,frame,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z,nose_score,left_eye_inner_score,left_eye_score,left_eye_outer_score,right_eye_inner_score,right_eye_score,right_eye_outer_score,left_ear_score,right_ear_score,mouth_left_score,mouth_right_score,left_shoulder_score,right_shoulder_score,left_elbow_score,right_elbow_score,left_wrist_score,right_wrist_score,left_pinky_score,right_pinky_score,left_index_score,right_index_score,left_thumb_score,right_thumb_score,left_hip_score,right_hip_score,left_knee_score,right_knee_score,left_ankle_score,right_ankle_score,left_heel_score,right_heel_score,left_foot_index_score,right_foot_index_score
261,261,509.67532496792165,516.0848510796734,521.8681855985789,526.2445800145822,502.7720176464899,498.62868435784446,494.1691994791353,532.2088339228603,490.49899721793406,518.7555223268932,500.7696969802399,575.1698100816803,466.30175094150025,616.8442448465028,396.44159492460017,637.102265444806,319.8778856693022,641.9199124244129,307.7878842116499,643.6823822615745,317.1884880474312,640.7539913248161,324.6201861612117,584.5766006968852,520.8856767094212,616.9099526362949,505.1502253789532,637.2184691472804,505.1526861074394,628.754812780435,516.4041409424348,657.6224968300198,472.3871100847324,241.93747598581805,228.10144553270806,227.56503835230032,227.45368947688476,228.8813951034608,229.204516757758,229.54500113408483,231.9106074809639,233.39895341985044,251.6189492525747,252.58068558754368,277.8047492404581,277.74438002446186,334.17992688624446,299.44561473015744,381.69991801463004,299.3230137267243,391.35756440679614,298.56305977667256,384.98491115678024,299.81528520399826,380.37029187254177,302.25584675864553,401.81485773886897,406.2507749272405,516.2697013314505,511.66901420631467,619.7566245118761,621.2769022327373,632.8215478089365,638.9609905058636,667.0613405845899,658.2570396394063,-885669.6535658552,-872566.4115222363,-873057.1018751569,-872952.9085185777,-869820.7537285391,-870399.8240942812,-870733.7638367023,-699226.5607935609,-687329.8903994067,-811043.5410340978,-810414.3693856067,-478339.43589663564,-453675.939703229,-289220.0103104189,-376790.52185923565,-175509.65435758868,-419251.9884905102,-167029.85447001882,-441822.33430106123,-217634.31525691994,-473728.1851706833,-190667.0130374474,-435576.96854449355,-5820.222691621691,5494.832085554792,-130911.30128053775,-159791.98119086778,110095.11546481668,73439.80443492664,120994.15361490459,87740.33802750522,-102608.5899648031,-125033.58145575458,0.999896984407239,0.9997601659101787,0.9996855827929165,0.9997553100045385,0.999826638477833,0.9998433623426012,0.9998792206803209,0.9997310066392905,0.9995277328366463,0.999602997746316,0.9996084302668169,0.9997843325886913,0.9998170761576399,0.6888858205342774,0.9331732934999353,0.5076272562062957,0.8936512277192205,0.47067783185769707,0.8153645995487757,0.4792133638180533,0.8297595277868095,0.46546638495738046,0.8132760155221256,0.9999474179474148,0.9999451228286945,0.978974815552867,0.966036129794935,0.9891219120973886,0.9852904802416553,0.9133932770203251,0.9024152126407002,0.9862400746948088,0.9806963591872367
262,262,504.03081851239386,511.451532206827,517.1558567378781,521.8970848560348,494.6682046083291,490.70372679740115,486.687418551321,525.9582320548044,482.5832937183743,515.4153285220077,495.5645035724854,568.3315156683879,456.7045593175927,609.1360072894158,383.44548223416945,611.6422214279712,321.9892192763573,619.576930451121,303.2426513848089,609.3271481562241,306.8466578791136,609.3295468981735,317.61653177482845,579.3748558667656,519.5069301697447,613.1816689094542,504.10501264926427,634.82809129031,505.098159344725,626.2645736828204,516.541535529524,652.8602010739922,472.4201487237579,243.72069510019935,229.71116391770298,229.15464540954167,228.8859624213051,231.50530484469493,231.74136139137357,232.0168928343192,232.7388881959582,235.96967430833251,253.1735846597051,254.55741593497038,280.97573749714365,278.5805163660346,338.80487047474764,301.13432177196097,390.45004531198555,305.5419830280255,407.2590409675824,304.4573097622757,397.9569402885643,304.76751013226607,384.4396738020995,307.24171961157293,400.75301815456794,405.93297935752724,516.4610101147151,511.75865533060175,618.3132797492177,621.303832161573,632.3513689819009,639.8859848840702,665.4528865188997,658.2543197610297,-961895.2606287639,-945811.9325908005,-946302.3373636765,-946190.2577654775,-945042.4235701085,-945509.4330081368,-945734.7567509323,-758311.9137216035,-752862.7991908076,-881643.6964792467,-882760.6929303921,-578341.6941834921,-525778.4283020287,-676435.5466093752,-565685.6196302323,-952346.5342277077,-737433.5581635679,-1024064.3402969575,-792169.575658073,-1060842.625268371,-831993.2914278482,-973521.3363822722,-761307.2095331525,-10218.000692473604,9871.693052727347,-121352.9455687312,-121835.65256767208,90709.10489472144,82246.57505956433,100622.76556943594,92345.35392024794,-132912.8896233338,-128298.30070160265,0.9999076920028974,0.9997903984410413,0.999724846532006,0.9997870955926191,0.9998458934153948,0.9998581219194639,0.999890067976037,0.9997615409069286,0.9995556476306452,0.9996410626905918,0.9996382093347447,0.9997920067437278,0.9998147555210786,0.6414815172754398,0.906830989733623,0.4368831611309083,0.8317543206348622,0.40399118706466147,0.7460584660849932,0.4123496324167775,0.7610998885990901,0.3973338689095849,0.7429137449675394,0.9999518398061664,0.9999511076470561,0.9758300497358028,0.9633870889527725,0.9897304315105241,0.9863620922880464,0.9185479576620519,0.9081273292975537,0.9870914099474273,0.9818895514033542
263,263,491.74069811388875,499.78926026248126,506.03170244387604,511.1867304624925,483.93633131889305,480.4245764948257,476.45377665563706,517.2971324408161,473.2839653703814,501.8206375568394,483.72054694194225,554.6284320716924,447.00551620653573,598.7485603496816,379.295388210856,599.1641637541313,321.45876272204157,603.5514254229768,299.9147567377729,591.4118327747511,301.8612753842671,587.839367086361,313.50688462074913,578.2766178840504,517.6104299484052,615.5420524262549,502.24012404707844,635.7867021110923,505.1323710697686,628.7552510472638,516.5849194139828,655.5435136758476,472.30181309442565,250.59037179745164,238.34025818291173,238.66643191727786,238.83189243359104,238.44301193897402,238.4704651713217,238.4723533872906,241.70449721301404,242.17882755148872,260.653084151865,261.43439497980006,285.9220981988909,286.6068085633391,349.56862018836614,309.63914852972465,392.259880667054,321.31459423527326,414.47005231314887,321.50380153264797,413.7851976521349,324.7720868355745,401.34010636242886,324.83248211383506,400.59139129341554,407.8196935737219,499.9673639777826,511.64250524025596,619.0759225176159,621.6846831476306,632.6986483605756,640.1293712035114,665.1557630387496,657.9855510234819,-862941.6089242318,-844080.7655147993,-844569.5002822429,-844523.5206725555,-842246.0602696755,-842661.3346179831,-842829.1927930323,-660372.007703824,-651152.5256428269,-784955.6159085785,-785092.1793098252,-511264.59951419913,-425086.3294457723,-548693.0849975921,-486476.408916359,-757528.1593248623,-675584.6473554838,-821612.2514286007,-725304.838339722,-857101.6875972657,-765698.8895928247,-775843.7388611072,-699715.2320281097,-14888.4820143974,14554.664145472907,-276993.656628371,-221400.03443375637,-55960.15963028007,-55808.953054392005,-47496.49113975349,-49690.170630280736,-269916.5322727965,-263477.96131612384,0.9999168034827318,0.9998158468551255,0.9997584080996021,0.9998151326585002,0.9998594225294846,0.9998663444688853,0.9998943750313262,0.9997886783502152,0.9995385429923042,0.9996795750203645,0.9996636617672459,0.9998182346437091,0.9997816657253067,0.6508390089880509,0.8796317885675198,0.45850727771158495,0.7551587686461346,0.4296718462488974,0.6651513930450239,0.4373505730877113,0.6805620019635211,0.41801142454453616,0.6629394563375761,0.9999532941330924,0.9999485456802929,0.9725130583946411,0.9576186434014753,0.9883688339274722,0.9859593454554497,0.9142996366906605,0.9075523344606811,0.9853533481615957,0.9807971654416804
264,264,484.6574237957044,493.98830427841807,499.59168427168146,504.37937558273416,478.28437729971097,473.30750698488123,469.5375878872819,509.5673189151819,466.42370515492496,494.6898441262,476.26342529360636,544.8564995355438,438.6602828143799,584.5004074972948,365.1940536109916,599.3849042006285,284.65647292700373,609.4787948972702,257.772907490858,597.6182946196536,256.288106021275,590.4062397317897,268.26527908200654,572.4159971620218,512.7701346980253,611.6999385277398,497.3541939457358,635.6059712150419,504.79948756369663,628.3764627652765,516.554746222244,656.3833822471538,472.3397897683299,260.1463269290175,246.7016636298648,246.47108570990312,246.34288725440703,246.7837553965334,246.71543704453381,246.44047246170086,250.1386047239128,249.29214063489067,269.3917883056954,268.6542174723579,294.64074651221824,290.63167692731565,374.9868488840926,325.15454744480036,455.4629252428241,341.5056608518394,480.7150806576581,344.3273533285661,483.990899373513,347.61490526258206,475.4983518873098,347.08380579437255,398.18110834634325,407.84147727604704,494.0643281017948,510.88647046347137,611.8155996652054,621.3313084990024,626.242150796165,638.6610985869276,665.3654289313123,658.5781301125102,-940280.3892846378,-927654.0754416592,-928138.6985633853,-928086.6942842612,-922949.6624952421,-923367.8694468056,-923500.8203902266,-761416.5102365789,-740532.6240316483,-867477.0324193749,-864098.3763229962,-633072.2332601207,-466443.7595420375,-676914.1763871771,-509111.20486574306,-845743.2127263752,-665077.7112139021,-908681.3176143754,-707153.7453347823,-941481.7630912263,-749698.6834064054,-861689.9922634,-690053.5783737345,-34650.38943997919,34295.568485286654,-401740.930927491,-291530.97093403264,-177630.33561313472,-83183.05768897117,-168619.95890089055,-71922.13958402195,-391988.4972281402,-275860.5922758626,0.9999275603615273,0.9998429637189635,0.9997951280615573,0.9998447580782144,0.9998750023341765,0.9998781212716044,0.999900827840896,0.9998229656411725,0.9995424599537613,0.9997285167226299,0.9997045594021313,0.9998486019741003,0.9997523152464434,0.713718262717998,0.8718584905862728,0.5555663149092128,0.7344558129828704,0.5275115436771868,0.6431674058011435,0.5341441116765782,0.6593737627844801,0.5123736425763236,0.642716122946725,0.9999538093526845,0.9999428798437258,0.9751330891383825,0.9579695166242073,0.9877542123983183,0.9861372258066126,0.9151389689579627,0.9118762702217772,0.9845511724519108,0.9806942112658488
265,265,479.54540823422485,488.46488301718784,492.6847640074992,497.07908678195963,472.59812036850906,467.45964409142056,462.84626841904617,504.47659394115544,458.22971452858906,488.1740311444794,470.3263105121682,540.5143510469683,432.86241812609427,573.5591581998812,348.6798535446865,596.1564967062825,264.23506169727085,604.4691469577656,237.54093833450378,596.7587587899203,235.11366483898027,590.5229086730225,245.18621431012892,570.7586619392723,509.58447313624174,604.0296966418595,492.6342165794906,634.7306768626623,504.827263754102,629.5768174478236,518.5209092784196,656.1587388770721,472.35915533562667,261.5580541111907,247.31831086769907,247.35416713935064,247.32680570385406,247.45071777198555,246.9964244076504,246.98184312691274,251.1748709914801,250.36274022233496,271.70176849614734,269.3806474528988,299.04845356087696,292.24034193290817,387.31714003936406,330.71135021894884,458.4026746153021,348.21978691421043,481.9751963631734,352.1380579734953,476.9060772615495,355.1120117110854,478.93545034434715,354.7472337738809,398.37908499901306,407.8321325032007,503.72025079493596,514.8634059403736,613.7104016571036,621.7700970187288,626.799612768297,639.0969331271524,665.1745471886056,658.5377959221997,-948843.2110678853,-937548.6585255824,-938037.0619387865,-937951.8587362056,-934889.119832531,-935374.6208687539,-935588.1557965851,-775180.2983843918,-765745.5026756707,-877051.3815646141,-876843.1519590506,-640087.6089012875,-504113.06229634065,-662039.7928229414,-523393.03790677746,-783265.7443775425,-656123.1315924389,-833662.3122383548,-683453.0963745906,-869946.5944921236,-726935.9269336977,-799799.5796583034,-680326.9203002016,-32272.3083018913,31948.242437059533,-273390.43378099985,-262281.92182163044,-107945.20405374138,-39806.16606383675,-116038.20504676733,-27007.963439193816,-345459.42050888576,-233930.6696374152,0.9999292146774159,0.999852413863326,0.9998102014283871,0.9998582751645313,0.9998738937769363,0.9998731467455826,0.9998930863000871,0.9998386205687412,0.9995085870423722,0.9997411278085981,0.9997047377907897,0.9998652812335853,0.9997243664271072,0.7592129907168105,0.8675589758744667,0.6189078521111293,0.7318128491808683,0.5848916812924012,0.6368948450360389,0.5911702030329878,0.6543197148761631,0.5631363191568911,0.6394343849688996,0.9999526078815266,0.9999391376047603,0.9770951079473532,0.9594346750543284,0.9884142971573419,0.986349060677057,0.9189734187331878,0.914050845963526,0.9853522730930586,0.9810485506819595
266,266,473.20296132284125,481.3645533189738,487.7596050277506,492.0139680453774,465.6490061416433,461.3706794920116,456.6685900416977,499.19828490476795,451.8518892774145,483.65132999089997,465.1325339748338,536.8948343946588,426.5511091792537,577.3944990451122,355.33195709437814,596.8759137250908,318.1129028503458,607.1214526455057,307.66920969471084,600.4325489846445,311.3715390125174,593.3989202173043,319.0799886405203,564.8204285012633,503.14808438503775,603.1126832592595,488.87412963148284,622.4926907564061,504.4718047016745,616.0654773000919,518.5141815984828,652.9860499226778,474.31813357819397,260.6794266986488,246.22902020129862,246.6682292741733,246.6141252772955,247.27761228218768,246.26952453091536,246.16481495062882,249.5165906584318,249.47266456879018,271.4153461370625,268.52048036085137,296.62421705605504,290.7677248708126,378.7820395622346,323.4349590298337,450.7770418522935,334.31779508015137,472.6106466639668,336.408478398506,473.2729234203976,337.31353337407774,467.6335664694492,336.00124264828,404.11177597098236,408.33272962083373,528.4173130237776,516.037592657487,614.0731341110668,621.7471036689338,627.7768682748579,638.7787118885418,661.7570923496058,658.5681625086801,-836174.8998165173,-822543.8026536782,-823071.9189365839,-822988.9408870222,-821627.2394426242,-822141.2811999884,-822415.0625988464,-650318.4210661283,-651375.9698051995,-761322.4728936648,-764219.774801909,-513480.6819611292,-430314.933396941,-479911.2699501094,-516771.9919735528,-581077.0289045663,-723276.696143145,-630007.6529272383,-779593.2706472916,-670569.3065285824,-809222.6401236659,-597940.2042505936,-743771.1300319291,-22277.945203733056,22103.071062324994,-86922.51255632666,-302390.2953491969,220166.81712754376,-44328.25634686072,238775.87207666022,-25693.097450258596,55316.21431509731,-220428.7246948139,0.9999286845703484,0.999858667913889,0.9998196788871834,0.9998686248201851,0.9998698685707061,0.9998637760069415,0.999882964689625,0.9998494297853544,0.9994532510917095,0.9997457329765836,0.9996899910407089,0.9998788506215555,0.9996877997752135,0.7951188728833475,0.8198140703255634,0.6666091328949232,0.6657373601988058,0.6239290973800987,0.5727164208620146,0.6309157302820007,0.5901065479051273,0.5942623771156905,0.5772702607229369,0.999953929499201,0.9999396506232208,0.975625723897991,0.9603986103438308,0.9869958727111803,0.9850225011291984,0.9080330376984673,0.9070113717261046,0.9826545801518938,0.9791460801620814
267,267,471.11251935951486,478.4996055820661,484.06942282401695,489.1808472118763,462.6441242484449,457.89164492306395,453.710475223853,494.3478254483766,449.23847707161815,481.4500369087949,463.78004394541966,534.3705036752145,423.6266687541722,575.5670510558168,350.17014511629145,588.1384438801322,367.81622706238755,600.1404047805419,376.4790833011488,590.8004718918229,386.75943147550015,583.3972912109604,379.7494415860252,559.615106394381,497.4923151594178,596.8698790623135,487.4798435810302,599.8424777858977,504.47186968248855,594.9223196665844,518.4770331276155,628.3596307679416,475.3638912809065,241.33256738760963,227.2706778694541,227.68862214404427,227.00698778783203,228.2558348088594,228.09176559224983,227.97580855771068,230.0559276591921,230.70358796902795,250.46408427684617,251.58725077903117,278.8808674057924,277.0985573855424,348.3129385902785,300.8060587864636,413.87076843461864,300.91474679948476,432.6039857881753,309.0596203527291,432.17090988737425,301.89986156477056,425.07396221763736,301.777712642318,394.98406398305815,403.89209871470484,499.4613678051794,509.79579460300926,609.1546949088622,619.1698146539579,623.5737261069153,637.3041085445731,659.1849036098407,658.3137201664352,-686685.2473824563,-670483.3562962041,-670923.1345371469,-670843.1158073304,-669822.0303451205,-670328.6123388198,-670577.9308674138,-508283.84512720566,-509233.99432564474,-617271.4900429132,-620033.54320758,-378778.17755986174,-335589.97444764944,-333854.01884558663,-462408.63864293956,-398650.7276023221,-709339.6463025678,-435760.0741831676,-770653.8268667592,-471229.2228783872,-784374.9478762757,-411715.74009846925,-722991.9092183803,-13867.81710413111,13651.735467741713,-263157.04966319364,-306468.779381061,-50115.92845768293,-134883.43336713748,-40051.17400247287,-126095.50090188169,-237568.15900247562,-328311.66508922505,0.9999311815941884,0.9998686253174032,0.9998320767049421,0.9998813577108093,0.9998729186290423,0.9998643758584619,0.9998828873342381,0.9998640485401936,0.9994379171297987,0.9997669570924466,0.9997018809338124,0.9998959403400505,0.9996909856813025,0.8285928749092167,0.7895735471770297,0.7150966380565221,0.6184346928359883,0.6703839867650406,0.5320318825609608,0.6777019626559682,0.5474324483161174,0.6380165898483392,0.5299447345143748,0.9999586460892649,0.9999445438410878,0.9761428556743064,0.9639687014520153,0.986397343575785,0.9851927814539793,0.9040353132894807,0.9082770936793081,0.9810713928949728,0.979105051718689
268,268,467.6538247544819,474.04571135178276,480.4285926738632,486.3110965877048,458.70279021881026,454.1464297685387,450.5733382758843,491.56339067366383,446.87644959246876,478.968123607042,461.3540546446095,536.831012840452,423.0849091198429,574.1320587114333,354.38738436269784,577.033369805372,358.70414222987193,580.1774536870024,364.30055207362926,574.4667041709073,371.68888829715127,570.4253003146594,374.7876174808749,556.6888651651875,493.140236167225,579.6363344648813,478.31500090218424,592.8445827171967,498.375082119956,588.5571573255891,512.3980557572905,614.9788519538502,472.7466520031069,228.13056250457805,215.05781911989416,214.92345534883916,214.01956139614174,216.4815442390856,217.08563421195453,217.29386167823696,216.904737392196,220.42942844306074,238.16721646325698,239.57420814482026,267.260557745953,265.965206229451,330.42319142493153,282.2942154634751,386.5544991015587,300.6530288581962,401.5024076847394,306.3076520992991,397.95251933733266,306.07338833631553,393.20644157153475,304.3663427341905,381.5187430900368,391.61720239466126,498.08727274469317,499.55111337551415,605.5736004839442,613.0858714927141,617.3510156284688,629.1112204357278,658.1200650790664,659.0631311135821,-775787.7002966555,-761640.7840271012,-762084.2822790181,-761991.9882941636,-759071.7774909124,-759648.4967803254,-759970.6725503735,-596551.19118561,-588464.4153367928,-703971.8682973015,-704176.1110811438,-429992.65455560293,-370073.8938649512,-261832.5800456063,-300897.42980155547,-155580.1300021247,-336990.55590680684,-159172.16913641506,-359619.9211410578,-199867.21884253947,-382801.6029022064,-166144.37785550434,-348071.4249936413,-17212.92429179469,17041.8981394621,-235045.93572628038,-228648.66542786462,-48714.629560601024,-37707.46549332758,-19422.028835649755,-25034.624257845626,-180823.20745930076,-215019.62089432272,0.9999329705300278,0.9998764024746717,0.99984059545428,0.9998903945613612,0.9998795017300207,0.9998711787677017,0.9998899794174094,0.9998733698918885,0.9994723433422665,0.9997828711288584,0.9997229633990014,0.9999011188625803,0.9997249467940599,0.8092585044623194,0.7784047294942242,0.681452999438345,0.5916474038454249,0.6374277307037692,0.5060666768229313,0.6451448343478189,0.5196811313004747,0.6071637916374386,0.4968259597951081,0.9999610584461862,0.9999493216424431,0.9755029133013715,0.9657811558764539,0.9845430399094379,0.9857848888964782,0.8941401492036374,0.9081297091549687,0.9790415508345587,0.9796074455121782
269,269,461.05798308013607,467.891933926661,473.89162669969323,479.1396349746859,454.1540512189454,449.52832169489636,445.17999990218584,486.9206533470749,442.81779918497,472.67063479164995,454.2662740938396,534.7139200901029,422.0614867219819,569.9948401678466,356.69715410441427,566.804378355094,349.75340200561175,569.7001669479066,344.98073292405127,559.8489334039621,350.4690164109308,556.24922162653,354.58978668491966,553.4329731825554,490.7803386635393,580.2322840132996,465.3279154306962,599.7583832060486,478.6283612929813,593.3394903108104,494.36598013335424,623.0429957909075,451.5528778196116,224.36918701824771,211.1013430799089,209.9529296599797,209.15809555422413,212.62329929445698,212.74400501495694,212.78255764642566,212.64710459029635,216.2065631752724,234.65735682802296,235.0993901466324,265.5920113848677,264.7507011314004,329.43665303035914,283.6605836050131,391.84843769783566,289.94397737175655,407.73317150094334,292.0789337248607,394.7902916864643,291.4399161173752,389.07073375157876,293.64416406563913,381.66436137186327,392.25686766472705,500.09059694346746,499.44897388287984,603.4898014279295,611.5106976684484,615.3868190015731,627.6456302262385,652.7368330085761,655.9901493315562,-719982.0946796206,-704029.0861114289,-704472.0535831765,-704377.3171369209,-697709.5430413714,-698227.7911576477,-698499.4445406841,-539795.4770603708,-513129.63709809165,-650733.1257349704,-645644.3377047391,-428694.6733736929,-334991.98454175354,-531439.8509460241,-441501.71827504353,-766105.5898617144,-726244.443079243,-834584.063803141,-795154.1637994626,-860818.0354586231,-813702.8803972956,-780887.5395257105,-743551.7873668107,-24832.993597781464,24600.02155475742,-271026.7922815333,-283404.86630534974,-39462.702532270705,-66659.75142804292,-26103.799446176894,-53197.05858765103,-229375.00754878414,-251264.04131887597,0.99991494217096,0.9998553473009747,0.9998065576998523,0.9998718230617751,0.999856780290935,0.9998436554061402,0.9998707988821227,0.999843776063654,0.999385689187937,0.999753063492219,0.9996770587914587,0.9998960181934826,0.9997402638505877,0.7493316269432885,0.7303210396794779,0.5796388439703754,0.5242644700726713,0.5419660746430086,0.4450484408261644,0.5498461181811202,0.45698586643806616,0.513351337334502,0.43301633174729104,0.9999616382127315,0.9999532516355548,0.9692869062020528,0.9622567567719809,0.979018861893439,0.9838828115761887,0.870951058946022,0.8979800806340024,0.9722672217287779,0.9761682503902303
270,270,459.0406313415349,465.69031245589554,470.2777961605313,475.48188492874726,451.49711666359286,446.6695681048046,442.92983070426857,482.10953325778115,438.00895986626915,469.3835910686503,451.75080068309035,528.6677448665572,412.98711254726305,561.8479844733264,333.10349898973067,549.8780214009363,229.5493237276404,552.0779684501597,199.54248178858558,548.6149542353506,195.3257258824073,545.2283092049796,206.14364824638676,548.9610215779879,484.7345451219944,582.7814740503096,462.68206084316193,608.1225981355437,469.37916036052343,602.1779289623261,482.5706521963132,643.5558984173747,438.9930264000387,226.5839492454525,212.9160058285225,212.3254864106859,211.69445414990815,214.88704408644008,215.4891108162351,215.688793154533,216.03418732104754,219.3036829714308,236.54847828139756,237.804303841388,266.72206683475787,266.1137922486284,337.7939521575837,304.2358068467023,398.2819464148869,313.55069821335144,414.41232357827766,310.33901702480694,404.5802931353189,298.4741261088116,400.7898427635602,300.8679922266718,382.8062345247859,392.4231417989095,500.6479333407079,500.7115197832451,602.2153565930312,617.0376797287079,616.9479546852176,634.577315616713,648.3649350872888,656.0961848305701,-863840.3494652087,-846516.7528397572,-846948.5934166703,-846840.559843456,-845033.395276331,-845573.6341163637,-845865.5523978397,-666467.0266695012,-661187.9738383831,-787081.5124252031,-788183.5768087796,-522159.47489980096,-430473.23035141197,-582125.0236178301,-461556.975532557,-756460.5318071187,-714556.5996024364,-810367.8774914263,-724651.063484992,-841119.8236022987,-748334.9181661196,-772505.8542520105,-689534.7459922124,-24610.40758640488,24361.16816590245,-223245.6512181309,-320241.4580066928,9322.662836787022,-85578.33739424443,19599.3155356759,-69967.73251001012,-191453.54385320356,-270008.7204016649,0.9998539449066141,0.9997094871651692,0.9995930715547608,0.9997196103231061,0.9997437464998465,0.999728178588142,0.999793697824555,0.9996234561142546,0.9990999276040635,0.9994950154380645,0.9994318596596207,0.999756728538898,0.9996980789715417,0.6827721167977524,0.7175988523391702,0.4861870388216394,0.5200413863818871,0.4578080094439153,0.4447507025569047,0.4652931272197477,0.4570365782051049,0.4298663871728078,0.4318806103246003,0.9999288351550293,0.9999387078942212,0.9519624905757215,0.952580963340349,0.9715419733126814,0.978060804851087,0.8517583467148134,0.8832586910245893,0.9634116356031271,0.9680995567504165
271,271,456.9185530354289,463.9368198007292,467.83512799314065,473.2510877423329,448.7259734211713,443.5777438465317,440.2323276663617,480.465164781623,435.32562774957285,467.40319518966487,448.9303293521182,522.9614290027323,411.2301944041743,556.7673511785392,328.2718097561235,543.3302314171775,233.63563206200368,544.4284559575334,208.66249524416205,537.989551357681,204.4034478121198,534.3629038534183,214.30318895128158,544.3691964333681,479.4007450464619,585.4418010809577,456.94029071037835,621.6830176110656,466.8743755044046,616.2072132633571,481.46372080907486,654.5252713527901,434.40921894017777,226.8866456432158,215.28559426710675,215.62182411181954,215.91039064624835,217.01970986679152,217.66989909707968,218.09690371162984,221.7604878676525,223.25068684685195,237.8073706078711,240.0742547448271,272.52948006811727,278.69894871212483,346.1392712933349,328.0583341209038,394.9773636976653,348.13866241774605,410.5519939808784,352.11137988390976,399.757935290248,349.15662799540854,394.9634349307291,348.58122004273554,396.05410774288146,405.2249231009859,506.62716053450566,513.3406284161613,602.7750713187967,621.2226499994683,617.5729063755208,637.7551043718431,648.3326340928263,656.2410555612561,-830742.3989227646,-811859.23086393,-812309.5631392644,-812178.2169216322,-806513.8034992528,-806960.54741977,-807166.4581780809,-645209.1110383689,-620116.2390013143,-761965.93422656,-756070.3727406254,-519668.59379424073,-384895.11449339427,-655248.7776914001,-393394.1477152286,-928357.3346746007,-576164.2312354979,-1004153.2685691024,-618507.7816442413,-1027504.8640047619,-664713.2831153821,-944576.3852969791,-599967.3832064517,-37868.86238085413,37570.265193700005,-188823.89022587202,-209225.9776507013,76204.25069198216,62953.44016498863,90858.35328138378,82904.0115413706,-99502.94253444223,-92244.2975404457,0.9998120321828173,0.9995906109000028,0.9994289604030728,0.9995943301664523,0.9996555104046421,0.99964216634072,0.9997366645405652,0.9994474078456892,0.9989331957805988,0.9992860145895085,0.9992522851928642,0.999637028460135,0.9996595658384606,0.6591024954378523,0.7484460240616252,0.45012469626383733,0.58573001783785,0.42532421939675524,0.5105983003386674,0.43364047393733973,0.5241318599735106,0.3896649099008194,0.49820024259675066,0.9998957981804947,0.9999219708579343,0.9408373897697526,0.9464919957796748,0.9683998727584613,0.9736393752040156,0.8472944221295633,0.8757209144920177,0.9600108936313959,0.9626848837693012
