,frame,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z,nose_score,left_eye_inner_score,left_eye_score,left_eye_outer_score,right_eye_inner_score,right_eye_score,right_eye_outer_score,left_ear_score,right_ear_score,mouth_left_score,mouth_right_score,left_shoulder_score,right_shoulder_score,left_elbow_score,right_elbow_score,left_wrist_score,right_wrist_score,left_pinky_score,right_pinky_score,left_index_score,right_index_score,left_thumb_score,right_thumb_score,left_hip_score,right_hip_score,left_knee_score,right_knee_score,left_ankle_score,right_ankle_score,left_heel_score,right_heel_score,left_foot_index_score,right_foot_index_score
182,182,729.1811185800174,735.0786922877087,738.4359036221157,742.0405785789901,723.8655382457175,719.3427198962065,714.9220658420925,741.0213086269813,705.5501250802345,731.3957270459376,718.6666591550072,749.4372142012028,663.8847070366852,766.9877254490782,636.8970158263554,802.3645219286881,640.2889788683533,817.2445054304633,633.7956509495092,820.2191231514312,643.453038851069,812.922176408907,648.1095914174139,688.679247183343,634.7471780872407,704.577189259321,637.8130900810058,702.0830621684104,632.219919249274,694.1565153457236,631.4444849116904,730.3617916960644,631.4677145769515,319.07966891612983,307.86051606504606,307.61709303799387,307.78674960853914,306.275485190454,304.99411019696925,304.0814967465248,309.23579693709695,302.7596013774708,326.4329198550355,326.2913909946432,356.8174217444304,327.452463503781,445.52319866570934,408.53068881326317,515.7095104936283,488.1509693271,525.9881274823974,508.2335512812425,528.966045869758,508.0313904347011,527.0004548099229,500.92424238289766,441.02608009524573,435.94049304618306,553.2946141710612,551.4008310138965,649.6779318593894,662.4026828263172,667.4139932119845,679.319392024717,683.5580409998892,704.8261347389023,-843342.918285039,-829504.4559106813,-829928.0082822014,-829865.7313624448,-840837.4268800498,-841215.7491091838,-841423.9473546215,-666693.2481537071,-716714.5302914218,-772456.5714904004,-789165.2915631956,-460840.18118199456,-576309.9158787013,-401871.4604867017,-579919.4266931071,-531934.8588263885,-694065.0002838217,-564533.3060478796,-754512.1513095744,-623208.4482485529,-787319.2492962531,-556951.1938476998,-711094.59715089,45641.78666100257,-45779.567169411646,81473.8555906604,-177243.43243327737,216764.4744639952,-119255.87706018494,219680.38499674268,-123732.86008037478,26003.971688998994,-347275.3732386382,0.9999862197170543,0.9999712402067702,0.9999617422048129,0.9999677804669295,0.9999878037439309,0.9999897674549749,0.9999926974638844,0.9999367411175307,0.999963160106594,0.9999612148143328,0.9999802529020749,0.9999915890833156,0.999994995192576,0.9645401916080357,0.9888671963184792,0.9634143474993816,0.991562746073746,0.9340861802081171,0.9792842822404783,0.9468207551609511,0.9828297537849802,0.9383669230012979,0.970533717533512,0.9999730542167004,0.9999839026793759,0.8734565933699763,0.9748772856410541,0.9491938940954744,0.9863245979034739,0.7875744144778769,0.8142593526532601,0.9653055703632275,0.9839919721425353
183,183,730.1906163103008,736.8890932810009,740.508343803906,743.7989255618743,724.5004267159593,720.2012941448958,715.702065611641,743.6534911077149,707.8721808265404,733.4236380948208,720.2480514630267,752.2927074816662,666.3605075061348,766.4626529417217,640.51594069255,799.4454922170529,642.6526878698983,815.7426750971883,635.9877961015218,817.8931298653949,645.5400126395355,810.6405869751122,650.3330999339033,692.0665694245282,639.4249407968567,708.4861065853586,640.4185505211506,702.3105161143828,632.5277049683394,694.2709087568632,630.9977564231184,732.5333705100948,632.3348487241938,315.0936409482753,304.3477636833173,304.38116300816057,304.43367523254375,302.2513658422861,301.08326388488126,300.23993025377376,305.79726087661993,300.02474001279904,322.5907998881794,322.8398644730394,352.70880592477533,327.2790663622892,432.6299615900781,407.8270693731861,493.1766067531143,486.40834658381164,503.0232720684369,506.26924213677154,502.6299711153608,506.2074804683771,499.32406568570417,499.3492169297139,441.45009809424874,435.9628938853288,553.2549648012383,551.4271177776608,649.629384371992,662.412652197162,667.3832286580841,679.0542076960432,683.9692994254849,705.4846429723879,-806739.6129107545,-790169.1954421082,-790566.0659118294,-790495.1300109248,-805281.8317233035,-805696.8997084257,-805936.355189112,-619031.5494092744,-686763.3317649646,-732918.942187811,-754745.3749913094,-404883.6427830296,-558457.9043562033,-346514.7372964563,-562970.5933839763,-488542.64619839255,-672888.5028617943,-520479.2101467739,-734478.3846745077,-576937.1834086053,-765849.0791253499,-513490.3994802701,-689223.588676927,53079.59053000628,-53217.406640841764,93956.23676118573,-191917.88346434795,235734.90535643522,-130950.57408493098,237515.66927895593,-135043.76928842562,52883.88867681629,-354695.98843865865,0.9999876385289975,0.9999739703141733,0.9999653282144162,0.9999706563486047,0.999989068631508,0.9999908207846608,0.9999934087019056,0.9999407532060622,0.9999660178077041,0.9999633237528011,0.9999813678951965,0.9999915980165441,0.9999948816970358,0.9635726920197617,0.9883801542718063,0.9602985674040319,0.9910944092922966,0.9301769081577828,0.9780705867769246,0.9439228373339572,0.9818181084640103,0.935280612669672,0.9689709754565903,0.9999729700053663,0.9999840681134434,0.8615422053071266,0.9739628316550132,0.9434415723827688,0.9856159909236138,0.7740192532641093,0.8101701245505406,0.961553946103902,0.9830333963981235
184,184,732.8303151274802,740.2915941497902,743.8315113546535,747.3687473708655,727.6573568384865,722.7984396858178,718.7875555004459,747.3854393091336,710.8876415740384,735.7208272486422,722.8021431705184,755.1896198650735,668.3918983029937,752.7262178197166,642.9076488751771,792.263089263896,642.4278159013011,806.5679179983265,635.5444849696346,810.9300890332916,645.1323015251178,803.981311148153,649.9357333235853,696.3433930293677,643.0850770523222,711.2000916423513,642.1047700846545,702.2014632811201,632.5924463958398,694.0339042707046,631.1142809470692,733.745969441559,632.3951764925201,313.43154458543506,302.10441844631123,302.1366888668736,302.54516445748146,299.6606201845373,298.50649320940096,297.9447011021098,303.79588623037415,298.3685946076409,321.2051022855199,320.4973644182724,347.3802679624392,326.74270146577805,419.2624117385357,406.0623110920956,468.97237265263976,483.1003152453079,478.9496459948806,502.73051628933644,478.48194332205657,503.2477259171797,475.0290717627245,496.7675805397247,443.5485686360923,438.5451047502647,553.2415842520617,554.2443870693697,649.4870033053553,662.2349947986762,666.9545346316298,678.9722651571791,684.0253322739131,705.1221717029664,-765509.9451117938,-746466.4867334682,-746862.8264596906,-746809.2281019011,-762569.8250271223,-763030.3281278494,-763297.9667376283,-564131.5112992425,-636630.4262965375,-687365.1870677246,-710572.2404456652,-333932.328012004,-500143.8378492814,-208240.33211221977,-472626.29545271443,-296081.52133580437,-571200.9168413098,-318142.9485947768,-627812.2741808136,-377129.53549415275,-661860.4596812273,-320359.2543125897,-587540.5400644771,56273.38350402286,-56415.622220539575,90638.17445577795,-187120.80697193154,248153.4178017483,-99059.86780296081,252287.43244905857,-99022.74732777863,66649.25312754173,-317931.2918377509,0.9999881164388182,0.999974878990164,0.999966294612897,0.9999713973006263,0.9999897193744371,0.9999913905749763,0.9999938354082084,0.9999399411507349,0.9999676615427806,0.9999628813608287,0.9999816199141087,0.9999903034075184,0.9999946957410086,0.9555390828759288,0.9886162668766135,0.9544341796414988,0.9912491799802674,0.9228624603397299,0.9783740961031115,0.9383020520154277,0.9820776491730626,0.9293530785220632,0.9691698212401367,0.999972555588035,0.99998445582014,0.8608674753986069,0.9755794513603602,0.9428651415373029,0.9859174950370383,0.774585075034393,0.8125508210932753,0.9610854096720749,0.9829896451104009
185,185,736.9150476856876,744.037535209525,748.0279888541343,751.1089253809428,732.3569795027131,728.0497727946804,723.4738083728114,750.1255823879075,714.9152833091351,739.8240422085942,727.3750811426265,757.1560956413941,671.2103331127632,746.5331887830514,643.67436447025,770.7450218482011,641.103839282139,780.1707136282879,633.8007992031432,786.2424446830778,643.2937899810074,781.6482073728944,648.491023669714,697.4263546258064,645.4802292907418,712.4038817090118,643.847936420733,702.3084951768433,632.6045391181858,694.0756014367585,631.2291949131848,733.3738338979699,632.1391141690847,313.75665410224894,302.37779820273596,302.4927850336172,302.8503694903401,300.13052586910806,298.9723369465827,298.36464664909084,303.9741652320955,298.48014547304876,321.3848132738783,320.73042056841416,347.977680431503,326.697359235089,415.6824289261941,405.0072019423476,466.56351352081185,480.9208983593904,476.72253420076584,500.27673547692433,475.55460894244754,500.79695258190566,473.08516403591,494.62494746704897,443.6246839862015,438.9107546878793,554.0105873888361,555.9413203791556,649.4542642690806,662.6070217845306,666.4597835292554,678.9402543656256,683.9250634646264,704.865078700922,-752845.0458550547,-733371.9973395581,-733767.252640939,-733712.6236802993,-749742.4231536699,-750207.8111919515,-750472.1669573906,-550289.285412813,-623631.1097621573,-674407.8960596931,-697903.5668844485,-321019.4950706284,-481136.53972700785,-195378.97560208535,-443994.13855951687,-299982.900375771,-543911.65527726,-327500.0549214348,-600996.5457949545,-385463.00505090476,-636371.3563740114,-324239.60488439794,-560488.7732896126,55742.955007141994,-55891.85412731924,62945.074349671995,-163174.84165430052,232112.28684355243,-61794.45928271512,237181.89997536584,-62114.51548283025,48233.61638841883,-285727.70312227204,0.9999880477666763,0.9999747632923925,0.9999657353786487,0.9999710188302402,0.999989998111113,0.9999916611244555,0.9999941068093353,0.9999370690470243,0.9999686456952864,0.9999627886425958,0.9999821783476517,0.9999887341222407,0.9999946264086912,0.9447108914975972,0.9890863768975854,0.950924860616169,0.9917275327464342,0.918642345027723,0.9794392824191895,0.9351276983558255,0.9829821256760775,0.9258684886211674,0.9702886260152497,0.9999727067615343,0.9999851332593274,0.8669325402698131,0.9766474711126564,0.9443192236962927,0.9861052316718554,0.7766382206719421,0.8090296182418162,0.961519343384261,0.9826352397727657
186,186,741.1825804817156,748.4692010222816,752.0125738820637,754.5823433630082,737.1982994307687,732.5609192171758,728.7894759465415,752.5893962954627,718.7058549052383,743.8996497818321,731.1962755730344,758.3413254055663,673.0330888870542,753.1264989500407,643.2949681577159,773.0773104710022,638.6748924515937,780.0092547442455,630.7405353914503,784.2808162622424,640.2389200397089,779.4451474317227,645.926146287467,698.0954257834197,646.7879408679511,712.2095083526697,643.7336729159751,702.4032970366683,632.618451444152,693.9909816658213,631.290569014114,733.0750634346921,632.0232203278965,314.3699077674348,303.66346557497485,303.66217132408747,303.7587087471937,301.7097870563645,300.3582059783034,299.74835600495163,304.43526120209077,298.5785917289388,322.0445657976111,320.78588173184164,352.27143791425175,325.82654046809506,427.11860250171816,403.750978188855,502.0222499947167,479.415930629233,516.2187191923502,498.8278916993237,517.6713476465515,498.45295587755254,514.4041527551866,492.4765027742201,443.8990308483213,438.8924021989441,554.0399707712127,556.5335555591265,650.1039539753614,663.3772185059302,667.4433222202529,679.5025291432369,683.2849254409283,704.8801395064819,-790356.9090082904,-774238.9760233057,-774657.0522401317,-774584.8698671265,-790902.5445478712,-791285.9346435817,-791494.8445803708,-604313.9727511774,-677925.8711623403,-716709.7799446322,-740514.8357534984,-393501.2172271588,-534725.6438933966,-313422.75812831696,-535754.3386726177,-441713.3158225398,-651226.6428570892,-476895.0071751581,-713259.8558706761,-534139.5681705669,-746544.5840264556,-466246.977363707,-667897.3824548653,55169.32337518574,-55322.76718271313,90940.65146625979,-149351.73591684081,262083.3605151513,-70545.88751132652,265512.9435027583,-73470.78912375605,72397.05411853176,-300319.1647218137,0.9999883193781183,0.9999752442187014,0.9999660694043061,0.9999714530366964,0.9999903246744065,0.9999919296036056,0.9999943465893492,0.9999372473640793,0.9999696262704243,0.9999645248120264,0.9999832355859144,0.999988586813572,0.9999947692329557,0.9408714929389763,0.9894073566725853,0.9489365434207127,0.9920802564924739,0.9153870777673301,0.98021301666881,0.9323661309605793,0.9836222015188312,0.9222126457256282,0.9709465223605469,0.9999738750544577,0.9999859962183938,0.8682556598060496,0.9760966055897387,0.9454983931651388,0.9862140909892895,0.7772018418123179,0.8036446987487237,0.9620726604170164,0.9824380486128587
187,187,744.7288372143671,752.0286565685113,755.1603930982528,757.5396431557592,740.7676247537258,735.7854887006117,732.07745569549,754.8873970127809,721.4361035140524,746.6255627137766,734.1798774893657,759.4186649207525,674.6547600179742,763.5901421495485,643.0331447991418,783.7917046973282,635.9504383693811,795.6385830800766,628.8711824692276,797.7377367881813,637.5479896153072,791.0325306905261,642.4712769093017,698.2944273389292,646.3336630127319,711.2673504539302,643.4069477111816,702.4360227921736,632.546860271575,694.0113448114537,630.3826444917345,731.1051196698132,631.0762102590613,315.2794205035517,304.7020766199021,304.64524298410896,304.690087059442,302.8930106511845,301.47340573024934,300.9124130683647,305.39267967429663,299.3468156360736,323.2375364755382,321.56493100100073,359.56040546236886,324.8276967519692,450.36893719381635,402.6052733928255,529.6102604961113,478.2841590831747,542.7339308303615,497.34781320579583,546.7415145768788,497.1565516078073,543.111247086443,491.22095328645787,445.0331315061077,438.78672454575326,555.2006902521904,555.8545032426123,650.153016881139,663.6156476623275,667.3995591664469,679.5700892297427,683.0899792170014,704.7812269612937,-837438.5799355225,-821741.0637173579,-822184.1964344915,-822131.6638391917,-836926.4352303154,-837268.4584567136,-837451.1348903314,-657241.6788287095,-725665.1590766361,-766623.2906599791,-788617.9687231309,-461285.3218739283,-581759.3991749763,-405539.36513104854,-613294.65733425,-531684.5095922694,-747589.7854320905,-567136.2425213892,-812548.585126538,-624759.5215259823,-845222.0467439215,-556441.7168614523,-765411.7613565028,52154.7669448035,-52299.398908611656,132446.77900642887,-161162.88827376385,320986.78010261996,-84359.74329821748,325562.8503608783,-88243.49580284659,133030.6460346638,-323367.44929376355,0.9999893212672051,0.9999771868377456,0.9999686789852819,0.999973780722136,0.9999910238241903,0.9999924567172577,0.999994681046158,0.9999427882023918,0.9999712432629329,0.9999681257589441,0.9999847574573256,0.9999898743625804,0.9999949488076084,0.9463420587389952,0.9890611623489539,0.9513086840097348,0.9917184700656275,0.917589090615128,0.9793111833541378,0.9339142792002301,0.9828778667759086,0.9234980304118822,0.969514493000224,0.9999752490017537,0.9999863637283652,0.8544458211960507,0.9737406108270968,0.9432891630731086,0.9861797216805839,0.7711202654472953,0.8008195889020399,0.9608053063990936,0.9825080605802688
188,188,744.9703263922477,752.2048018760099,755.8713155139883,758.3190527871259,740.7579497942812,736.2532058948241,731.8690549484902,756.2343305323453,722.2335871526144,746.8571215919237,734.8333291445913,760.1237336633717,675.3000169296752,768.0161836415863,642.9131188179794,793.6879304969234,632.2498978156824,807.475291927222,625.1471428270038,810.7859216061354,632.1086176065778,803.964876293247,636.853812150314,698.014933545087,645.877909988729,710.677408235374,642.8643638308452,702.4845246836377,632.531883332116,694.3273749972284,630.9481138159545,726.0128864378295,629.1470353466522,315.2124953896632,304.3471782780811,304.5924735270429,304.6608222382889,302.0757690222608,300.81247323366523,300.0906589725365,305.4413309629507,299.3558833933212,323.29432519474807,321.38198120526545,358.994484407585,322.2131264801231,450.59499324401935,399.04144448047026,527.0895213643423,474.4866789333011,538.0754557745572,493.6146483408537,540.9346550548579,493.76036166269404,539.052726577578,488.0006812101227,445.01335898516356,437.84890610407473,555.3552455544008,555.2088417222507,650.3081316448585,663.6276176836737,667.43022580776,679.9418241852155,681.6445688124097,704.755535497373,-843455.9139337684,-828325.240273739,-828765.7393802376,-828720.2549550239,-841440.3015538589,-841794.1930732114,-841979.1036345158,-661806.803316656,-720770.3582870691,-771448.4419059969,-790670.6210956792,-462650.3683518191,-568733.9066683197,-410337.36407946394,-590785.5870359555,-545690.712598135,-728027.5011503311,-583225.3387160124,-791754.8723406843,-641157.0429608335,-826303.6097136319,-570854.6209929253,-746566.3734138751,43613.32384671782,-43780.25966496367,114572.703351673,-156525.57975909815,295832.5626790322,-75062.80197394932,300335.0789234717,-78633.75354675039,105914.96405668656,-313225.47104144294,0.9999905499194098,0.9999796739253891,0.9999722241856454,0.9999768386994591,0.9999918743479945,0.9999931033966442,0.9999950565101011,0.9999501286588817,0.9999731341186624,0.9999721977653485,0.9999864299101692,0.999991348965521,0.9999950890375441,0.9542840473872923,0.9886391743966939,0.9576787402398225,0.9911957939857631,0.9267182051630608,0.9780539844448162,0.941222344585837,0.9818555466004883,0.9315841374319617,0.9679559791075043,0.9999761949077541,0.9999862257949674,0.8411217632355975,0.9710283748794637,0.9404000941230424,0.986022055369239,0.7627844464876122,0.8007547463518692,0.9591286200660308,0.9825783321447008
189,189,744.8024698507437,751.80729173121,755.2887667627745,758.220315294147,739.9257806810227,735.278892769388,731.0621836211756,756.9937908592258,721.8230196733525,746.6532599372579,734.3061887228943,761.0486536897355,675.5626050779175,766.8253330091486,642.8315050367963,803.8745290738092,629.4648182931038,816.1614407687648,622.1900649616449,820.4641486257088,628.971905126814,814.1948510039267,633.0706110012555,697.959840782579,646.1216848753814,710.6094420561881,642.7606528833411,702.5832180502769,632.4528531699738,694.5523000318221,630.9687605978446,728.2343605049265,629.0491734475543,311.99822286890407,299.7135483344081,299.5315045336733,299.8292783151724,298.2286726865961,297.21847777921226,296.67624709840914,301.6061512846821,297.58925951133,320.8927928775019,318.63415456689205,353.776500566586,319.2639348981707,443.5164610509885,394.9432523698618,516.1208065561453,469.46027980541345,529.7276901048035,488.3237376297794,531.5513208362854,488.33455967616817,524.7589717317244,483.40773894476763,444.0567982398049,436.92294340266614,554.600037600879,555.1603815920276,650.4441947623557,663.8248557742562,667.4160164257801,680.1315782125341,681.7080602030777,704.7665005898047,-832959.1969289916,-817332.1064657273,-817761.2299103716,-817711.240608647,-831840.2301052063,-832200.7670701882,-832387.7711553093,-649955.1814460959,-709438.0642014823,-760111.2470746997,-781784.7402885673,-447273.2200517331,-550905.6292754975,-409474.0242575762,-557552.2475432586,-566218.1574216685,-699701.9026072276,-606000.8511011921,-760208.6157306894,-662251.4494819612,-799100.8758321814,-591624.5180314613,-720645.5891818975,40981.440795033544,-41163.04789274094,114666.61144591068,-135236.54283275714,288605.7408927991,-46790.72689417582,292028.02522517357,-49509.148772648405,96840.23830086931,-283846.1348978651,0.9999899676485293,0.9999772873382791,0.9999693735777195,0.9999741923340465,0.9999908700626651,0.9999922601709559,0.9999943953790744,0.9999470432320875,0.9999704858881703,0.9999713052798018,0.9999858793425521,0.9999917382455449,0.9999949996142448,0.9580464654129988,0.9881940956921739,0.955797317216463,0.9906380496415538,0.9236203467338954,0.9768386432200209,0.9384511337516616,0.9808322275861833,0.9286362253562006,0.9666333745188028,0.999976314231189,0.9999861858358838,0.8414815555135655,0.9698019550567332,0.9416924659197667,0.9862277359774558,0.7651511110298956,0.8047448615276752,0.9598722235951813,0.982830560532191
190,190,744.80397573859,752.0263046743752,755.3948059570143,758.3448353591752,739.5502224712307,734.8178601812933,730.7461308263815,757.7849229133813,721.9984167086374,747.0688343772609,734.0515107214021,761.3752231992519,676.4532132148191,759.7287596600883,642.5729035454228,801.9346899329271,626.2914525861252,812.0158165017606,618.1580471503978,816.0264785067262,624.505353998145,809.4223109888725,629.1476779548883,698.3055009683765,646.8338906764895,710.6294006384492,642.6614736217575,702.6202358201976,632.389780524511,694.4354316235753,630.9804018799243,730.2209546777724,629.0416365207122,308.6472301014338,295.8348467691449,295.659482302699,295.96228485345824,294.7072283225289,293.77386019004484,293.1447759773856,297.5234804419787,294.373603233829,317.49045988931255,315.28545448469754,346.7299135316849,316.8876853093497,424.18661197215613,391.23485863345985,460.93444339315243,464.2381594678778,473.0040888586414,485.6811270468795,473.6904536039606,485.9132532625255,468.3118760082926,480.4708479695719,443.0969086641231,436.11874902516,554.1656775147147,555.3176419732738,650.9156199536081,664.3428940612706,667.4906251986911,681.1909138220099,682.4439319815605,705.0950521404569,-803802.10827742,-788813.8211958314,-789211.0363601025,-789168.6196392193,-800345.4380279355,-800799.3359826531,-801060.0384683902,-613855.4417765272,-664275.0298321901,-727329.4229068151,-744441.1086721426,-399737.7147463142,-495021.01629584865,-342877.840754753,-467380.60188585066,-503298.29519593454,-598111.2329236886,-547689.7217258071,-656662.5963110565,-595233.6300465856,-695001.3166529471,-526218.4242497766,-617169.2982184504,36283.22171658908,-36458.9063970805,60920.4924620522,-127979.27005090102,235961.2742733625,-29057.41517896904,239836.96175112316,-30905.969947776593,36883.19290128438,-269374.3863523816,0.9999870457520896,0.9999693268844786,0.9999590840480115,0.9999648490582475,0.9999881033555074,0.999990113440262,0.9999929553386728,0.999930717003828,0.9999640984974425,0.9999647093895866,0.9999833294350456,0.9999903715511818,0.9999946841822542,0.9481307843768457,0.9870923980805872,0.936022925634038,0.9893303703866646,0.899433390383821,0.974429517437152,0.9178498681715045,0.9787956448639917,0.9055233712877856,0.963721718961485,0.9999755241020724,0.9999864484049378,0.8515392721134715,0.9700195626807812,0.9454393302271752,0.9866045731996211,0.7747959575889007,0.8092781927406824,0.961873010537066,0.9829306703393951
191,191,744.825205707944,751.9927935859289,755.3005420740269,758.1515484293514,739.4786938180932,734.7184827262506,730.7549470795495,757.41766931854,721.900885599068,747.1191673147081,734.0136534091787,761.2392577064097,676.3421535954053,753.3957093532147,640.443577721028,778.2926515860892,621.6743316080587,789.760782195526,611.2658752177442,789.282531644853,616.6639977040286,783.5338215803254,622.1326583500773,698.8535466044143,647.9657581127833,710.7748817059213,642.6200117076583,702.6474221991747,632.2691840114857,694.3798007460241,631.391399614006,729.682776994882,628.3461087653271,306.79488404072487,294.2837462140888,294.0947936325464,294.17541543890354,293.07167188557764,292.08618305536845,291.37869412507473,295.53118820215246,292.6604805478294,315.71392264459894,313.6105787639864,343.2808865235826,316.9140408248927,414.7112918422687,390.8414889149994,439.91435435260195,460.0172666556725,447.497664265465,480.8798803260326,447.8398906877121,481.723630628227,445.44630062509816,475.7267252715115,443.2665883879001,436.66169236405693,554.1591152188246,555.3201417247246,651.4559348607556,664.3650002307918,667.6570177046372,681.3660289403167,682.4495877359178,705.1455571850703,-780681.7517211586,-764225.0376136486,-764609.8859785628,-764560.1861249639,-776681.2326525805,-777125.4257673392,-777377.5544554689,-583887.7692231725,-638196.5040956066,-702322.1818282343,-720425.2273755278,-378657.80132341746,-467169.0510278625,-384321.38779548835,-435998.29730896256,-634493.2190505592,-560167.8780174269,-691812.8536357383,-617972.1928592179,-735327.7826917301,-655664.1880297231,-657183.3482388733,-578431.1658869459,32779.66783395806,-32922.21727704657,31030.359902532968,-146598.058458576,223720.9653672366,-40007.95193277084,229579.90941646224,-41223.23214744483,29428.54872212284,-276858.5620012125,0.9999813939336022,0.999956499885731,0.9999416827019838,0.9999488787644925,0.9999838189706796,0.999986654068707,0.9999908189415719,0.9999000154391571,0.9999549229718308,0.9999542550157353,0.9999797657113837,0.9999875852602068,0.9999941537741528,0.9192368486242903,0.9842069660376838,0.8983425110903477,0.9861650672836185,0.8612944405286875,0.9687158570360189,0.8836634444580348,0.9738795492213778,0.8635555241758285,0.9558337873471505,0.9999736102443261,0.9999865806744939,0.8644787522597344,0.9699291849374315,0.9485763820569276,0.9864436784596624,0.7813300124578509,0.8093173078469994,0.9627947362161839,0.9820177844520158
192,192,743.4730201781605,751.0468454656682,755.0667403222293,757.7360480291072,737.8786588932676,733.7168865881576,729.3451495571619,756.7347230938917,721.2184986348717,746.8068619394244,733.7941925348221,760.3933548519481,676.1946324697732,752.8341209583415,632.5867420432149,775.1635209474329,608.491381714531,785.6470200497397,594.8010796923221,789.4471944029888,597.2883812204473,784.2365397766068,606.9197561730784,698.6613378734233,647.533431665611,711.0535233947755,642.5391277724,702.6859671544773,632.0834552753801,693.6084351783395,630.3388749090261,729.9673279992402,629.711802673395,305.83001373103565,293.9020379623006,293.770389925307,293.5836248490437,292.30827087252345,291.29562143278804,290.5175866809005,295.13708223400874,292.0061606760094,315.01374537623434,312.7498951030436,342.87490301671454,316.57097065295767,412.26496928204875,383.113454173809,445.06370853870334,441.62423713387943,451.5410477925543,453.4208662131348,449.96539129440384,454.5853560022182,448.97392749886336,450.19925291429314,443.1697923088177,436.52342551029926,554.2640195641793,553.5522587517239,651.791253978031,664.3004704570991,668.0722189529112,679.6195258150066,682.6308790361448,705.6619143844115,-785050.4119213198,-769167.1887510275,-769547.3102079537,-769475.9725285275,-779240.0988742572,-779688.5238249913,-779921.6410508135,-591540.3075734292,-633709.7646975984,-707797.8364460268,-722675.2374129444,-389325.83108539606,-449495.4468689885,-387773.85100125795,-375309.51513624866,-621185.3269601032,-471770.5012449389,-676795.6047037819,-521908.5036147899,-722531.0348895647,-569531.9648660792,-644138.5442498607,-493725.18620474666,31321.903326947595,-31468.198585592163,16784.411213590098,-168163.1751758501,210377.49798412906,-72055.06942096836,216589.71354436822,-73794.35012067272,17361.715537271877,-313869.1634925201,0.9999775675323546,0.9999476492681417,0.9999293545040344,0.9999377578794109,0.9999808916666484,0.9999841866096836,0.999989409478066,0.9998746539485917,0.9999477429073174,0.9999474001644132,0.9999774363618161,0.9999855308316606,0.9999937749495529,0.8861092097845147,0.9796278822990732,0.8546616972199079,0.9820145125619637,0.8189589231065029,0.9613618693701789,0.8450632246396379,0.9677026975087651,0.8159347254273386,0.9463235983067311,0.9999719317805388,0.9999867569228719,0.8653960850832263,0.9686666254968759,0.9424183493221473,0.984525955082012,0.765552632832881,0.7929162339188264,0.9572535243621484,0.978735247146573
