,frame,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_score,left_eye_inner_score,left_eye_score,left_eye_outer_score,right_eye_inner_score,right_eye_score,right_eye_outer_score,left_ear_score,right_ear_score,mouth_left_score,mouth_right_score,left_shoulder_score,right_shoulder_score,left_elbow_score,right_elbow_score,left_wrist_score,right_wrist_score,left_pinky_score,right_pinky_score,left_index_score,right_index_score,left_thumb_score,right_thumb_score,left_hip_score,right_hip_score,left_knee_score,right_knee_score,left_ankle_score,right_ankle_score,left_heel_score,right_heel_score,left_foot_index_score,right_foot_index_score
256,256,681.1216364472535,687.078179287132,691.8701022785018,697.1992067510932,671.5836887922385,666.388983210147,662.8519238596461,705.4264106270643,657.0843784021711,692.9291252410997,674.2417607845829,749.0406485956202,620.6311081407908,801.9421733220186,549.094021646965,830.2028679631597,466.9112589046588,836.0626607978973,443.4128778801961,839.8202600402394,443.1040028847407,833.7016797230251,452.32740181403864,723.0525175435401,646.8597249132664,802.5373896382245,573.3475072044814,842.3817363001062,483.07644224497426,838.3927205807729,479.76106139349577,864.6519738452546,465.9629449913864,301.18347386705324,286.53531354352486,285.6376294784512,285.2085009772703,289.85098414535,290.8869178533408,291.8259500591604,288.69594363091767,296.8580982754451,310.5964096655568,315.1339498830148,349.63104313299317,352.9389344126395,415.0122823431293,394.93559689924155,474.29433725763084,429.2934494668781,489.2197363710248,438.7356609232248,486.21664910003716,441.9807594886068,483.0419495503038,441.417586152059,492.9981018366716,494.9694916112423,606.3500674955903,601.1641158238883,712.5140970917718,698.6435661451544,728.620456734575,714.4114383731462,750.7033057384957,741.1042597806085,0.9999980275730401,0.9999917808705334,0.9999889481142845,0.9999886964448159,0.9999960723007066,0.9999962427220999,0.9999968919884357,0.999985197803726,0.9999888998100949,0.9999899713849213,0.999992657965854,0.9999865605351105,0.9999902378682738,0.97729412396858,0.9874258952758819,0.9205903226528993,0.99064071571992,0.8930990356787698,0.9812419021789606,0.901954005382014,0.9839864023949673,0.8989477827612822,0.97933227573947,0.9996344414720025,0.9997599154698154,0.8817817890322013,0.9611685608088223,0.7427088396274525,0.8903912161676432,0.5154906875745888,0.5544806122518563,0.7666641609863669,0.8444026513910164
257,257,629.9416507087783,637.1108704866414,642.7736638616216,647.7529766756882,621.9367681481759,618.2970499393482,613.7270605485652,659.7179494351805,611.147783161777,643.0352214142623,624.6545276643506,709.3258463376252,580.7641363017158,766.7107583157638,507.1594901831879,782.2097501761928,426.6791463485599,787.3901184316844,403.34149182227986,784.6634309793878,402.7318542353943,780.0397711730654,411.21705411145825,692.8398048963265,618.8320477381262,782.6785223535596,550.3149321202147,838.1794683186231,471.5144224136705,834.7887252857124,465.4629319497117,865.2831059750855,440.93912489014986,302.942849740596,288.7800681328087,287.8705494230033,287.1430903655761,291.2319845354539,291.8818108805335,292.34030181226655,289.6314070858282,296.71113617532023,312.53158206218075,316.9249094120066,350.2177449159059,357.95561896951506,415.38988026911653,401.1137643371853,467.91523386349445,438.2670794802718,481.8800503167271,451.5719678678881,484.14874189111805,456.40476939385536,480.2242129474237,455.1839950709585,495.30901497711056,501.74035435546114,608.3174476830036,609.9084264510811,711.7178131987373,700.1371975297712,728.2406110192397,714.7335329672046,740.3541906207632,737.1307045966055,0.9999976442455573,0.999989195682772,0.9999848646848322,0.999984649915933,0.9999949954394011,0.9999951726078149,0.9999961224133378,0.9999808422751184,0.9999868422627686,0.9999877803329799,0.9999909706582297,0.9999843359618363,0.999990256502523,0.9574137354038015,0.9891405371905982,0.8414061244257931,0.991295284033305,0.8094948200871345,0.9817151777674913,0.8211776469190315,0.9844099381102681,0.811821470163121,0.9798877806775763,0.9996832594788138,0.9997968458294125,0.8878421047488709,0.9587018067847396,0.7709220395578098,0.8958030293181425,0.5537388974352369,0.5768330319600853,0.7923239382994427,0.8551031501184573
258,258,547.6881879560586,555.229072487095,560.1294721315511,565.4584172017501,540.4371968245387,535.9949306159693,533.3105706285995,577.8491971359927,533.7747396459254,562.5346866111448,543.7208423661452,640.0554899151005,509.46733939961905,705.0407385868199,426.10514300509453,702.9664500051756,335.09560616170563,699.9940273078155,327.94779769478043,698.9419943876368,329.55937709079564,696.3628918371563,331.09202417111067,647.7419357696998,572.7544762865707,736.092535352995,507.3848466066898,821.7513465323807,458.55518690065185,825.5951625810635,459.0402196413405,843.4521108821762,431.2783505688948,311.2382857360923,297.9782720402094,297.4025492006565,296.92827643704817,300.38223284340296,301.39679099188385,302.2854333921486,298.6428139332344,307.60021408955356,321.2000854946809,325.285947438556,350.35861989866385,367.67300714837125,413.7377104422102,415.4320898711271,457.12402316862455,457.07883010257086,470.69622018271303,464.37970433278446,469.24801121224914,467.899963892947,466.3157971940173,464.95572566133313,495.05075821033836,505.9401775587754,606.4843041568162,612.691886351323,703.390872863221,718.0999917713114,721.2540764889172,741.2381891734373,725.9518626150249,768.2012199497727,0.9999975062445366,0.9999886144634891,0.9999837946663407,0.999984046156733,0.9999942877814566,0.9999941561457163,0.9999952750067632,0.999981014041583,0.9999851016173673,0.9999878562992723,0.999990304805933,0.9999834066621648,0.9999879155490252,0.9417584097399051,0.9896448559505383,0.7922035864511922,0.9844803872432979,0.7616791623355774,0.9669416494824239,0.7754391873638491,0.9714229890361994,0.7513099343695787,0.9661205486101713,0.9997152472646346,0.9998206845640298,0.8845516059244162,0.9466760447330926,0.7920494500489326,0.8935772241722152,0.5710185059647387,0.586196058618202,0.8119825546537021,0.859078042119943
259,259,519.4727469861728,526.4552445668247,533.6896864292809,539.2653277393194,512.8047036019046,509.78314817843557,506.41554347939643,551.333714026394,509.5419111591289,535.1416163763996,517.4368402148377,620.2487275144128,489.6419046506586,684.820715110661,405.25875964439865,678.9194784576612,314.9975723816022,682.191661583323,281.4933135364539,676.5390284799089,280.06884383769955,674.6235841412512,292.5786606839532,636.4315219985317,563.0139488812206,727.7120244565253,493.7577717214345,816.1384258401187,455.41416332353026,820.6395369495431,463.49547504877614,846.9822018093588,437.39433100178314,318.87632112342305,304.9540430370972,303.2310005991125,302.3357411826446,308.6198944291649,309.07068229567244,309.5263461549939,304.3045616429223,313.0766605256804,328.58057178437946,332.2708206240866,350.5156557097222,373.22982343218587,410.33453847973817,420.6618837601184,447.76864209308593,462.6840336040083,455.7725742407285,471.27510660744525,455.18095379439313,473.7308989748241,452.59315065907174,473.27968213586513,494.9393322630291,503.75489263305934,609.4947785860896,609.9336188721115,703.4206779002785,724.0757399278943,721.6270555611776,741.8618345741118,728.6212939089992,774.826012802766,0.9999973115582007,0.9999883464008495,0.9999835345928995,0.9999842946321478,0.9999931556826259,0.9999925034596153,0.9999935186197751,0.9999825869702421,0.999982150108947,0.9999883662059713,0.9999893924437738,0.9999825986927144,0.9999791879453,0.942154512583281,0.9883877091564445,0.8015920675956173,0.9737945603551316,0.7735755298682689,0.9470030843009477,0.7872279234068216,0.9537075756413861,0.7548883235653527,0.9474088241237476,0.9997261085103817,0.99981742796651,0.8864598112269562,0.9388989919929138,0.8133556679202194,0.8879705234402983,0.5867022216960655,0.5914679249302998,0.8301411310357564,0.8583537318872649
260,260,479.45460240845625,486.9795427990328,492.9930215504861,498.8264368380697,473.41052236546653,469.7198604416537,467.04469810586875,512.5508122284214,470.4728796494494,493.55069275108167,477.73157458093436,572.028166123865,453.3565654133308,652.8780698582827,383.7340341638004,639.7888174845283,312.68904974586985,637.094533120896,292.30302913526117,626.7946001981081,293.3165127157645,626.9852119535362,306.4800032300287,614.3834304537215,540.7245323574746,704.3974785990338,476.00830104451467,795.6732811540401,456.4340088967733,797.6271948123197,467.78084741463124,828.7194417101844,442.09048848034354,333.47793384353463,320.01963979024305,318.38475803379663,316.9233057206106,323.30920512197395,323.85208344948654,323.8608026821134,315.946443482493,326.9613662129773,341.62353830191796,346.30688078514163,350.8612648611308,383.83208618657136,390.7381015498768,428.80862991013134,436.6481201310597,472.81797084039766,443.4123843355699,477.4137772004291,444.39738366487376,481.5411898025498,440.56194549601133,480.37242805696195,494.2399451493937,502.04590785647594,606.4558002335555,603.5057741703516,702.9897990509515,724.2777188603236,721.467968040569,740.9559098858164,731.2859771935484,774.5162237873074,0.9999940418649371,0.9999795432043794,0.9999723328219573,0.9999774232248614,0.9999811998754058,0.9999760274821117,0.9999755634105505,0.9999791282127507,0.9999308083491344,0.9999817322787462,0.9999715631439735,0.9999811595534394,0.9999045145412532,0.9501978305026455,0.9498656806144941,0.8310665623046286,0.8967583214713126,0.8052040080045414,0.8653495206021806,0.8169262621288438,0.8736413892318757,0.7817609781367112,0.8689039473771534,0.9997153074225168,0.9997460017589606,0.8893722625377114,0.9313160635003229,0.8362140915887444,0.8734515068257156,0.6046521783119896,0.5892546207613787,0.844629452285946,0.8434209237944156
261,261,452.85848397071686,458.86395790361456,464.6554780711433,469.4111658848687,445.5089839191611,442.1281804349899,439.1119157436234,482.5401845893389,442.0634881299047,466.3858966001486,450.79711576278464,544.3066353105352,432.6977333068355,638.9456986642795,366.4485373017709,601.9687047671131,301.61747369789043,590.9834233237228,275.6984043440828,574.8326402781887,275.44313529248353,575.482176261085,289.3268164949281,607.1087420836079,531.5316957818835,687.2183314244768,468.2060489181253,766.1458003756097,450.9719976923153,765.6404166367047,461.46177687714635,790.6755209355322,438.06578070029116,343.78297067936876,327.3899254944764,325.2184653715511,323.65086125957396,331.5821619576945,332.277867370593,332.853404940265,323.74422021119835,334.47579255806164,351.5229501550341,355.9427045613041,353.7034074005086,397.49286438264437,395.49853649532764,449.32970442255623,385.73570799022804,500.6544471522652,391.54170008637897,510.33152466856706,385.3922009814788,515.9109975929687,387.4612160086397,513.4583487573541,493.9189299374406,501.057690720279,601.9293559133225,599.956390581968,698.0592893935532,722.9914006443073,716.0701678181755,738.89217588128,732.6765200729969,774.6170480639854,0.9999891904944432,0.9999685979597386,0.9999588602833618,0.9999697105468575,0.9999664510506988,0.9999550075780635,0.9999520272849839,0.9999745229051799,0.9998559112567689,0.9999730187957787,0.9999480937955283,0.9999802038723232,0.9997847871688028,0.9573793883521056,0.8683701051875705,0.856079130440176,0.7612247687820755,0.8313528578060674,0.7278761202178373,0.8413266801144078,0.7372239700817271,0.8032698809121784,0.735803488402067,0.9996723393638101,0.9996091411849932,0.8603100166175652,0.9011105631962495,0.8335097240468009,0.8390974448423686,0.5900552204242896,0.5726075214998649,0.8326110777893306,0.8090590401228736
262,262,439.7796048720694,445.07762497225485,451.3169859634076,456.8416614732106,431.0519265296633,427.75489255000616,423.8250846250229,470.85361457367515,425.6342260992137,455.2957970972522,438.8561392798648,530.9311456914916,415.49496522492814,615.3616945040014,350.92895794097035,558.9427049611683,281.3419110019503,542.2016419784428,256.27874825198,526.4668636483393,257.58081975162884,530.1150863013752,270.6627865700682,594.7501527579192,518.9915768725626,678.1754995025058,461.3327973302735,751.3336906230246,451.4979915538061,753.5726667811573,460.33203164539805,781.4075226809043,436.08581559509764,348.68327695714146,330.73724837478716,328.5322906557471,327.08453456533863,335.00081356406673,335.33270506451817,336.1679002852107,326.72896002944316,337.40451954454795,356.49510799288845,360.795881189798,354.69680450358675,402.62796680182674,407.9693634323303,476.6391095775323,404.41270322503425,554.0895296894455,417.4717759707687,571.5509885434993,413.0240505170727,573.7298045266538,412.35445932789696,565.7058553457482,488.0467777696868,502.1034504789966,598.7868271627502,595.4231096025889,696.9014163014201,722.8591605133341,713.6068880778436,738.6500896532832,730.9995932595756,774.2453473672435,0.9999858050471465,0.9999632091089251,0.9999521148397231,0.9999659200118126,0.9999604833650858,0.9999470089837375,0.9999435007560935,0.9999713523399452,0.9998250106449357,0.9999693231443088,0.9999404885952679,0.9999800249244674,0.99974845200494,0.9621075434445485,0.8224757975650347,0.8792550923421484,0.7124834456521318,0.8568916676536156,0.6750490070954407,0.865188510578369,0.6862607245808833,0.8265169030830152,0.6819044521383562,0.9995946033002734,0.9994881922312729,0.8108850435222246,0.8685682539222284,0.8107435105690842,0.7948009290686995,0.5610938686327698,0.5485327817095722,0.8071105514862952,0.7729258099680758
263,263,437.6365884110787,444.4510718711733,450.63359786422484,455.6162526123473,428.6101854643982,424.01418214507567,420.18509279959903,466.5274946676677,420.52941773317536,452.45344480548715,434.08074529087924,528.5540353366156,411.2315495939133,592.9697372310901,362.9015081241582,531.5979623348271,308.14406736976036,517.3599798946299,290.31924586888243,501.67934698981696,292.32804800352204,504.9595812432891,301.737973029532,590.5883693113487,523.090790897821,667.7582212291635,478.49717050562305,742.9261988361146,447.0455374717423,744.6773997238056,454.0042109201321,775.3920850803263,426.7312864678965,343.2799933353789,325.40940073875265,323.4521254719566,322.3203421935388,329.7931317086049,330.515397330525,331.52251152367376,323.21870684951335,333.6891802613601,351.4305351214249,356.16327514293107,355.7515505195004,398.5485783273112,429.05983669935756,484.8464447076799,486.25931460986135,564.1315376064912,510.9345430078845,580.2542594575707,505.09651838715195,584.6734331426957,498.1790744110974,579.7188737772066,480.7225261667558,501.15961982676237,588.1253515166561,592.8197784527165,684.5874756271012,725.7947354073056,700.0171761541275,748.1814423766555,726.6524156897162,774.2183402105615,0.9999829842318801,0.9999586490129558,0.9999458224259535,0.9999622447987738,0.9999568198368329,0.9999437674858064,0.9999420301684411,0.999967836639082,0.9998115141061616,0.9999650927063817,0.9999370293104305,0.9999801899199201,0.9997736741662375,0.9629789998994889,0.7988929022104062,0.8925477128139487,0.7006379534776971,0.8702420648532997,0.6560034467058611,0.8773649979060729,0.6714972475492494,0.8326664936238184,0.6596611765429339,0.9995626351478435,0.9994585043300024,0.7711022676651186,0.8276880605558671,0.756834841118162,0.7493166573720486,0.5223031306158071,0.5185508190088026,0.7588616707368501,0.7375642889407862
264,264,445.1239767165726,452.50933120933496,459.66094288720296,465.5457132423399,436.7698732794398,431.5602158140745,427.0478316041362,472.94721509064493,426.36611655434297,459.3253167671735,439.47267580268044,526.3569287319053,414.796918603668,568.8938099087061,379.87019981681846,548.562816920561,350.6728291276345,552.132488004105,339.94693891732027,535.4992405210152,341.63330870736075,533.4905189029674,348.0631635758407,586.8973557584197,517.3446980531602,661.9259449173401,467.0156243775763,742.4823069337206,446.2872058134416,745.2284194358465,457.75300556521745,778.9723519578765,433.50233415896406,336.4973065211609,319.13666098351547,317.75892470948287,317.22157041765263,323.94607584883744,325.26029616890906,326.5179801770869,318.8131076782389,329.050277004642,345.290595788963,350.36893883426796,355.79821593083,398.30632880797344,451.39511475136135,474.16815095442695,538.6448771832136,558.04238690379,569.4603432941087,580.6458196486053,568.4823532562492,582.6294151240045,560.8091845867057,576.3471966706593,468.54350465047764,490.42313259681754,581.2355520046996,593.2543403391958,677.5468384565133,728.8294206639029,689.9763428671306,749.4502313273658,723.5663035079651,776.4360601775642,0.9999814825637735,0.9999568382856254,0.9999423201646059,0.9999604921500209,0.9999566362463341,0.9999450196577515,0.9999452973331667,0.9999637849994116,0.9998127629537177,0.9999617159143196,0.9999368896040196,0.9999808598908201,0.9998030416729308,0.9605228498802344,0.7895513869701193,0.8974895517200554,0.707201583669399,0.8721279331233235,0.6617032608783383,0.8789105736082384,0.6788943219321248,0.8259560625095878,0.6634886410395864,0.9996053699639865,0.9995143295379643,0.7569419189164769,0.7982849262742773,0.7183272324817285,0.7305762915976058,0.4845274527426567,0.4986660650331111,0.723437532386037,0.7252254625303246
265,265,455.77900673248274,462.51712888822817,469.2621435963715,476.0272890770882,448.95028859902936,445.133642451475,441.21930614464486,485.99991763499804,441.11437105229896,469.75459774294745,451.44339254909113,538.8238383505164,424.0345487659464,568.793117155007,414.17333124916706,544.4453172825314,397.5022340098043,551.2687168139717,393.748156645889,533.7915360695732,393.21088804122894,529.3721844864215,396.91647784910845,588.9133883822419,516.4755756370721,664.5790431015462,463.16257603613633,745.2561535549397,448.79374948576344,747.0779683920005,459.52917393770286,783.4441605148747,427.2760770528942,331.99397838204914,314.6474914337377,313.7413232267777,313.2791157653131,317.89367299074996,317.65589255131374,317.439911002478,312.78302156847946,318.4245327109749,342.10232083271086,342.60811290614265,359.94077515026197,385.957679993907,463.3764792813654,468.22646830783987,551.1794635340955,542.8060131727955,578.7505894835124,561.5971997937963,578.9711632447202,564.4600751909642,570.6092051715194,558.5467636298032,465.83707450279815,486.1340365071445,581.0411899786071,592.6819882973315,673.0954015553488,724.3051814642115,682.879775108956,745.1506785600321,720.2413019778983,765.4119331226203,0.9999718206414296,0.9999408836559296,0.999917630190617,0.9999448305612866,0.9999461479225722,0.9999363702378731,0.9999432371717631,0.9999325498834826,0.9997895023595702,0.9999395878130738,0.999921552863717,0.9999802866232705,0.9998339020262492,0.9593737537360589,0.7909639760116823,0.9039292439927006,0.7476343758171698,0.8760487076727091,0.7017649473972035,0.8827110446157659,0.7192161336680744,0.8263942592956515,0.7013886316738063,0.9996618348595654,0.9995885020127354,0.7684443303856265,0.8083719273900106,0.7320419107745559,0.7445302473617782,0.47351378087139656,0.4990986732674548,0.7310954441399866,0.7413521732389545
266,266,472.41802535874046,482.2500067295207,489.7316338826714,496.1769361519708,466.9319317124755,460.7624738814616,455.1435078346658,502.79577086140125,452.05670776392225,483.18525417033476,463.0472618099089,542.7855675643045,425.39805927821703,587.3951191503091,439.24275202668855,543.8602134507589,429.33630888383425,541.0677312601168,418.3383836624126,525.5984488047436,418.24074864681415,525.405663744809,425.52722919613507,591.5528716623893,520.04150003426,664.8343645658113,467.058264424451,747.2912957137548,449.35434469420943,750.5854204940317,459.1224141734876,782.5680875253948,444.5131180002322,329.10991243717194,312.25060632514965,312.3394232473587,312.1479410950661,314.24037418066666,313.8924312151568,313.93499441291107,312.60332708957225,316.63919298266705,339.4812667061746,340.3155848591556,357.6773364152233,380.046191059761,458.013277286521,454.5590606923451,529.9663471706044,508.31755463290193,555.9322197314859,520.8846184986347,551.4433222379132,521.0578840837443,544.6255484222767,517.3271829739174,459.5261229288983,474.7029592172274,577.1765930880678,588.0870639951111,672.0712587021568,717.7098983975142,682.4243040731006,734.2856539985971,718.6958301769936,758.6728440131126,0.9999612245225007,0.9999267238892363,0.9998951519632578,0.9999316700140303,0.999936316958864,0.9999268221498275,0.9999406514896917,0.9999022536694537,0.9997616428881537,0.999911463466627,0.9998991635408881,0.9999791748126043,0.9998575225784244,0.9388541796833215,0.7146645404050238,0.8707721167882811,0.6945408852095982,0.8370467335232411,0.649834886161003,0.8445757999650038,0.6672112359024461,0.780936073471717,0.6480856834682973,0.9997109386368128,0.9996490404335567,0.7367651559257707,0.8002978360594172,0.7153362496699758,0.7232391766773415,0.43972071983829997,0.4680363054769251,0.7102942860972772,0.7230797873914017
267,267,506.70731421714083,513.8049209834396,519.4284053109191,526.0159706391951,497.4648047173288,492.15967125957974,486.5745117464097,533.098324244363,478.4386891765414,517.7325084932243,498.39065980148166,569.6012279574085,456.9838674973479,612.2350694029011,464.920906777946,548.2629172475383,464.59825883869496,554.258133315735,452.8305056011454,533.0618418028845,452.800104943772,532.638073090661,461.040078416863,606.0059816548234,540.42957617328,667.4971767931089,477.3943202242441,749.8907814446961,450.25695591907373,752.3502584288563,459.63208406444545,776.4228124510639,432.4645284274483,324.3342687940689,308.9206363156287,308.9041086862082,308.3544331856702,309.8442377060989,310.3658844874296,310.67518378835086,311.55728902201366,312.656420947252,335.039479610584,336.7207552298345,356.71623290320707,369.31604407976494,446.5599748727443,439.8407650689942,495.9421774390791,499.8085782356617,512.52010197337,515.7168849192665,505.5058409946633,517.5914667269152,500.32602139976007,510.4215214593773,460.53633866513843,478.1302834475412,580.986021918028,578.6406858604214,682.0619006375545,708.7541534314281,696.5357044606751,727.8112956873905,728.6290746197349,748.0594991675912,0.999954892446735,0.9999197569115746,0.9998808418366715,0.9999217418261365,0.9999347999139715,0.9999260540591742,0.9999431573377005,0.9998749756398521,0.9997527691695457,0.9998752440600689,0.9998751563640799,0.9999758179828441,0.999877501221596,0.9046388192381766,0.6151892460735363,0.8052261737692422,0.6362353399368984,0.7624024463793744,0.5938918067826678,0.7714873460155292,0.6122915612657224,0.6975998099159756,0.5881385064829598,0.9997233657709499,0.999679558699374,0.6740991745537106,0.7568977661508822,0.656381200397665,0.6683327437003097,0.3816512437516633,0.4148866293514342,0.6496879127902971,0.6706653555544714
268,268,539.3578419481146,548.3254560690065,555.2183612518986,561.1632393816682,531.2926775967435,525.6003912212566,520.4527731893287,566.1520735782733,514.4823673179301,550.6381862513124,529.1552333754443,598.08530400559,489.8014332033217,637.8400337358511,486.3389955279093,598.2191133201732,479.68048076735147,595.8301052119932,467.92036327342777,581.423315143473,469.36309516666853,580.9348454118059,477.94483639929416,624.1570973982106,558.6032741048512,684.0565335211307,490.7778461541144,750.8850184592709,450.6405958071835,752.4222329736065,459.31524873542,778.6772055739893,433.9541980310473,324.4602239057197,309.1048506015602,309.0183768903619,308.39852499828066,309.55592917864686,309.6778113144155,309.98200282654676,311.6161015124154,312.0454818072066,334.92831824592486,336.45638417917127,356.783377446492,366.0513634324147,433.2129777304909,428.9939530208824,481.4190935757742,490.18721858343713,503.4497742439546,509.83614654065946,483.6013021587233,511.3881901306177,479.6104622150024,504.64342601601516,471.5769622148672,481.90156291351786,585.0356509737721,580.7893330250062,688.5148179560465,710.0592944881904,705.4264151418037,728.8824361497368,728.6217521067526,750.7538208770127,0.9998969207765791,0.9998027953743329,0.9996532337992138,0.9997603628358,0.9998870303252527,0.9998840864815215,0.9999256658394955,0.9994862911627742,0.9996160758485768,0.9995640236944885,0.9997189007367295,0.9999459523928956,0.9998931237245613,0.8202470184354107,0.5656878641703948,0.7034184307827086,0.6521901620636898,0.6609683443918193,0.6056591903356013,0.66993474155627,0.6265212168483659,0.5993875414191583,0.5926313867305678,0.9997038132215923,0.9996964582608007,0.6095461267138009,0.7023042603735848,0.5831467350496394,0.6231917108798148,0.32822494920108775,0.3718995081395574,0.5725970739046786,0.6177684001863348
269,269,577.3050819775845,584.9358366119436,590.8247408168454,595.1178015860754,569.938941687422,565.6269518840653,561.4146547868512,601.1428230519199,554.1919167218324,587.1665854294987,568.3095211312349,635.9402427269406,525.0649648357318,662.9150824564667,505.90141321689157,613.6829590660091,492.1623217885103,606.3625384566711,477.8329183885026,604.2641805717903,482.9910861318906,603.7503601779314,491.8815128883823,646.350398870966,574.7857214551022,711.1714678279469,513.135344569186,755.3148187926679,458.60424901681665,752.8828566110298,462.2850493620497,784.7255115470175,434.2541295327102,323.27307522026405,308.80960477866296,308.79516041390485,308.4450788722349,309.05358272419284,309.1873526508147,309.1379507034633,311.85721179456203,311.58657958359834,334.79310667511146,335.4601091135114,366.11836395603257,362.26910805674845,437.9223243489412,421.8986606792285,484.33778672732484,485.27801992223726,504.6223295149199,502.9500629677974,491.9043689274761,505.17200967372037,485.8156193872337,500.28458878658347,478.40107454316103,482.2674448887733,593.2581335994382,584.182028112351,689.6189160350822,704.3417079887746,705.5100267795003,720.162702216627,728.5514599886716,739.6680453071058,0.9998466090038202,0.9996976549415966,0.9994603137886998,0.9996217445804008,0.999836923900119,0.9998395460773971,0.9999035463193523,0.9991801007936654,0.999474255916717,0.9993290214993319,0.9995968616500226,0.9999248029564425,0.9999068833174947,0.7676513398495786,0.5781948705178158,0.6597245646537436,0.6949392491733049,0.6208779113268192,0.6474526711302584,0.6295626166875448,0.6678634059299753,0.5618776339229963,0.6306327309982823,0.9996942302021085,0.9997169423451874,0.5714988824926822,0.6810155124153829,0.5245203855980878,0.6093636574520964,0.2887045165346906,0.3472348357943156,0.51284157233501,0.5937720813927074
270,270,610.4654715485276,617.2171464872632,622.6723789967363,627.7336779154369,603.0300660398676,597.3994318760373,592.670694004876,633.3471458154166,585.8345224476282,620.6616314248156,600.6303772978706,669.4697234057365,555.3500430759891,698.6191352608259,531.4407861092069,665.1127262909911,507.64413458944216,666.6180728999282,494.79778871160806,651.5384369565708,497.29216025431344,649.548962143915,505.24037943292376,665.1095840406656,591.694349759264,726.9511472986546,538.4569385706882,755.3055380209804,469.67384314353967,750.6615409275037,471.84791160581284,784.6866927726317,436.55949040397286,317.52830498802194,303.4543623414949,303.07815153506255,302.943225535046,303.8069075697194,304.21994825505533,304.66289187984864,306.9853912499722,308.66688743848886,328.4380250658392,329.66851134314066,365.2032038871269,358.0112283806426,450.6108472455881,416.7491836221947,522.325391519775,479.0721894855233,549.1061875385533,493.77773244306195,543.2409943586143,497.1762757621177,534.4429002978181,495.1827750868564,482.71406470518156,484.04583529453134,592.9492789372094,586.7323228991703,689.3406666558126,701.3380402882144,705.044957371647,719.3572452037145,728.3829911633645,737.0375293483278,0.9998601655092336,0.9997224058433748,0.9995139826024575,0.9996572886663118,0.9998452892221197,0.9998486371306768,0.9999078003663208,0.9992809578043443,0.9995023257417012,0.9994126005527924,0.9996387669921626,0.9999344055380882,0.9999212194568144,0.7989054320843829,0.6369793131499233,0.7109633713714835,0.7484437054153301,0.6750921483854174,0.7068503461080927,0.6833503222329598,0.7245640056533857,0.6187629662167766,0.6910128339706312,0.999712653525968,0.999739481900759,0.5998665822648852,0.7093716041966319,0.5314651760063369,0.6416192826918452,0.29958784189794585,0.3685840180229837,0.5250183634443605,0.6237526154629205
271,271,634.3164396034141,643.3635074344801,647.5849825521341,652.7020030937151,626.3448686504819,621.4920274357319,616.7829177706351,657.7294268687806,611.9809570968195,642.5375648647546,625.1827638490969,691.747353373011,576.1613205443809,720.4346405272415,551.0150685090216,706.1983137957659,525.4569648396624,715.4474076131943,514.3656235952088,701.1822082332505,514.6106112086068,695.4037110293398,520.9448346035608,680.5528867122471,606.7911526816733,731.9031199510965,552.7728833629817,756.8082778888062,487.37011372900145,750.9814537023206,486.7852997710375,787.3621120190046,456.4449174720601,311.51569389415977,298.7777264352259,299.1851915762896,299.58279876932244,298.55181725040507,298.6522075468192,298.78172511420337,303.81528478396626,302.9962463722522,322.25893234368965,322.6362655235226,364.27676674023957,345.8289273123407,462.6344800410696,406.44484104398083,546.2216161243318,467.84081409019535,573.4580031385007,483.13902806189066,574.6600420851894,486.33608746507076,567.4229705710794,483.92622675614774,479.7734794928682,479.1881273324654,582.9305680198496,586.7777098090149,688.8819273825568,691.83157239239,704.72727182266,707.8639578627482,725.781733184182,726.3505377822693,0.9998862814273769,0.999774215493688,0.9996050858457424,0.9997214909982475,0.9998738941369798,0.9998765868744609,0.9999246810087009,0.9994162349407208,0.9995936837707748,0.9995226348417848,0.9997056914312008,0.9999462157717034,0.9999345136251094,0.8362336455536828,0.6965374574320445,0.7652677670808274,0.7940421747318637,0.7355207553454799,0.7585041723935424,0.7423655412989854,0.7735073690893033,0.6891847613804675,0.7445308455917281,0.9997514133627682,0.9997710692979995,0.6620370747345016,0.7559644998207368,0.5947175769438278,0.6985151496557069,0.3756240479867485,0.4380863832238717,0.5933327440306808,0.6827132241800291
