,frame,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_score,left_eye_inner_score,left_eye_score,left_eye_outer_score,right_eye_inner_score,right_eye_score,right_eye_outer_score,left_ear_score,right_ear_score,mouth_left_score,mouth_right_score,left_shoulder_score,right_shoulder_score,left_elbow_score,right_elbow_score,left_wrist_score,right_wrist_score,left_pinky_score,right_pinky_score,left_index_score,right_index_score,left_thumb_score,right_thumb_score,left_hip_score,right_hip_score,left_knee_score,right_knee_score,left_ankle_score,right_ankle_score,left_heel_score,right_heel_score,left_foot_index_score,right_foot_index_score
250,250,748.4792776138785,755.9546297066327,760.4991444729442,763.9817411772981,743.1291813050664,738.9523537194874,734.531992422697,765.2277298989669,727.9222216920757,752.1601115702096,737.4918092402323,765.9849397671668,692.2827625846267,748.8632905923571,656.3469030422833,752.321345491488,653.4604117719489,764.269095594117,650.9480083302414,764.0464303293602,653.7916588928456,755.7361674947357,655.146196460055,714.9259545522821,662.1528968818001,732.3288547167595,644.4287524259262,730.8024530013337,634.9592721124857,724.9189037998642,638.2952715236997,731.4189148138638,623.6287577749648,308.28713445491843,298.3906953778936,298.71784397394924,298.7608314633187,295.92408018089355,295.0397749054993,293.3767928165982,301.31293000462404,292.0802794703629,317.538999111092,314.8191913285332,361.4635072583742,304.6125304157211,439.6062976641269,278.0065080966767,517.2606316656352,225.62192299080854,536.0884742360666,206.8298345653644,538.1618719674061,205.1709832491074,533.1531791683319,212.6736029423698,451.75463899767465,441.6109649461097,553.5854174404382,553.9122735646798,649.9388135915658,654.462975393524,669.9643199729496,669.3831741194545,693.4827338948411,694.4075150172853,0.9999849540614134,0.9999741327894303,0.9999691226030932,0.9999753662668373,0.9999756956275818,0.9999738420250432,0.9999726355694415,0.9999648165538364,0.999866746495296,0.999952622376527,0.9999339368099247,0.999985942882429,0.9998165439502353,0.9104545899436958,0.8352499989545051,0.9083022621747208,0.8061921152548116,0.8930001624433115,0.7898416866269397,0.9062385437360764,0.7963193440035897,0.8819148754455394,0.7644069433925492,0.999922980474043,0.999905902618189,0.8875444260432801,0.927109585127597,0.9541357995014826,0.9577656458019996,0.8007045060039512,0.7754092893719156,0.9605982247070817,0.9490382796291342
251,251,748.2307955640742,755.6936021905224,760.1719784231805,763.7624710532984,742.978639823271,738.9264338208957,734.5647270743732,765.2394955155239,728.3546138503184,752.0293667551697,737.1573131739752,765.5500386890843,692.3261959771144,751.7397024462889,653.2642749967504,748.792301315384,650.038657719223,756.1776345718255,643.7886321011609,757.1618534729871,647.907252268835,750.990128891631,651.0651916512437,711.8361516962756,658.5035995383726,726.88835658021,643.4347408304815,730.5736335476814,634.0119957688006,723.4234046188872,637.9235642784138,738.6254440371365,623.6539288841226,308.35221814894135,299.2044829435817,299.723769734463,299.8887516580331,296.266008517145,295.2103840991848,293.5570673686173,302.30131384608006,292.1237351594111,317.6359387193527,314.78135571520227,360.9499399081892,304.6817993261002,437.81432005304663,275.1213170813684,510.7523983390602,218.4373526753211,531.5580755795236,198.62135184117054,528.6192305837526,197.4366479781463,523.5120588447867,206.7875333312658,449.3441396050579,438.6616129258013,552.3133915962255,554.5000152946344,647.9783044225821,654.8386758926022,668.8219462501263,669.3064304794616,685.0528500193834,694.8062276020682,0.9999866894689511,0.9999770476771782,0.9999725638066932,0.9999781906019614,0.9999780821087628,0.999976363110016,0.9999753383747361,0.9999684802140433,0.9998787379907692,0.9999530372657072,0.9999334018795357,0.9999841839951903,0.9998174707952404,0.9107647829235873,0.8543399882515,0.9149251784316276,0.8360532467619731,0.8995047373347543,0.819686260371038,0.9126065074885613,0.8262509836409858,0.8905187586058941,0.7973959764987566,0.9998903854421245,0.9998700845198623,0.8312244816171731,0.8840631977762986,0.929558358518433,0.930177103645229,0.7515873402531612,0.7096104511677354,0.943278671321186,0.9199648633854036
252,252,748.5936191449159,755.8841267763055,760.1982858385037,763.6867237205689,743.528945162582,739.6043971429563,735.5603871340923,764.0639319694695,728.3703071192085,751.9809553566288,737.6567701991994,764.1275691636775,689.8676634644071,753.1596974268743,639.7500032116055,744.4587274697212,636.9989727188961,744.6707195283325,629.7130996743155,742.9240180599068,640.7449263420004,739.2537660872847,644.8437814274403,705.2406552332297,653.2770999074639,727.7907347444516,639.8301424053291,730.0879287090874,633.0699046058348,720.9770504870579,634.7134435510208,748.4083299368898,627.2978314653417,309.3951081918552,299.5676080675838,300.00948154317354,300.07621986584735,296.5865050644768,295.360925354445,293.674633891166,302.23357394721404,291.75123390788826,318.61106618034535,314.75388065140646,359.43030979436577,298.36944050074226,434.26605519140475,269.17155337393876,496.7692384953327,222.2816945432322,516.6271826215291,200.64494487108468,514.8958338768365,200.7148721750636,507.4019683874211,210.84383749202786,445.220262639251,434.5069018199231,545.0718001383016,550.6343387595921,647.6205704400178,654.3307217583174,665.6351468724405,667.7068156863868,684.2050011056629,694.9179409098294,0.9999886522443425,0.9999802444495683,0.9999764826094358,0.9999812017372629,0.9999811088791775,0.9999798241789571,0.999978903437154,0.9999730006871074,0.9998963659560033,0.9999589490371922,0.9999422579119694,0.9999853572815265,0.9998433545639062,0.9204936806544531,0.8774517505810664,0.9282895965305387,0.8664994590449213,0.9151805175342925,0.8530206680669965,0.9264095992877024,0.8584724625456922,0.907719369619094,0.8346970373468422,0.9998829368416372,0.9998647997531198,0.8324773769665486,0.8869438644700347,0.9337226364267104,0.9340263370232793,0.7641326596909438,0.7074277521000166,0.9477939006674835,0.9240947759469299
253,253,746.9775135582955,754.3830225577228,758.424032903346,761.4941767319409,741.8134028043437,737.8612500538636,733.7757479368795,761.2085802155207,726.045234739252,750.039415509465,736.6252918964594,757.5085240814526,684.9212179459305,748.9087518998177,628.4540953908388,739.952215212247,628.0685577478479,741.1396876251936,624.1255452320686,739.7360954460614,637.7790515527587,735.3308921876179,641.9575107742517,696.3555110780885,644.9209213686619,727.6777015880378,636.395044639265,729.7975815824736,629.2077039511091,720.3522617444678,630.3980120441994,750.429085370658,626.6548281972529,313.74671216321894,304.4603874373003,304.7563479985094,304.9945000118708,301.8397127936912,300.52100494177864,298.96528151865687,306.3555080232605,296.0161069879723,323.19609518390223,320.17243148661424,359.4739122606937,297.06262226493584,431.9418942713457,266.26778262462625,490.139038790476,225.97643441384477,506.51471695149297,206.09435747914569,505.7113393899425,206.78125177408054,498.81533184967725,216.59814646664012,444.67270761198785,435.576503883427,541.8889438477391,550.5419169919157,646.96466258227,651.3001715289203,665.1984820679867,665.5182713057302,682.5847134619,691.7690502350497,0.9999904303261541,0.9999831292715687,0.9999800386081025,0.9999838584311218,0.9999839434109653,0.999983058837414,0.9999822034026715,0.9999770564807027,0.9999130833818158,0.9999649852248214,0.9999515807303959,0.9999869531256858,0.9998697565947978,0.9280251224882548,0.8980181438690771,0.939381566663348,0.8915256738294046,0.9286906095046158,0.8805408277012747,0.9382540597699845,0.8850070484866548,0.922276384736883,0.8654952785995059,0.999876330299868,0.999863375306679,0.8500024230460064,0.9022925082125467,0.9420341445379501,0.9425797686684178,0.7907191724184727,0.7209284595572901,0.9548447826916853,0.9333456514735876
254,254,744.9238966136002,751.7595564893804,755.2868765543137,758.6161785927737,739.8655655110679,735.4620132780847,731.866539477234,755.7870424931815,723.3552360559443,746.6333260732872,734.385044310933,747.5369001548403,679.6234845454089,742.9659239133376,621.0265601835164,742.2115094337476,616.1572345491032,742.8486594084463,611.8714652631995,749.8264980679431,624.3749554208006,743.9490042627458,628.2192963251838,686.0431976245357,634.4053955816602,724.1383886819334,631.9258708139681,728.9534982984362,624.0871019695678,719.6015820219999,625.3022136468584,753.6710635406828,622.3728779976458,322.71052797991683,313.56281549874495,313.18075800172386,313.0467310889903,310.9445000431287,309.06991803163993,307.4505835204357,312.85134855098374,302.7528477598117,330.8781370518801,327.45344458170575,364.80906158436085,298.08865708692144,438.9443846386769,267.95143133197007,511.03723131616977,239.39435923200276,526.8405115152095,209.04076991952218,526.5265944645909,210.58461801460243,521.9918128364787,223.54889928484798,447.8473659822525,439.26034644169306,543.2489255386595,552.0829549868724,646.6528604638199,649.9527610135873,665.1605326037115,664.7069218249255,682.5212600868723,688.6513239622815,0.9999919020599397,0.9999853000906368,0.999982817753923,0.9999857211329409,0.9999862275158979,0.9999857514246708,0.9999849355678141,0.9999799944726203,0.9999269322681552,0.9999692348141469,0.9999590014161933,0.9999878580712452,0.9998920393744916,0.9320849786877885,0.9140268701380435,0.9473625929424889,0.9118576626314938,0.9384503784694189,0.9029109057145261,0.9469850916899131,0.9065747864717926,0.9330498711040459,0.8905647462728455,0.9998697986631597,0.9998641330174739,0.8622185028107182,0.9134888692421635,0.9478255043759602,0.9488620502703086,0.81013863943174,0.727819066973847,0.9601536594301061,0.9402520917604633
255,255,741.9034292085432,747.394397300241,750.1623818239091,752.4994261827215,736.9344190463742,732.4213470490865,728.7747313550315,748.7669603815821,718.3913501334634,742.3949618777966,731.5700020339548,742.410471318624,676.3026115565781,739.7981887636488,611.6906043236512,746.3942691311626,595.3677750825868,756.6860700612766,589.2448447014209,759.2056710140401,601.921249334031,752.4285644681315,604.508250019165,675.3212181377284,625.8258755312945,715.2208539502805,627.893787386225,729.1413529614099,622.2548140388311,720.6853678415359,621.8407751918155,750.4551635485095,619.5789408750662,324.30429484044765,314.41548136675414,314.4163618251084,314.29251865260323,311.8579581031856,310.0576956788615,308.77010611851,314.38964740291846,306.09973186841063,332.21128498308036,330.120479797361,366.69417287230635,305.23869494059494,446.0537149733835,290.7998910765332,529.2982105157057,269.06597164060713,551.3797798743287,246.1791005251033,553.7495265016253,247.14953535510452,549.1769276793996,257.0996609455957,451.30527818945563,441.02681186001587,546.2397647306933,553.7534774250698,643.1134586589478,650.0673610287638,660.2311610643432,664.1871697570772,679.3496897785717,688.6978593669929,0.9999930584552598,0.9999866455636512,0.999984783656365,0.9999867448818557,0.9999878459524916,0.9999878415102907,0.999986991135388,0.9999820398818956,0.9999378137467821,0.9999723896904907,0.9999648527612776,0.9999887633518272,0.9999107015838387,0.9390445639847537,0.9253743336727762,0.954243302285718,0.928258040522323,0.9461032468462341,0.920960219126299,0.9540095709383742,0.9240052074521871,0.9419268141182188,0.9108225220202777,0.9998690225366695,0.9998688153449922,0.8717885207378352,0.9225324845696039,0.9469753641361957,0.9519399726670523,0.810189367467814,0.7253469613474246,0.9612947504831314,0.9438340619747128
256,256,734.7760350924098,741.0058969930001,744.0116016646153,746.8685436833141,730.5783692179164,726.418902818519,722.6946961264763,743.6241417156325,713.427141321821,735.0310345203037,724.2065347694154,738.2872342907397,670.7144572083081,734.4895867219461,603.9139802957037,748.7890297683907,577.2362423121364,761.7377214420349,570.24959351986,764.625155302213,578.491678413712,757.572082523036,581.3260632261196,669.2897528318564,621.2774146779429,705.4438257021811,624.1997286599483,719.5506524503069,622.3016270025466,713.1677893456168,622.6073501837925,722.7689714156097,618.1404726582683,322.70138654642005,312.9301143123512,313.0429438265288,313.17320843659957,310.4423788117963,308.69647333350156,307.34375934951726,313.58608080614124,304.5438819921264,330.96656423349845,328.524878139834,367.2551646670692,307.298812536164,451.88947266789654,306.9506027841793,529.6828954465974,301.899209667387,546.8667949889464,285.42425297774884,549.8176687734132,286.15263059981714,545.2656127320801,295.20141654669817,452.87909318853275,442.7853478935808,549.7184031229289,555.494556243545,643.2986691002045,651.030150034951,660.3961758014492,665.8888781056229,672.7737947079333,687.7590551341541,0.9999941512176728,0.9999882553295777,0.9999868573153736,0.9999881846121457,0.9999895247300247,0.9999897558699646,0.9999889415184733,0.9999843829645091,0.9999477415439698,0.9999761803902127,0.9999704338128005,0.9999900788195611,0.999926405773095,0.9480976327586299,0.9345108261914605,0.9607903803451112,0.9413812365582047,0.9530934857757294,0.9353583160331773,0.9603789276468033,0.9379584413563017,0.9500088480867076,0.92700292307764,0.9998711036526041,0.9998753392624585,0.8797535530978065,0.9291261597166104,0.9391388093725843,0.951617582336712,0.7901099200636565,0.7167484533230449,0.9585669833588096,0.9445929966746636
257,257,731.7988871968439,737.3405329255872,740.2920570369758,743.5480082075971,726.7256580857581,722.5623205786053,718.5867484911057,740.9888927502097,708.5953982306733,733.1765459902834,721.4267007307071,737.3794279606807,664.7246115304222,723.1298964018606,600.8940753857302,741.0241632893024,563.6016378488201,750.4800348029631,546.5563507014053,758.8817553502208,550.0685256791454,752.4806199258783,557.1405191848023,672.0436296758219,622.5738301866938,698.7911554893635,622.7964489251663,708.5162091064802,622.0975231605743,697.5855903635695,622.9103621122948,730.3020023057776,618.5234145639861,319.4268789729923,310.25405396827927,310.6130225565416,311.1760708786602,307.0099778510419,305.7973743391466,304.8938661358944,311.10153754673223,303.9349445389269,328.13408067138664,325.7539036489206,363.50106843606966,307.73966581107277,445.8013538572857,323.47780026348283,518.4257754411885,335.6171805492502,534.3987824202513,331.81841503873835,537.4494978401509,333.97837366577505,533.0406170020315,337.09341186058,453.3463432908576,442.7396910830179,549.6535837367705,558.8300568417121,641.4914143079154,651.0630971940055,657.7079306999414,664.694423285436,673.5821895450181,687.9683407039868,0.9999949821378283,0.9999895280223173,0.9999884560162883,0.9999895052440972,0.9999908517955657,0.9999911682512346,0.9999904962827212,0.9999862866409259,0.9999550684794041,0.9999793272959302,0.9999748766379849,0.9999912327997131,0.99993835966194,0.9556062481579435,0.9416581740275958,0.9656368457201842,0.9469887095582658,0.95666407329467,0.9381910943549784,0.9638233437946173,0.9423833010526789,0.9544747821295674,0.9322636540970456,0.9998826837183089,0.9998890028067395,0.8943984318586214,0.9372418878536531,0.9397378357868743,0.9548050075641923,0.7922541900322173,0.7297865483842496,0.9601943357140406,0.949017772669351
258,258,731.8831241907155,737.1378331814823,740.2807012572731,742.8297010458423,726.3414904904753,722.169662154332,718.0155257616337,738.8905431500737,707.4335425365597,732.9014888369588,720.8832047586078,736.4145825869001,654.8572434659277,711.2780116917463,593.9313899064196,733.4855741875612,567.3899921942152,741.1431918194359,554.9158501608589,748.049086193667,561.6587293136167,744.2540183515066,568.3218380159823,674.2526524648267,624.611693267162,692.9994246815853,624.0894649576389,698.9492791225717,622.4009175745067,689.2073663043502,622.42417988153,724.5036270212463,618.9397826906021,318.279132525257,308.72462880941225,308.83804157908565,308.9714521632734,305.47270506868733,303.8579835467414,302.449541880241,308.970617221524,300.9959735840242,326.4130137630992,324.81294915330915,358.53580169445723,310.33778194008096,430.307906038662,341.2921097209217,491.0503467075596,384.4064997323243,510.9476227773893,394.33624336501845,510.90162961931304,396.5485642000461,503.9905387458511,393.77448916213825,453.17147188863254,442.6550216750897,550.0493806264619,558.0365633173419,637.4494141673715,650.6358134624874,651.151360615618,664.2263486247791,672.3970678818546,688.0844421233138,0.9999904247120224,0.9999722051956803,0.9999723705873623,0.99997499269823,0.999981503431627,0.9999841161732276,0.9999856297225961,0.999965813169695,0.9999390847366246,0.9999686135348146,0.9999709838367671,0.9999909222267656,0.9999465752688546,0.9572817882204108,0.9469846981279479,0.9674472613390614,0.9500553744858927,0.956009576078947,0.9370968480303958,0.9638208798667817,0.9433245372201962,0.9545650326428463,0.9330810439245478,0.999895861954851,0.999904805774668,0.9020101368336757,0.9452289532022515,0.9422407193792898,0.9594333156518093,0.7938182755321553,0.7393361311176464,0.9610460911773164,0.9532912505784361
259,259,730.3694974702689,735.2508562540953,738.361606428226,741.1500897971982,724.947566422612,720.451566254899,716.042347784937,737.8310069734741,705.0439719448245,731.69290576266,719.4835847146418,737.2324388709944,653.0521942450569,704.9013001371447,597.2134275378534,728.1986015117955,569.9334439586165,738.2560288988515,553.8792123817144,745.9026828305409,556.697968696699,741.8065845128538,567.024974042591,675.455324668917,625.7808947291329,691.7945362926832,625.8221205916832,697.6210104842248,622.5199549865334,688.335148577212,621.5337675820404,720.8706175582195,622.4437670968451,317.8931348785432,308.1555134669445,308.0796268163606,308.2012501250614,305.4284373997785,303.82668584957446,302.38599642013946,308.2878767253443,300.94068579056807,325.58147956582684,324.6813547279316,356.64328183974925,315.3273103750492,418.3183319714994,356.6226830647346,466.9415502807027,412.5432916522111,486.4650701102013,422.80158334272534,485.3943597532295,427.574518073242,479.01052237609304,423.3014529820314,446.9719576654933,438.97514164405953,550.0124704652296,553.180486849577,637.5553628556875,651.3821177650955,652.2527868756094,665.3990196691732,672.6514502987955,688.1525080375621,0.9999859511556956,0.9999558995864912,0.9999561780898337,0.9999600400675673,0.9999736344181844,0.9999782467364605,0.9999817918425569,0.9999437698647067,0.999927283420539,0.9999581665634699,0.9999679451385681,0.999989222683162,0.9999543362040052,0.9497734465625642,0.9540048646302567,0.9662332292341135,0.9572172739177024,0.9527804242846291,0.9441459750740047,0.9616348844840047,0.9502874731048966,0.9522891241817137,0.9408005670646228,0.9999009198020885,0.999916938024977,0.9026768382599881,0.9504426365666461,0.9413378185988985,0.9621707446556643,0.7798143168093447,0.7316025073627832,0.9601570755982989,0.955436110786217
260,260,730.2336236363835,734.7751384727961,738.153427924218,740.9753775898555,725.0607236116748,721.0449531486864,716.743054712151,737.9977636686414,705.2400560064384,731.8004889735776,719.8164183271483,737.9648364680465,653.9824621003529,701.2088303589703,599.95855079093,723.7298432603899,574.8858890518669,730.8594957741,559.1301855163535,742.4025236318855,565.718585782335,735.52303134983,573.2903213245506,679.4549684643022,630.4976810686821,693.426340934742,629.4061016951594,698.1244327086758,622.5198021028986,689.0668550502435,621.2967656023336,717.0272641705376,622.4081459738495,318.2324837639335,308.23184044770267,308.20806927539525,308.24636553739055,306.0674144878644,305.0340093956524,303.78826240723555,308.2451600128901,301.65755706137804,325.8211766767321,324.70266024807717,357.0745864752824,321.57650652837043,416.2427976954976,370.4029547537677,450.4723541325337,431.53616564020524,463.56630850354037,443.1661936608087,464.4069151901033,447.38197198550637,455.4083097299891,443.4643039005,443.5136402933918,437.19362884708875,549.4084451678987,547.9514375373004,638.1532619224364,651.2005739831999,653.0798648618968,665.2932011674595,672.3770491041864,687.5453914424263,0.9999805898385854,0.9999411480845206,0.9999345242642252,0.9999392889140551,0.9999713453631143,0.9999768125075512,0.9999820759395187,0.9998999446215041,0.9999297947163627,0.9999473079187029,0.999968272866427,0.999983421655965,0.9999618407440759,0.8933525150739128,0.9596054382042708,0.9165973053808222,0.9634315438004041,0.8993797045151259,0.9502660996790426,0.9132552099977281,0.9561746806825868,0.9007758896149107,0.9466166348987239,0.999905489877189,0.9999287268567536,0.88905411377617,0.9504984438755653,0.9342713060426392,0.9623983389048414,0.7449607291658883,0.7066555787153678,0.9552765272131456,0.9547148016037269
261,261,730.2183901629895,735.3343942554286,738.5122568388924,741.2978415348202,725.2441255863101,720.7648978179909,716.6587994491799,738.5805569070886,705.476441028283,731.4365778911662,719.5931010316008,740.4457867063061,655.5867004510037,703.7091088543827,611.4883974605203,726.5384790326814,590.7317448815598,732.3987029819855,577.8649024783105,740.5046174563618,581.9095952669578,735.785690454501,589.673401254248,683.4190470963223,634.0848500208753,695.0097931360758,630.6657748609339,697.8604267645433,622.5460908354053,688.8868994476015,621.359833882667,718.8005779020032,621.7572611803834,323.707542054749,312.4538581150956,312.13502676454743,311.78958335742476,310.98123769733246,309.8616310832185,309.14219402470854,311.8853553521159,306.2790599193755,330.59266428498995,329.2651444977992,358.98717071238383,325.02881311279634,419.39238603936195,378.56171716329004,447.4434634930742,442.8180913206468,460.6284040728396,458.08890046944873,458.49229811329093,460.401411735735,454.8951522128139,455.13478262863015,442.95234199410453,435.7861512923204,549.3973549282637,546.1008692230118,638.470732383311,650.1574599467148,653.4608809417509,664.0552608087476,672.4931680484892,686.9520810070168,0.9999630324788776,0.9998953170961211,0.9998687024027246,0.9998768579847742,0.999960668358311,0.9999690165816023,0.9999791679841826,0.9997569853811783,0.9999187515765732,0.9999104788463942,0.9999613913452081,0.9999719624463121,0.9999678790598873,0.7851338281698556,0.9605454415177214,0.7989209633846182,0.965218492237374,0.780918332537711,0.9479887728420887,0.7991495126282099,0.9549052990371723,0.7833868140800619,0.9417541197565326,0.9999118201508945,0.9999397250518878,0.8585867519553603,0.9458387488777463,0.9222279825783121,0.9606557600718841,0.6941115343237878,0.6705933272993072,0.9461189130469896,0.95132213737129
262,262,729.9713649266494,735.6615533724394,738.8597867219078,741.5493955353302,725.1239067073989,720.5706617351318,716.8255764571586,739.7757902288309,705.8877685464879,731.7290171192533,719.178634647524,744.4956292472361,656.9225104660459,732.1100125219351,619.3854083460985,717.239012602832,603.8789597070589,714.6697246865959,592.582056367623,715.9899637920373,598.0468828604116,717.5867147664169,604.4277798679586,687.7178120296269,638.8072615737116,696.4404331218263,631.651036316259,697.8741097845048,622.4936688446303,689.2116531833453,621.4344276244876,720.0765432637033,621.5600283889407,327.08331613233446,316.19333665275343,315.7056112149996,315.5174515815403,314.8561144799929,313.39513996134224,312.61247335884013,315.3519548569267,309.1189761507392,334.07424267911216,333.3517799468551,361.64566377935756,328.1497859326825,422.62067315211334,386.3175626714295,473.6822694835885,452.7852554890209,467.72860986426315,472.26709561124125,465.58357991671755,474.14446867579966,465.31439090671614,467.78874325089305,442.5358319435895,435.11026895423004,549.0352207203819,545.0487329336481,638.7508509764463,650.101289754129,653.2924323091693,664.0247180963146,672.6175989311672,687.0026618552281,0.9999362649994316,0.9998213085759863,0.9997630054682574,0.9997785629771166,0.999941564896168,0.999955734411274,0.9999733463614863,0.9995551418674873,0.9998928996310904,0.9998628495569424,0.9999494218196258,0.9999636177182591,0.9999729008258793,0.7019484136263391,0.9616634047586062,0.6745532269831835,0.966784790159342,0.6564020961168341,0.9462104226278562,0.6748141025612722,0.9538107089857618,0.6593064526571853,0.9371398981947419,0.9999196655254854,0.9999491744778416,0.8432952229131317,0.9449793234861514,0.9177966354797047,0.9613499776055506,0.6623592047738117,0.6514342968448257,0.9411990023396147,0.9510194870192188
263,263,729.5628979312011,735.6144763141612,738.9840881450218,741.7954519790406,725.0030076178724,720.5938143934135,716.9641087818659,741.1119544742359,706.1037387628355,731.8222546455554,719.294975515167,748.7982485682284,660.5370178632072,752.1225275603247,626.7821123481785,747.9742384565844,614.9000426768721,746.8052562240701,604.7845356614454,749.2154241563421,609.6829557648956,747.5991513063141,614.9157524444746,694.5405833517417,645.2166613509155,699.4997575640648,633.9224614390706,697.8354255314413,622.508864887227,689.2140988110266,621.4805670089219,720.9984618383066,621.7169940834135,327.8293757731914,317.715600245939,317.37577965652844,317.02543390052904,315.92716558295405,314.6553590975316,313.9500284274589,316.3332667805055,310.38787145786,334.80644873132894,334.46866116224703,363.09262004536555,329.1513220846672,427.57178572604187,391.3712428345961,476.7176989859908,460.2145939719327,474.7496490946999,480.801459775969,473.1261896563118,481.3647864075091,474.46036630799057,475.82590188315044,442.4057031119193,434.61492293240565,548.2668346814911,544.5079224163409,638.8780913847809,650.0076598452653,653.4188163987991,664.0261729666792,672.5834759087521,687.1324192056891,0.9999129126974559,0.9997530731661312,0.9996621549165634,0.9996879323074717,0.9999240038067829,0.9999437305848953,0.9999678864132477,0.999386598823881,0.9998658481869361,0.9998250116598579,0.9999379287578004,0.9999598174291427,0.9999770063075212,0.6549188399949168,0.9635116426504372,0.5710216571674867,0.968645020835488,0.5511570739102865,0.945873243578482,0.5688653360975351,0.9536175633693744,0.5552776462996593,0.9341330360323428,0.9999279981070915,0.9999570939739992,0.841214218082445,0.9469707842548418,0.919432500812672,0.9643297533502941,0.6508576816287708,0.6517930724279849,0.9398435351947287,0.9533732578721802
264,264,728.883780065902,734.4954665188809,738.1471095439585,741.4170751955386,724.0524769842052,719.9311697229745,715.9864493138334,741.1592363733726,706.1565834833368,731.5076273757061,719.1403609242207,749.8310232888157,663.4103373005537,762.7046233521786,633.7295822715769,775.0390371663145,623.0450547314559,781.890047693398,614.8316099419104,783.1767358641196,620.4820282430338,777.9380480156145,625.5643711768471,698.9359802219665,650.1745424196756,704.9371936339653,637.2013998279773,698.2807220438099,624.3646751499806,689.0187017633941,622.6492067212639,721.4287511705206,622.3161448977501,327.5204572727028,317.42389296053864,316.7150451090566,316.2777853981688,315.44234978386555,314.01185261589825,313.2638494066707,315.2111973726705,309.6956161960146,333.8769773563739,334.021118776844,358.68489818781285,328.10490672399214,415.90990928598706,388.7037132922997,468.9741583046123,457.5093744127613,477.28129236642184,478.6231748546594,477.31640820798617,478.92130874019676,475.0037916184114,473.47324596279674,442.8125595758156,434.8827774578094,548.8886436336895,544.5844842364288,639.097237281235,647.9680122925616,654.375321464963,661.8511597015483,672.5605568442595,686.9002335693007,0.9999123312751166,0.99975075778859,0.9996545613997794,0.9996833199435011,0.9999247084437313,0.9999443996189982,0.9999686439410174,0.9993804139313215,0.9998657862880973,0.9998255195216469,0.9999382657049434,0.9999611304263485,0.9999803501828275,0.6656895018039386,0.9666566791394967,0.5666163318026717,0.971397870453287,0.5429772653013283,0.9484583386000678,0.5603844814963488,0.9558720974759698,0.5477201176553179,0.9356722383010123,0.9999361259779422,0.9999632640778349,0.8483655083587502,0.9511527004264808,0.9248410005737622,0.9684145754857422,0.6603065210931511,0.6723075675030071,0.942666376737087,0.9579295087136634
265,265,727.0609491406933,733.5355818432838,737.3900865586049,740.6131769427079,721.0043039111536,717.4996703870829,713.2188262019586,741.1958754791262,705.8991881348044,730.808640799159,718.2597789773731,750.411547582976,665.0382094396077,767.167491369051,637.092865540713,780.1060667332462,628.0542510491504,790.2217092067611,620.9333159190362,790.3790834251497,625.9858674783156,782.934206420342,630.8259874176748,704.597550038229,655.0584070365641,709.4719958744361,639.9631966019741,698.4878781917014,628.1587802221087,689.1480447518755,628.6186638782401,720.9768400680388,622.3094534321851,322.7479178453566,312.35573756568004,311.67382795785056,311.1669584225665,310.51019466251563,309.5192713186432,308.6052094726122,310.5173740488332,306.4583770060695,330.14085832916106,330.05748134665686,356.765381354647,326.5618839247491,433.20681879617194,388.11417841164865,507.7294455105631,457.2835991970884,523.8827701834483,477.91222431211133,527.101708821778,477.64811112240125,521.598577720507,472.0511908723911,443.616071729086,436.2244670282713,550.646874272763,544.7683779992456,638.7684129127587,647.3365448222618,653.7327032065866,661.2366740594454,671.7850788462955,686.4069125278007,0.9999267682638966,0.9997920453428067,0.9997122970448084,0.9997372042827622,0.9999364702288781,0.9999528528638948,0.9999729803196192,0.9994871845486311,0.999882962128148,0.9998536387140191,0.9999470868495176,0.9999672757413917,0.999982669282298,0.7240812843340394,0.9712682975307207,0.643676372867159,0.9756151187769204,0.618808341163035,0.9550977486294407,0.6348446778312218,0.9616679103383718,0.6228996220169792,0.943532629515403,0.9999436071585129,0.9999670929020216,0.862768528888035,0.9576903005486276,0.9333087316732837,0.9729704811982153,0.6869706926227067,0.7087276263144675,0.9489818744303852,0.9640142794179266
