acc,1559668806.95531,-10,-58,31,
acc,1559668806.98657,-10,-60,29,
acc,1559668807.01782,-10,-60,29,
acc,1559668807.04907,-12,-57,32,
acc,1559668807.08032,-11,-56,31,
acc,1559668807.11157,-8,-56,32,
acc,1559668807.14282,-9,-56,33,
acc,1559668807.17407,-10,-56,31,
acc,1559668807.20533,-8,-56,32,
acc,1559668807.23658,-7,-56,31,
acc,1559668807.26783,-8,-56,33,
acc,1559668807.29908,-6,-56,33,
acc,1559668807.33033,-8,-57,31,
acc,1559668807.36158,-9,-58,32,
acc,1559668807.39283,-10,-57,30,
acc,1559668807.42409,-9,-55,30,
acc,1559668807.45534,-9,-53,31,
acc,1559668807.48659,-9,-53,32,
acc,1559668807.51784,-9,-53,32,
acc,1559668807.54909,-8,-53,33,
acc,1559668807.58034,-11,-54,30,
acc,1559668807.61159,-13,-55,26,
acc,1559668807.64285,-10,-58,27,
acc,1559668807.6741,-17,-62,28,
acc,1559668807.70535,-16,-63,29,
acc,1559668807.7366,-11,-62,25,
acc,1559668807.76785,-12,-63,28,
acc,1559668807.7991,-9,-61,28,
acc,1559668807.83035,-9,-59,24,
acc,1559668807.86161,-10,-57,27,
acc,1559668807.89286,-7,-63,40,
acc,1559668807.92411,-20,-59,41,
acc,1559668807.95536,-30,-52,26,
acc,1559668807.98661,-37,-49,34,
acc,1559668808.01786,-34,-42,39,
gsr,1559668806.784,0.1664828,
acc,1559668808.04911,-38,-37,32,
acc,1559668808.08037,-41,-33,36,
acc,1559668808.11162,-40,-35,41,
acc,1559668808.14287,-45,-33,34,
acc,1559668808.17412,-42,-28,33,
acc,1559668808.20537,-40,-34,44,
acc,1559668808.23662,-48,-30,36,
acc,1559668808.26787,-38,-32,36,
acc,1559668808.29913,-40,-31,35,
acc,1559668808.33038,-35,-31,33,
acc,1559668808.36163,-26,-33,40,
acc,1559668808.39288,-33,-32,39,
acc,1559668808.42413,-39,-32,40,
acc,1559668808.45538,-43,-34,37,
acc,1559668808.48663,-30,-31,40,
acc,1559668808.51789,-29,-31,43,
acc,1559668808.54914,-32,-34,44,
acc,1559668808.58039,-50,-25,32,
acc,1559668808.61164,-46,-22,29,
acc,1559668808.64289,-14,-21,38,
acc,1559668808.67414,-8,-27,52,
acc,1559668808.70539,-9,-29,64,
acc,1559668808.73665,-5,-35,73,
acc,1559668808.7679,-26,-37,50,
acc,1559668808.79915,-32,-38,40,
acc,1559668808.8304,-22,-44,49,
acc,1559668808.86165,-29,-37,40,
acc,1559668808.8929,-34,-35,48,
acc,1559668808.92416,-31,-37,43,
acc,1559668808.95541,-21,-37,44,
acc,1559668808.98666,-26,-42,42,
acc,1559668809.01791,-17,-42,47,
acc,1559668809.04916,-24,-43,37,
acc,1559668809.08041,-20,-44,47,
acc,1559668809.11166,-18,-41,47,
acc,1559668809.14292,-20,-46,44,
acc,1559668809.17417,-17,-42,21,
acc,1559668809.20542,-16,-41,41,
acc,1559668809.23667,-6,-44,47,
acc,1559668809.26792,-12,-44,43,
acc,1559668809.29917,-20,-46,36,
acc,1559668809.33042,-20,-42,40,
acc,1559668809.36168,-22,-46,39,
acc,1559668809.39293,-16,-41,47,
acc,1559668809.42418,-19,-43,49,
acc,1559668809.45543,-16,-41,43,
acc,1559668809.48668,-22,-40,42,
acc,1559668809.51793,-19,-41,40,
gsr,1559668808.284,0.1652022,
gsr,1559668808.534,0.1664828,
gsr,1559668808.784,0.1690441,
gsr,1559668809.034,0.1690441,
gsr,1559668809.284,0.1664828,
acc,1559668809.54918,-22,-43,41,
acc,1559668809.58044,-23,-42,44,
acc,1559668809.61169,-21,-43,46,
acc,1559668809.64294,-15,-46,49,
acc,1559668809.67419,-4,-42,58,
acc,1559668809.70544,-6,-44,58,
acc,1559668809.73669,-8,-46,47,
acc,1559668809.76794,-11,-48,44,
acc,1559668809.7992,-16,-47,39,
acc,1559668809.83045,-19,-46,37,
acc,1559668809.8617,-30,-41,33,
acc,1559668809.89295,-30,-38,30,
acc,1559668809.9242,-29,-35,27,
acc,1559668809.95545,-26,-32,25,
acc,1559668809.9867,-26,-31,26,
acc,1559668810.01796,-31,-32,23,
acc,1559668810.04921,-36,-34,20,
acc,1559668810.08046,-45,-36,18,
acc,1559668810.11171,-46,-38,21,
acc,1559668810.14296,-44,-42,21,
acc,1559668810.17421,-48,-44,19,
acc,1559668810.20546,-49,-45,17,
acc,1559668810.23672,-49,-47,17,
acc,1559668810.26797,-49,-47,17,
acc,1559668810.29922,-43,-46,15,
acc,1559668810.33047,-40,-47,16,
acc,1559668810.36172,-38,-51,15,
acc,1559668810.39297,-36,-54,15,
acc,1559668810.42422,-36,-58,17,
acc,1559668810.45548,-33,-61,18,
acc,1559668810.48673,-28,-65,19,
acc,1559668810.51798,-25,-68,19,
acc,1559668810.54923,-25,-69,18,
acc,1559668810.58048,-26,-68,15,
acc,1559668810.61173,-27,-66,15,
acc,1559668810.64298,-26,-62,15,
acc,1559668810.67424,-25,-62,17,
acc,1559668810.70549,-27,-61,20,
acc,1559668810.73674,-27,-61,20,
acc,1559668810.76799,-29,-59,18,
acc,1559668810.79924,-32,-57,16,
acc,1559668810.83049,-35,-54,14,
acc,1559668810.86174,-40,-51,9,
acc,1559668810.893,-40,-49,7,
acc,1559668810.92425,-43,-45,3,
acc,1559668810.9555,-43,-45,1,
acc,1559668810.98675,-47,-43,-3,
acc,1559668811.018,-47,-44,-4,
gsr,1559668809.784,0.1677634,
gsr,1559668810.034,0.1652022,
gsr,1559668810.284,0.1652022,
gsr,1559668810.534,0.1626409,
gsr,1559668810.784,0.1652022,
gsr,1559668811.034,0.1639215,
acc,1559668811.04925,-44,-44,-6,
acc,1559668811.0805,-42,-45,-6,
acc,1559668811.11176,-42,-49,-8,
acc,1559668811.14301,-40,-49,-10,
acc,1559668811.17426,-39,-45,-9,
acc,1559668811.20551,-36,-45,-6,
acc,1559668811.23676,-32,-46,-5,
acc,1559668811.26801,-33,-51,-5,
acc,1559668811.29927,-33,-53,-4,
acc,1559668811.33052,-31,-56,-6,
acc,1559668811.36177,-32,-56,-6,
acc,1559668811.39302,-28,-55,-4,
acc,1559668811.42427,-31,-56,-5,
acc,1559668811.45552,-35,-58,-6,
acc,1559668811.48677,-26,-59,-1,
acc,1559668811.51803,-27,-59,-3,
acc,1559668811.54928,-28,-59,-1,
acc,1559668811.58053,-33,-61,-3,
acc,1559668811.61178,-28,-58,-1,
acc,1559668811.64303,-28,-57,-1,
acc,1559668811.67428,-36,-54,-2,
acc,1559668811.70553,-33,-53,-1,
acc,1559668811.73679,-36,-52,-4,
acc,1559668811.76804,-39,-52,-6,
acc,1559668811.79929,-37,-51,-3,
acc,1559668811.83054,-37,-49,-6,
acc,1559668811.86179,-25,-50,-3,
acc,1559668811.89304,-30,-55,-4,
acc,1559668811.92429,-30,-61,0,
acc,1559668811.95555,-25,-57,-4,
acc,1559668811.9868,-25,-58,-13,
acc,1559668812.01805,-32,-62,-9,
acc,1559668812.0493,-29,-63,-5,
acc,1559668812.08055,-16,-61,0,
acc,1559668812.1118,-30,-63,8,
acc,1559668812.14305,-23,-60,11,
acc,1559668812.17431,-32,-58,12,
acc,1559668812.20556,-33,-58,14,
acc,1559668812.23681,-33,-58,11,
acc,1559668812.26806,-31,-58,9,
acc,1559668812.29931,-35,-56,6,
acc,1559668812.33056,-38,-56,9,
acc,1559668812.36181,-35,-52,11,
acc,1559668812.39307,-39,-52,11,
acc,1559668812.42432,-41,-49,11,
acc,1559668812.45557,-36,-50,12,
acc,1559668812.48682,-38,-48,11,
acc,1559668812.51807,-42,-49,9,
gsr,1559668811.284,0.1600796,
gsr,1559668811.534,0.1639215,
gsr,1559668811.784,0.1613603,
gsr,1559668812.034,0.1600796,
gsr,1559668812.284,0.1536764,
gsr,1559668812.534,0.1562377,
acc,1559668812.54932,-41,-50,8,
acc,1559668812.58057,-43,-50,10,
acc,1559668812.61183,-42,-47,11,
acc,1559668812.64308,-36,-45,6,
acc,1559668812.67433,-37,-46,8,
acc,1559668812.70558,-35,-48,0,
acc,1559668812.73683,-48,-51,-3,
acc,1559668812.76808,-36,-57,6,
acc,1559668812.92434,-35,-52,2,
acc,1559668812.95559,-37,-51,6,
acc,1559668812.98684,-40,-49,13,
acc,1559668813.01809,-37,-49,11,
acc,1559668813.04935,-42,-48,14,
acc,1559668813.0806,-39,-49,18,
acc,1559668813.11185,-39,-49,19,
acc,1559668813.1431,-36,-57,20,
acc,1559668813.17435,-38,-54,13,
acc,1559668813.2056,-46,-48,11,
acc,1559668813.23685,-40,-48,11,
acc,1559668813.26811,-36,-52,20,
acc,1559668813.29936,-33,-51,17,
acc,1559668813.33061,-33,-51,16,
acc,1559668813.36186,-37,-50,18,
acc,1559668813.39311,-42,-52,17,
acc,1559668813.42436,-32,-49,28,
acc,1559668813.45562,-32,-48,25,
acc,1559668813.48687,-32,-42,24,
acc,1559668813.51812,-38,-42,28,
acc,1559668813.54937,-49,-38,18,
acc,1559668813.58062,-46,-37,24,
acc,1559668813.61187,-43,-33,27,
acc,1559668813.64312,-40,-36,26,
acc,1559668813.67438,-34,-42,29,
acc,1559668813.70563,-42,-44,28,
acc,1559668813.73688,-40,-44,29,
acc,1559668813.76813,-39,-46,29,
acc,1559668813.79938,-38,-45,28,
acc,1559668813.83063,-35,-45,27,
acc,1559668813.86188,-33,-45,26,
acc,1559668813.89314,-37,-42,27,
acc,1559668813.92439,-37,-43,32,
acc,1559668813.95564,-34,-47,28,
acc,1559668813.98689,-34,-49,30,
acc,1559668814.01814,-30,-49,26,
gsr,1559668812.784,0.1549571,
gsr,1559668813.034,0.1523958,
gsr,1559668813.284,0.1562377,
gsr,1559668813.534,0.1613603,
gsr,1559668813.784,0.1652022,
gsr,1559668814.034,0.1613603,
acc,1559668814.04939,-28,-51,22,
acc,1559668814.08064,-34,-53,19,
acc,1559668814.1119,-31,-49,19,
acc,1559668814.14315,-34,-48,22,
acc,1559668814.1744,-35,-45,26,
acc,1559668814.20565,-39,-45,29,
acc,1559668814.2369,-43,-45,21,
acc,1559668814.26815,-48,-47,25,
acc,1559668814.2994,-41,-48,25,
acc,1559668814.33066,-38,-50,26,
acc,1559668814.42441,-36,-51,19,
acc,1559668814.45566,-34,-53,16,
acc,1559668814.48691,-34,-54,16,
acc,1559668814.51816,-34,-54,13,
acc,1559668814.54942,-39,-51,5,
acc,1559668814.58067,-32,-55,13,
acc,1559668814.61192,-32,-59,15,
acc,1559668814.64317,-31,-55,16,
acc,1559668814.67442,-29,-52,14,
acc,1559668814.70567,-28,-52,16,
acc,1559668814.73692,-30,-51,17,
acc,1559668814.76818,-30,-52,17,
acc,1559668814.79943,-28,-53,20,
acc,1559668814.83068,-26,-53,19,
acc,1559668814.86193,-24,-58,13,
acc,1559668814.89318,-23,-61,12,
acc,1559668814.92443,-24,-66,10,
acc,1559668814.95568,-24,-68,11,
acc,1559668814.98694,-22,-71,16,
acc,1559668815.01819,-20,-65,19,
acc,1559668815.04944,-20,-63,19,
acc,1559668815.08069,-20,-59,18,
acc,1559668815.11194,-21,-58,18,
acc,1559668815.14319,-22,-58,19,
acc,1559668815.17444,-22,-57,20,
acc,1559668815.2057,-20,-56,21,
acc,1559668815.23695,-19,-57,21,
acc,1559668815.2682,-19,-57,20,
acc,1559668815.29945,-20,-56,19,
acc,1559668815.3307,-20,-56,20,
acc,1559668815.36195,-19,-55,20,
acc,1559668815.3932,-19,-56,20,
acc,1559668815.42446,-19,-57,24,
acc,1559668815.45571,-17,-55,25,
acc,1559668815.48696,-17,-54,24,
acc,1559668815.51821,-17,-54,26,
gsr,1559668814.284,0.1600796,
gsr,1559668814.534,0.1639215,
gsr,1559668814.784,0.158799,
gsr,1559668815.034,0.1639215,
gsr,1559668815.284,0.1600796,
gsr,1559668815.534,0.1626409,
acc,1559668815.54946,-16,-55,28,
acc,1559668815.58071,-15,-56,28,
acc,1559668815.61196,-12,-57,28,
acc,1559668815.64322,-6,-58,31,
acc,1559668815.67447,-3,-58,31,
acc,1559668815.70572,0,-57,29,
acc,1559668815.73697,-3,-57,28,
acc,1559668815.76822,-10,-56,28,
acc,1559668815.92448,-17,-55,20,
acc,1559668815.95573,-16,-55,18,
acc,1559668815.98698,-17,-59,16,
acc,1559668816.01823,-17,-58,14,
acc,1559668816.04948,-20,-59,13,
acc,1559668816.08074,-21,-60,14,
acc,1559668816.11199,-21,-59,10,
acc,1559668816.14324,-21,-61,10,
acc,1559668816.17449,-20,-67,10,
acc,1559668816.20574,-20,-66,8,
acc,1559668816.23699,-20,-63,6,
acc,1559668816.26825,-22,-63,5,
acc,1559668816.2995,-22,-62,4,
acc,1559668816.33075,-22,-59,4,
acc,1559668816.362,-23,-58,4,
acc,1559668816.39325,-22,-58,5,
acc,1559668816.4245,-22,-60,6,
acc,1559668816.45575,-20,-63,6,
acc,1559668816.48701,-20,-65,6,
acc,1559668816.51826,-22,-66,5,
acc,1559668816.54951,-21,-64,7,
acc,1559668816.58076,-22,-57,6,
acc,1559668816.61201,-23,-52,9,
acc,1559668816.64326,-26,-55,10,
acc,1559668816.67451,-36,-55,13,
acc,1559668816.70577,-40,-55,15,
acc,1559668816.73702,-40,-52,17,
acc,1559668816.76827,-36,-52,17,
acc,1559668816.79952,-32,-52,20,
acc,1559668816.83077,-32,-50,21,
acc,1559668816.86202,-30,-47,24,
acc,1559668816.89327,-27,-47,23,
acc,1559668816.92453,-23,-48,23,
acc,1559668816.95578,-22,-49,22,
acc,1559668816.98703,-23,-53,21,
acc,1559668817.01828,-25,-64,21,
gsr,1559668815.784,0.1626409,
gsr,1559668816.034,0.1613603,
gsr,1559668816.284,0.1626409,
gsr,1559668816.534,0.1613603,
gsr,1559668816.784,0.1626409,
gsr,1559668817.034,0.1613603,
acc,1559668817.04953,-23,-61,23,
acc,1559668817.08078,-18,-65,21,
acc,1559668817.11203,-12,-62,20,
acc,1559668817.14329,-6,-58,13,
acc,1559668817.17454,-5,-55,10,
acc,1559668817.20579,-7,-45,11,
acc,1559668817.23704,-13,-41,9,
acc,1559668817.26829,-15,-41,8,
acc,1559668817.29954,-18,-51,7,
acc,1559668817.33079,-18,-55,5,
acc,1559668817.36205,-20,-60,11,
acc,1559668817.3933,-21,-64,13,
acc,1559668817.42455,-24,-68,12,
acc,1559668817.4558,-23,-69,13,
acc,1559668817.48705,-25,-74,11,
acc,1559668817.5183,-31,-74,7,
acc,1559668817.54955,-28,-74,7,
acc,1559668817.58081,-26,-71,5,
acc,1559668817.61206,-27,-68,4,
acc,1559668817.64331,-22,-59,5,
acc,1559668817.67456,-25,-60,1,
acc,1559668817.70581,-26,-55,4,
acc,1559668817.73706,-23,-55,9,
acc,1559668817.76831,-25,-52,9,
acc,1559668817.79957,-27,-54,8,
acc,1559668817.83082,-34,-54,3,
acc,1559668817.86207,-36,-54,4,
acc,1559668817.89332,-34,-62,19,
acc,1559668817.92457,-29,-60,8,
acc,1559668817.95582,-19,-64,8,
acc,1559668817.98707,-14,-64,15,
acc,1559668818.01833,-3,-66,12,
acc,1559668818.04958,-23,-79,10,
acc,1559668818.08083,-31,-78,12,
acc,1559668818.11208,-42,-73,14,
acc,1559668818.14333,-36,-81,13,
acc,1559668818.17458,-23,-84,14,
acc,1559668818.20583,-30,-82,15,
acc,1559668818.23709,-30,-76,7,
acc,1559668818.26834,-28,-71,14,
acc,1559668818.29959,-35,-65,-2,
acc,1559668818.33084,-49,-58,-35,
acc,1559668818.36209,-62,-55,-31,
acc,1559668818.39334,-45,-43,-16,
acc,1559668818.4246,-46,-49,-35,
acc,1559668818.45585,-34,-49,-22,
acc,1559668818.4871,-42,-51,-22,
acc,1559668818.51835,-38,-48,-21,
gsr,1559668817.284,0.1626409,
gsr,1559668817.534,0.1600796,
gsr,1559668817.784,0.1626409,
gsr,1559668818.034,0.1664828,
gsr,1559668818.284,0.1652022,
gsr,1559668818.534,0.172886,
acc,1559668818.5496,-30,-55,-22,
acc,1559668818.58085,-39,-57,-18,
acc,1559668818.6121,-38,-50,-17,
acc,1559668818.64336,-35,-50,-18,
acc,1559668818.67461,-32,-52,-14,
acc,1559668818.70586,-31,-50,-13,
acc,1559668818.73711,-35,-53,-14,
acc,1559668818.76836,-40,-54,-8,
acc,1559668818.79961,-39,-51,-14,
acc,1559668818.83086,-50,-51,-8,
acc,1559668818.86212,-52,-47,-13,
acc,1559668818.89337,-43,-38,-14,
acc,1559668818.92462,-49,-35,-10,
acc,1559668818.95587,-45,-32,-4,
acc,1559668818.98712,-48,-29,2,
acc,1559668819.01837,-51,-28,1,
acc,1559668819.04962,-55,-31,-4,
acc,1559668819.08088,-53,-36,-18,
acc,1559668819.11213,-59,-44,-20,
acc,1559668819.14338,-47,-46,1,
acc,1559668819.17463,-43,-45,-4,
acc,1559668819.20588,-41,-44,6,
acc,1559668819.23713,-34,-40,10,
acc,1559668819.26838,-29,-37,15,
acc,1559668819.29964,-12,-29,42,
acc,1559668819.33089,-23,-30,30,
acc,1559668819.36214,-37,-26,24,
acc,1559668819.39339,-40,-28,21,
acc,1559668819.42464,-51,-30,21,
acc,1559668819.45589,-58,-34,25,
acc,1559668819.48714,-54,-35,27,
acc,1559668819.5184,-54,-35,22,
acc,1559668819.54965,-53,-32,26,
acc,1559668819.5809,-42,-29,39,
acc,1559668819.61215,-41,-30,44,
acc,1559668819.6434,-44,-32,46,
acc,1559668819.67465,-46,-32,44,
acc,1559668819.7059,-44,-30,39,
acc,1559668819.73716,-49,-28,35,
acc,1559668819.76841,-44,-24,27,
acc,1559668819.79966,-44,-24,24,
acc,1559668819.83091,-40,-24,24,
acc,1559668819.86216,-43,-20,24,
acc,1559668819.89341,-35,-20,30,
acc,1559668819.92466,-46,-21,30,
acc,1559668819.95592,-45,-21,35,
acc,1559668819.98717,-53,-25,37,
acc,1559668820.01842,-58,-25,32,
gsr,1559668818.784,0.1690441,
gsr,1559668819.034,0.1716053,
gsr,1559668819.284,0.1703247,
gsr,1559668819.534,0.1703247,
gsr,1559668819.784,0.1716053,
gsr,1559668820.034,0.172886,
acc,1559668820.04967,-55,-25,30,
acc,1559668820.08092,-52,-23,33,
acc,1559668820.11217,-52,-25,30,
acc,1559668820.14342,-50,-25,30,
acc,1559668820.17468,-52,-26,27,
acc,1559668820.20593,-53,-27,25,
acc,1559668820.23718,-53,-27,27,
acc,1559668820.26843,-50,-28,30,
acc,1559668820.29968,-50,-30,31,
acc,1559668820.33093,-50,-33,32,
acc,1559668820.36218,-49,-34,33,
acc,1559668820.39344,-48,-34,32,
acc,1559668820.42469,-46,-34,31,
acc,1559668820.45594,-45,-34,31,
acc,1559668820.48719,-44,-33,30,
acc,1559668820.51844,-45,-32,29,
acc,1559668820.54969,-45,-29,33,
acc,1559668820.58094,-45,-29,32,
acc,1559668820.6122,-46,-28,31,
acc,1559668820.64345,-46,-28,30,
acc,1559668820.6747,-45,-28,30,
acc,1559668820.70595,-45,-28,30,
acc,1559668820.7372,-47,-28,30,
acc,1559668820.76845,-49,-29,31,
acc,1559668820.79971,-49,-29,31,
acc,1559668820.83096,-49,-29,31,
acc,1559668820.86221,-50,-29,30,
acc,1559668820.89346,-50,-28,30,
acc,1559668820.92471,-50,-27,29,
acc,1559668820.95596,-50,-28,28,
acc,1559668820.98721,-49,-28,27,
acc,1559668821.01847,-50,-28,27,
acc,1559668821.04972,-50,-27,27,
acc,1559668821.08097,-49,-27,28,
acc,1559668821.11222,-51,-26,29,
acc,1559668821.14347,-51,-26,29,
acc,1559668821.17472,-50,-25,31,
acc,1559668821.20597,-51,-26,31,
acc,1559668821.23723,-52,-26,31,
acc,1559668821.26848,-52,-27,30,
acc,1559668821.29973,-53,-28,28,
acc,1559668821.33098,-53,-29,28,
acc,1559668821.36223,-53,-30,27,
acc,1559668821.39348,-49,-31,29,
acc,1559668821.42473,-48,-31,29,
acc,1559668821.45599,-49,-29,30,
acc,1559668821.48724,-48,-28,30,
acc,1559668821.51849,-45,-29,27,
gsr,1559668820.284,0.1703247,
gsr,1559668820.534,0.1703247,
gsr,1559668820.784,0.1716053,
gsr,1559668821.034,0.1716053,
