,frame,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z,nose_score,left_eye_inner_score,left_eye_score,left_eye_outer_score,right_eye_inner_score,right_eye_score,right_eye_outer_score,left_ear_score,right_ear_score,mouth_left_score,mouth_right_score,left_shoulder_score,right_shoulder_score,left_elbow_score,right_elbow_score,left_wrist_score,right_wrist_score,left_pinky_score,right_pinky_score,left_index_score,right_index_score,left_thumb_score,right_thumb_score,left_hip_score,right_hip_score,left_knee_score,right_knee_score,left_ankle_score,right_ankle_score,left_heel_score,right_heel_score,left_foot_index_score,right_foot_index_score
101,101,1134.367904663086,1141.2218856811523,1147.210464477539,1151.946144104004,1129.4178771972656,1125.8025741577148,1121.9775009155273,1159.119987487793,1116.939582824707,1144.2385482788086,1128.9006042480469,1195.2194595336914,1084.4847106933594,1274.06982421875,1070.804100036621,1255.3940963745117,1050.4256057739258,1247.2896194458008,1040.0294494628906,1239.1457748413086,1040.1903533935547,1238.213768005371,1046.1997604370117,1156.244888305664,1094.7096633911133,1146.5874481201172,1067.040138244629,1143.738899230957,1077.9351425170898,1139.370231628418,1085.0513076782227,1155.7452392578125,1057.950439453125,516.0074365139008,503.40651512145996,503.1698477268219,502.98458218574524,503.9917302131653,504.01187896728516,503.9621829986572,507.64496326446533,507.3465943336487,528.7154424190521,527.1002268791199,571.3580274581909,567.9249501228333,609.0806794166565,646.2290596961975,547.493405342102,627.4787449836731,528.8591873645782,628.8674640655518,527.2612881660461,618.1906199455261,535.3142559528351,617.5095534324646,743.9124727249146,738.4395432472229,872.5917506217957,854.3203711509705,1001.8451714515686,965.9454989433289,1022.4291515350342,999.1197466850281,1040.0727653503418,1009.1539549827576,-0.12013212591409683,-0.1059710755944252,-0.10616690665483475,-0.10606847703456879,-0.1065354198217392,-0.10673127323389053,-0.10673215985298157,-0.02905348502099514,-0.032122619450092316,-0.09031256288290024,-0.09247003495693207,0.0022578700445592403,0.00860524270683527,-0.08799954503774643,-0.09151379764080048,-0.23881743848323822,-0.25775644183158875,-0.27078625559806824,-0.29560863971710205,-0.27268457412719727,-0.3020341694355011,-0.24309106171131134,-0.2659675180912018,0.004842748399823904,-0.00491133239120245,-0.04271151125431061,-0.1151236742734909,0.001632416038773954,-0.03916697949171066,0.0008700910257175565,-0.03558013215661049,-0.09192947298288345,-0.11883452534675598,0.9999203681945801,0.9997597932815552,0.9996663331985474,0.9996982216835022,0.9998810887336731,0.9999024271965027,0.9999276995658875,0.999402642250061,0.9997439384460449,0.99952232837677,0.9997743368148804,0.9998863339424133,0.9998838901519775,0.8125911951065063,0.8009628653526306,0.8515293598175049,0.9266256093978882,0.8474650382995605,0.9200432896614075,0.8505575656890869,0.9242671132087708,0.838732898235321,0.8920343518257141,0.9999114274978638,0.9998656511306763,0.7524216175079346,0.7077808380126953,0.7619785070419312,0.6773333549499512,0.5972983241081238,0.4648410677909851,0.7920805215835571,0.6766578555107117
102,102,1106.949234008789,1114.3986511230469,1118.8690567016602,1123.1109237670898,1101.7022323608398,1097.8558731079102,1093.5015106201172,1129.4488906860352,1087.3979187011719,1115.6920623779297,1100.9575653076172,1177.0719909667969,1065.878677368164,1263.3049392700195,1054.379653930664,1212.8694534301758,1042.4030685424805,1201.0608673095703,1036.3816452026367,1192.3742294311523,1037.7304458618164,1193.8523483276367,1041.034927368164,1133.2161712646484,1068.105583190918,1144.1057968139648,1005.6195831298828,1149.2012786865234,997.1317291259766,1143.713493347168,1005.6670761108398,1161.5449905395508,971.3638687133789,530.8946621417999,518.8169002532959,518.8066327571869,518.792245388031,518.5921096801758,518.7257158756256,518.9031279087067,522.5049591064453,523.2208836078644,543.3114767074585,541.9808220863342,584.236171245575,588.1497931480408,603.3854055404663,659.4590020179749,542.9645705223083,664.9000668525696,525.2266180515289,671.1284780502319,526.3005530834198,659.5894861221313,535.5673706531525,658.0941653251648,772.481861114502,759.7118639945984,896.9920206069946,859.3548560142517,1006.6275072097778,966.3723564147949,1021.5458250045776,986.291298866272,1044.9913144111633,1009.1482257843018,-0.1836247593164444,-0.17160192131996155,-0.17179661989212036,-0.17179425060749054,-0.16987229883670807,-0.1699710488319397,-0.17006602883338928,-0.09685962647199631,-0.08966919779777527,-0.15410923957824707,-0.15322647988796234,-0.0657014474272728,-0.04356593266129494,-0.16454678773880005,-0.13761501014232635,-0.29690393805503845,-0.3037532567977905,-0.32950255274772644,-0.34365567564964294,-0.3258165121078491,-0.34857967495918274,-0.29826977849006653,-0.31164196133613586,-0.00023938225058373064,0.0002027548325713724,-0.01199992187321186,-0.13917893171310425,0.10979931056499481,-0.027151402086019516,0.1168874055147171,-0.005906790494918823,0.0359116829931736,-0.0741972029209137,0.9998673796653748,0.9996663928031921,0.9995399117469788,0.9996247887611389,0.9998043179512024,0.999808132648468,0.9998416900634766,0.9993653893470764,0.9994239211082458,0.999478280544281,0.9996414184570312,0.9998843669891357,0.9997382164001465,0.8298131823539734,0.7557311058044434,0.8647486567497253,0.9115405082702637,0.8590484857559204,0.9049296379089355,0.8615675568580627,0.9093498587608337,0.8468670845031738,0.8676441311836243,0.9998751282691956,0.9997887015342712,0.7227326035499573,0.702844500541687,0.7372831702232361,0.6518028378486633,0.5561779737472534,0.43935248255729675,0.7584316730499268,0.646619975566864
103,103,1089.7436141967773,1095.8731842041016,1100.1687240600586,1104.2885971069336,1084.9675369262695,1081.1117935180664,1076.6401290893555,1109.9031829833984,1070.720329284668,1098.0998611450195,1084.914436340332,1159.409523010254,1049.662971496582,1247.1376419067383,1047.4932861328125,1193.3588790893555,1035.4167938232422,1179.4355392456055,1029.7529983520508,1170.9547805786133,1031.0497283935547,1172.8948974609375,1035.2404403686523,1124.1656112670898,1058.0683135986328,1139.9468994140625,977.7479553222656,1150.1836395263672,938.0459976196289,1145.3740310668945,945.2059936523438,1160.1643753051758,878.1363487243652,532.7640867233276,521.2313711643219,520.8723628520966,520.6897044181824,522.0563435554504,522.4234628677368,522.8720784187317,523.6588132381439,526.5949630737305,543.6445426940918,543.6285781860352,583.7707543373108,592.824432849884,602.6016640663147,662.9438996315002,550.7297587394714,679.1050028800964,535.5507946014404,691.0527634620667,535.8331346511841,680.8939933776855,544.4212031364441,676.7017006874084,774.5195889472961,764.8785066604614,896.9942736625671,859.3893599510193,1004.0167307853699,966.4440679550171,1017.0879292488098,986.3753700256348,1045.1078939437866,1003.6746525764465,-0.15982939302921295,-0.14898905158042908,-0.14918558299541473,-0.1491839438676834,-0.14663618803024292,-0.14673779904842377,-0.14674797654151917,-0.08488288521766663,-0.0734848752617836,-0.13451814651489258,-0.1326178014278412,-0.07161223143339157,-0.03223603591322899,-0.17055854201316833,-0.12832766771316528,-0.289016991853714,-0.2954656481742859,-0.3206811845302582,-0.33443912863731384,-0.31714218854904175,-0.33986690640449524,-0.2900262176990509,-0.3037176728248596,-0.010212348774075508,0.010168404318392277,-0.01875312253832817,-0.10880763083696365,0.10369981825351715,-0.012321140617132187,0.11108701676130295,0.004125509411096573,0.04070217162370682,-0.06028284505009651,0.9998707175254822,0.999678909778595,0.9995619654655457,0.9996446371078491,0.9998066425323486,0.999808669090271,0.9998371601104736,0.9994184374809265,0.9994224905967712,0.9995186924934387,0.9996535181999207,0.9998939037322998,0.9997197985649109,0.846567690372467,0.7476809620857239,0.8780136704444885,0.9143224358558655,0.8724638819694519,0.908076822757721,0.8746762275695801,0.9121703505516052,0.8606497645378113,0.8700419664382935,0.9998750686645508,0.9997848868370056,0.7414660453796387,0.7263724207878113,0.746365487575531,0.6765169501304626,0.5432042479515076,0.4657619893550873,0.7598415613174438,0.6682625412940979
104,104,1078.2463073730469,1084.207992553711,1088.1573486328125,1091.8006896972656,1073.5969161987305,1069.7989654541016,1065.6947708129883,1093.8008880615234,1056.7460632324219,1083.64013671875,1071.5758895874023,1134.0765380859375,1033.271598815918,1222.7358627319336,1047.839698791504,1171.9679260253906,1035.5947494506836,1160.4465866088867,1029.2306900024414,1152.3875427246094,1027.5609970092773,1153.652572631836,1031.3690185546875,1109.6141052246094,1048.9546966552734,1131.5051651000977,965.4878997802734,1149.462890625,892.3405265808105,1147.2858810424805,892.7811241149902,1162.471046447754,847.8374862670898,530.2581739425659,519.250967502594,519.3287301063538,519.5091032981873,519.3594360351562,519.5374274253845,519.7674000263214,522.7273678779602,523.4675931930542,541.4790987968445,540.9603810310364,581.7854905128479,592.5859308242798,602.0115566253662,662.4943828582764,558.3338856697083,685.0252604484558,546.5191197395325,696.2995505332947,544.0731382369995,685.2930521965027,551.3017129898071,680.8358001708984,770.651478767395,762.3200011253357,894.904146194458,858.8822937011719,1010.5684876441956,964.6999454498291,1024.15917634964,985.8516311645508,1048.5199213027954,994.7069764137268,-0.150194451212883,-0.13853485882282257,-0.13873295485973358,-0.13873127102851868,-0.13958950340747833,-0.13977551460266113,-0.13977786898612976,-0.07085946947336197,-0.07601764798164368,-0.1236489862203598,-0.1262839138507843,-0.054597098380327225,-0.051796119660139084,-0.16573317348957062,-0.179230198264122,-0.30905115604400635,-0.35177281498908997,-0.3425661325454712,-0.3930760622024536,-0.3406788110733032,-0.3948725759983063,-0.3117833733558655,-0.35896167159080505,-0.004876031074672937,0.004816005937755108,-0.008361372165381908,-0.06586050242185593,0.07780084013938904,0.0038459226489067078,0.08056896179914474,0.009634625166654587,-0.004163089208304882,-0.06182634457945824,0.9998698830604553,0.9996784925460815,0.9995648264884949,0.9996505975723267,0.9998006820678711,0.9998006224632263,0.999822199344635,0.9994533658027649,0.9993703961372375,0.9995405077934265,0.999640703201294,0.9999020099639893,0.9996819496154785,0.8589797019958496,0.7057227492332458,0.8871447443962097,0.8692224621772766,0.8797169327735901,0.8650778532028198,0.88149094581604,0.8687528967857361,0.8634026050567627,0.8164641261100769,0.9998675584793091,0.9997636675834656,0.7247470021247864,0.7048084735870361,0.7205847501754761,0.6683262586593628,0.505510687828064,0.4454699754714966,0.7297104597091675,0.6533411741256714
105,105,1052.1964645385742,1056.203956604004,1060.785140991211,1065.2031326293945,1046.0533905029297,1042.0044708251953,1037.7262115478516,1070.1474380493164,1033.9117813110352,1059.693374633789,1047.748031616211,1117.2721481323242,1017.1643829345703,1200.0799942016602,1041.072006225586,1148.8929748535156,1028.4491729736328,1136.587142944336,1022.8201675415039,1129.8430252075195,1021.801643371582,1130.870475769043,1024.200782775879,1093.4259796142578,1037.2978591918945,1115.8974838256836,952.1809959411621,1149.5684051513672,880.0471115112305,1150.953140258789,879.6902275085449,1155.5766677856445,843.8949966430664,526.2522733211517,514.749813079834,514.719557762146,514.8019874095917,515.2730691432953,515.4929351806641,515.9274852275848,518.876895904541,520.7571995258331,536.2347257137299,537.4561715126038,574.7487473487854,588.3655071258545,601.6067790985107,656.5172839164734,563.4566259384155,683.4816598892212,554.4680285453796,695.392792224884,551.7446637153625,684.3709087371826,557.4240374565125,680.0182628631592,765.5042123794556,759.0800428390503,891.9661617279053,858.6365175247192,1010.5375242233276,960.0808596611023,1025.7286548614502,986.3774299621582,1049.1875982284546,989.7846937179565,-0.14645054936408997,-0.12921485304832458,-0.12938010692596436,-0.12933412194252014,-0.13808554410934448,-0.13855810463428497,-0.13818727433681488,-0.056166838854551315,-0.06289048492908478,-0.11322806030511856,-0.12365879118442535,-0.03131266310811043,-0.03641504794359207,-0.13163435459136963,-0.1507677286863327,-0.2789422273635864,-0.3309924006462097,-0.31260693073272705,-0.37495747208595276,-0.31300580501556396,-0.3654184639453888,-0.2827037274837494,-0.3325161039829254,-0.0022494876757264137,0.0021837009117007256,-0.0022238614037632942,-0.01682749204337597,0.07687368243932724,0.052776701748371124,0.07901398837566376,0.05532805994153023,-0.015768976882100105,-0.03377888351678848,0.9998319745063782,0.9995734095573425,0.9994280338287354,0.9995445013046265,0.999720573425293,0.9997269511222839,0.999747097492218,0.9994010925292969,0.9991352558135986,0.9994906187057495,0.9995265007019043,0.9999046325683594,0.9996537566184998,0.8647674322128296,0.6675098538398743,0.887686550617218,0.8324557542800903,0.876579761505127,0.8299208879470825,0.8779106140136719,0.833355724811554,0.8506454825401306,0.7718744277954102,0.9998640418052673,0.9997603297233582,0.7121446132659912,0.6896178126335144,0.7083398699760437,0.6677514314651489,0.47553709149360657,0.4291425943374634,0.7153680324554443,0.6481137275695801
106,106,1021.4452743530273,1028.4356689453125,1033.4797668457031,1038.7220764160156,1015.9649276733398,1011.8712615966797,1008.1855773925781,1046.854362487793,1009.2415237426758,1030.1023864746094,1017.341194152832,1058.407859802246,1019.593620300293,1142.6790618896484,1100.7421875,1122.3809051513672,1107.1828079223633,1106.3659286499023,1123.3274459838867,1099.9156951904297,1114.6210098266602,1107.022476196289,1106.8387985229492,1044.7053909301758,1046.700553894043,948.768424987793,1081.7344665527344,890.1285552978516,1132.167091369629,908.913516998291,1137.7520370483398,871.0204696655273,1108.4703826904297,520.1966392993927,507.01568484306335,506.81960463523865,506.8898034095764,507.31733679771423,507.3262846469879,507.529993057251,512.6464247703552,512.1367835998535,530.5528092384338,531.8812108039856,567.4303078651428,578.8845205307007,603.5572814941406,609.9708294868469,566.9285845756531,586.1161851882935,556.1842775344849,591.0777997970581,554.5366501808167,583.0307221412659,561.2740588188171,588.099582195282,762.7120327949524,758.3079528808594,866.7918705940247,877.7426218986511,968.2300329208374,1001.7842102050781,1009.5465660095215,1023.2876300811768,1002.5980138778687,1024.0395712852478,-0.05585034564137459,-0.04935789853334427,-0.049480799585580826,-0.04947977885603905,-0.05033624917268753,-0.05050120875239372,-0.05053098872303963,-0.006511847022920847,-0.009883143939077854,-0.036514509469270706,-0.03911181166768074,0.014467920176684856,0.00010921319335466251,-0.06281818449497223,-0.07670173794031143,-0.1820332258939743,-0.170816108584404,-0.20497164130210876,-0.19916744530200958,-0.20535750687122345,-0.19816389679908752,-0.18416880071163177,-0.17398248612880707,-0.0009078741422854364,0.000837108469568193,0.02603294886648655,-0.021249117329716682,0.06173843890428543,-0.024902168661355972,0.06236350163817406,-0.028783997520804405,0.0027740285731852055,-0.0834958553314209,0.9997044205665588,0.9994744658470154,0.9993171095848083,0.9994938373565674,0.9996283054351807,0.9996243119239807,0.9996434450149536,0.9993802905082703,0.9986419677734375,0.9992581605911255,0.9988533854484558,0.9998799562454224,0.9990086555480957,0.834312915802002,0.6012362241744995,0.8350794315338135,0.7506493926048279,0.8335350751876831,0.7509980797767639,0.8350859880447388,0.7537388205528259,0.8005009293556213,0.6973987221717834,0.9998713135719299,0.9997727870941162,0.682420015335083,0.6608424186706543,0.7087591290473938,0.6848838329315186,0.4978163242340088,0.469682514667511,0.7135096788406372,0.6632465720176697
107,107,1008.7038803100586,1015.1355743408203,1019.1880416870117,1023.5207748413086,1004.9416351318359,1001.4707565307617,997.2304916381836,1027.9411697387695,990.4251480102539,1014.2262268066406,1003.692512512207,1067.6971435546875,980.5059814453125,1154.0603256225586,1051.6534423828125,1108.4430313110352,1088.379249572754,1091.865463256836,1086.719627380371,1089.5047760009766,1083.7806701660156,1091.930809020996,1085.1496124267578,1053.786392211914,1003.4297561645508,1073.2313919067383,936.2678146362305,973.8533020019531,898.8796806335449,1022.1061706542969,906.5201568603516,1040.0952529907227,881.5882301330566,514.295403957367,501.1617314815521,500.87340474128723,500.7115387916565,501.5799951553345,501.65772557258606,501.715886592865,505.32994866371155,505.0780248641968,524.5867824554443,525.7065510749817,561.1393904685974,572.6280426979065,604.5021486282349,613.8153147697449,568.913848400116,665.3977346420288,556.5643358230591,681.815493106842,556.8557524681091,679.6546840667725,563.2463192939758,673.6916184425354,761.4933228492737,754.6653413772583,882.2575521469116,874.0776085853577,997.7865815162659,991.1054992675781,1025.506374835968,1015.2466034889221,1028.1747007369995,1026.057472229004,-0.13089849054813385,-0.12210623919963837,-0.12230442464351654,-0.12219253927469254,-0.1233820766210556,-0.1234760731458664,-0.12358389049768448,-0.06047742813825607,-0.06606050580739975,-0.10532128065824509,-0.10827411711215973,-0.024578411132097244,-0.03716665506362915,-0.10049255937337875,-0.07785333693027496,-0.23366433382034302,-0.13694371283054352,-0.2617289125919342,-0.15967895090579987,-0.26043641567230225,-0.1646134853363037,-0.2356269359588623,-0.1415647715330124,0.0008950118208304048,-0.0009952652035281062,0.006024247035384178,-0.03113504871726036,0.06517813354730606,0.017181333154439926,0.06633321940898895,0.017566822469234467,-0.016447311267256737,-0.06339973956346512,0.9995945692062378,0.9992242455482483,0.9990288019180298,0.9993148446083069,0.99934321641922,0.9993107914924622,0.9993225336074829,0.9992371797561646,0.9974141120910645,0.9989715814590454,0.9981460571289062,0.9998835921287537,0.9987990260124207,0.8439903855323792,0.5440161824226379,0.835922360420227,0.6764422059059143,0.8280969262123108,0.6770491003990173,0.8288990259170532,0.6795068979263306,0.7850745320320129,0.6286259293556213,0.9998790621757507,0.9997802972793579,0.678488552570343,0.6542368531227112,0.7127735614776611,0.688412606716156,0.4860588014125824,0.4584597945213318,0.7136015892028809,0.6632561087608337
108,108,988.9534378051758,995.5645751953125,999.5880889892578,1003.8488388061523,985.7582473754883,982.4314498901367,978.7003326416016,1007.8502655029297,971.2942886352539,994.8942947387695,983.0671691894531,1052.896614074707,958.2840728759766,1139.7154998779297,1008.4870147705078,1090.747947692871,1032.6715850830078,1075.949821472168,1044.199447631836,1072.4147415161133,1034.5653533935547,1075.0510025024414,1033.279151916504,1040.969581604004,986.6924285888672,1072.9512405395508,920.826301574707,1013.1254196166992,896.1725807189941,1115.7806396484375,909.3281936645508,1101.181755065918,860.6675148010254,510.33804059028625,498.4282600879669,498.1074893474579,497.74996161460876,498.91537070274353,498.93529415130615,498.9163041114807,501.84775471687317,501.8829345703125,520.393363237381,521.7412054538727,559.2371034622192,568.2749462127686,605.0647687911987,621.8688297271729,569.5471501350403,682.8348398208618,559.6136856079102,701.2538266181946,558.0706000328064,698.841061592102,562.936041355133,691.8273639678955,754.2962908744812,750.1082468032837,881.8696403503418,871.554057598114,997.3408627510071,993.8571238517761,1025.1663565635681,1017.1183776855469,1032.141945362091,1029.128065109253,-0.14868810772895813,-0.14195053279399872,-0.1421511024236679,-0.14204691350460052,-0.13660213351249695,-0.13679341971874237,-0.13680244982242584,-0.08518468588590622,-0.062288157641887665,-0.12464682012796402,-0.11904289573431015,-0.06857576966285706,0.012464797124266624,-0.13482967019081116,0.02750692330300808,-0.2532697319984436,-0.028959747403860092,-0.28295251727104187,-0.04352889582514763,-0.28039833903312683,-0.056789614260196686,-0.2536467909812927,-0.03672562912106514,-0.029107874259352684,0.02898457832634449,-0.04950643703341484,-0.022907279431819916,-0.002281536813825369,0.02197200059890747,-0.0022275103256106377,0.022559884935617447,-0.09136379510164261,-0.055198464542627335,0.9995906949043274,0.999218225479126,0.999039351940155,0.9993298053741455,0.9993040561676025,0.9992507696151733,0.9992524981498718,0.9992692470550537,0.9970533847808838,0.9990009069442749,0.9981148838996887,0.9998937845230103,0.9987689852714539,0.8586242198944092,0.4904992878437042,0.8496440052986145,0.6092162132263184,0.8399960398674011,0.6100453734397888,0.8405691981315613,0.6122711300849915,0.7952679991722107,0.5664727091789246,0.9998835325241089,0.9997759461402893,0.6777759790420532,0.6288177967071533,0.7067646384239197,0.6739212870597839,0.46538659930229187,0.45046547055244446,0.7046135067939758,0.6507924199104309
109,109,967.4257278442383,975.1938629150391,979.6670150756836,983.9734268188477,965.0249862670898,961.6183090209961,957.9900169372559,989.5693588256836,951.2719917297363,974.197883605957,961.7049407958984,1034.6684646606445,939.6961784362793,1118.1614685058594,981.6691589355469,1067.8040313720703,981.6846084594727,1052.0389938354492,989.2757034301758,1049.3743515014648,979.3494415283203,1052.603874206543,977.4081802368164,1025.5538177490234,973.4274673461914,1052.2251892089844,917.2223281860352,1059.9512100219727,913.9189338684082,1147.1385955810547,930.2498817443848,1125.7319641113281,872.417106628418,509.0800952911377,497.8177785873413,497.61815786361694,497.34885334968567,497.93307065963745,497.8535056114197,497.72035002708435,501.3720381259918,500.4230833053589,520.0225746631622,520.4428660869598,559.0575671195984,568.2423734664917,607.4213361740112,624.3446159362793,566.6153454780579,684.7152400016785,556.1519622802734,699.4402456283569,551.3042235374451,697.5393104553223,555.8976888656616,689.1975975036621,751.7632126808167,749.0353417396545,881.3453221321106,868.2449626922607,983.165602684021,991.5124011039734,986.2346506118774,1012.8078961372375,1034.9099206924438,1029.5959281921387,-0.16158895194530487,-0.15478213131427765,-0.15498313307762146,-0.15497593581676483,-0.14752905070781708,-0.1476365178823471,-0.1477298140525818,-0.09993160516023636,-0.06691563874483109,-0.13863712549209595,-0.13044746220111847,-0.0876968577504158,0.022940125316381454,-0.16396136581897736,0.07640283554792404,-0.28308576345443726,0.06353666633367538,-0.31201961636543274,0.059311386197805405,-0.3081142008304596,0.0445052795112133,-0.2828187346458435,0.056459054350852966,-0.03800630196928978,0.037904318422079086,-0.08625178039073944,-0.04090827330946922,-0.03005409613251686,0.0032898171339184046,-0.028656305745244026,0.005025067366659641,-0.11337991058826447,-0.06487702578306198,0.9995830059051514,0.9992259740829468,0.9990720748901367,0.9993549585342407,0.9992789030075073,0.9992092251777649,0.9991845488548279,0.99931800365448,0.9969199299812317,0.9990556836128235,0.9981713891029358,0.9999028444290161,0.998747706413269,0.8724395632743835,0.4424164593219757,0.8641636371612549,0.549307644367218,0.8549596071243286,0.5507783889770508,0.8554674386978149,0.5528565049171448,0.8132519125938416,0.5116872191429138,0.9998893737792969,0.9997783303260803,0.699857234954834,0.6382669806480408,0.726417601108551,0.6902778744697571,0.47920024394989014,0.47727835178375244,0.7239037156105042,0.6698045134544373
110,110,950.3854751586914,958.7821769714355,963.6083221435547,968.0458831787109,946.4123725891113,942.0940017700195,937.8857231140137,973.9348983764648,931.4452743530273,958.1082916259766,943.2258224487305,1016.3370895385742,917.7685546875,1095.9678268432617,958.4221458435059,1052.6765441894531,954.6359825134277,1037.8241729736328,952.514762878418,1036.1876678466797,949.2170333862305,1038.9789962768555,950.566349029541,1011.1917114257812,960.5323791503906,1029.818000793457,907.2742652893066,1108.0246353149414,910.5490493774414,1148.0595016479492,927.8619575500488,1124.3877410888672,871.6651153564453,509.0103793144226,498.0482017993927,497.9109585285187,497.78230905532837,497.9579186439514,497.8504157066345,497.66650199890137,501.94560170173645,500.6814765930176,520.4476940631866,520.4089415073395,560.0644898414612,568.7493753433228,608.3806872367859,625.5146598815918,562.720456123352,684.9173069000244,551.3743901252747,697.2834920883179,544.62397813797,693.1900763511658,549.82177734375,689.6684217453003,746.834557056427,747.1019625663757,880.8864068984985,857.3333501815796,962.5812363624573,987.7346706390381,959.9682712554932,1006.8687129020691,1033.1475806236267,1026.406888961792,-0.1728135049343109,-0.1649951934814453,-0.16510167717933655,-0.1651017665863037,-0.15896455943584442,-0.15915939211845398,-0.15916571021080017,-0.10607203096151352,-0.07869113236665726,-0.14862485229969025,-0.14211349189281464,-0.09380490332841873,0.016458217054605484,-0.17422789335250854,0.08446124941110611,-0.2961582541465759,0.0985056534409523,-0.32375797629356384,0.10003887116909027,-0.32084017992019653,0.08659530431032181,-0.2964979112148285,0.0931093618273735,-0.03963140770792961,0.039530832320451736,-0.10095921158790588,-0.04753777012228966,-0.049757324159145355,-0.004531981889158487,-0.04829704016447067,-0.0027010978665202856,-0.12570258975028992,-0.0667806938290596,0.9995953440666199,0.9992551803588867,0.9991232752799988,0.9993896484375,0.9992919564247131,0.9992205500602722,0.9991774559020996,0.9993705749511719,0.9970027804374695,0.9991146922111511,0.9982620477676392,0.9999104738235474,0.9987484216690063,0.884954035282135,0.399802565574646,0.8773934841156006,0.4963715672492981,0.8687812685966492,0.49885645508766174,0.8692617416381836,0.5008794665336609,0.8304252624511719,0.46392855048179626,0.9998931288719177,0.9997779726982117,0.7240797281265259,0.6499679088592529,0.7467326521873474,0.7086255550384521,0.5014106035232544,0.508554995059967,0.744431734085083,0.6901563405990601
111,111,938.8628768920898,946.4352607727051,951.5811538696289,955.7097244262695,934.0676879882812,929.4738006591797,924.4639778137207,960.1415634155273,918.0373191833496,944.9696159362793,931.1877822875977,1000.4336929321289,898.4555625915527,1081.391944885254,932.1529769897461,1036.355209350586,941.8970489501953,1019.7304916381836,941.9452285766602,1015.2696990966797,934.69482421875,1017.938346862793,934.5721435546875,1002.729606628418,949.4730949401855,998.1168365478516,889.9222755432129,1113.892822265625,893.0337524414062,1141.1525344848633,906.910457611084,1116.075553894043,858.9198875427246,508.044558763504,497.4684262275696,497.2606301307678,497.1669673919678,497.17321157455444,496.9658660888672,496.72025084495544,501.8341398239136,500.17370223999023,519.6406817436218,519.5121610164642,560.4350852966309,569.4909524917603,608.2610177993774,634.0548992156982,555.5595374107361,691.0004281997681,542.8952407836914,702.7846813201904,538.4074115753174,700.2668595314026,544.2315602302551,695.2774357795715,737.0789551734924,740.0256299972534,880.4652142524719,858.0524611473083,948.4218120574951,986.5061116218567,941.3963985443115,1007.2125291824341,1021.3417625427246,1031.8798828125,-0.18322621285915375,-0.173511803150177,-0.1737062931060791,-0.1737067550420761,-0.17043480277061462,-0.17063665390014648,-0.17063622176647186,-0.10691224783658981,-0.0925513356924057,-0.15606658160686493,-0.1534028798341751,-0.0874815359711647,0.007675688248127699,-0.16357837617397308,0.05032934620976448,-0.2946164309978485,0.05299917608499527,-0.3248256742954254,0.050605569034814835,-0.32180795073509216,0.037783339619636536,-0.29557937383651733,0.04770313948392868,-0.03415433689951897,0.03403380885720253,-0.09238027036190033,-0.020525598898530006,-0.015955498442053795,0.02947838418185711,-0.012726168148219585,0.031247882172465324,-0.11098082363605499,-0.032021600753068924,0.9996151328086853,0.9992791414260864,0.9991610050201416,0.9994171261787415,0.9993066191673279,0.9992339015007019,0.9991903901100159,0.999407172203064,0.9970674514770508,0.9991638660430908,0.9983478784561157,0.9999175071716309,0.9988154172897339,0.8952250480651855,0.36360442638397217,0.8874676823616028,0.44847866892814636,0.8777101039886475,0.4511406123638153,0.8781503438949585,0.45302438735961914,0.8389636278152466,0.41974735260009766,0.99989914894104,0.9997885823249817,0.7214738130569458,0.6230297684669495,0.7181064486503601,0.6997791528701782,0.47287070751190186,0.499296098947525,0.7228008508682251,0.6795619130134583
