,frame,nose_x,left_eye_inner_x,left_eye_x,left_eye_outer_x,right_eye_inner_x,right_eye_x,right_eye_outer_x,left_ear_x,right_ear_x,mouth_left_x,mouth_right_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,nose_y,left_eye_inner_y,left_eye_y,left_eye_outer_y,right_eye_inner_y,right_eye_y,right_eye_outer_y,left_ear_y,right_ear_y,mouth_left_y,mouth_right_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y,nose_z,left_eye_inner_z,left_eye_z,left_eye_outer_z,right_eye_inner_z,right_eye_z,right_eye_outer_z,left_ear_z,right_ear_z,mouth_left_z,mouth_right_z,left_shoulder_z,right_shoulder_z,left_elbow_z,right_elbow_z,left_wrist_z,right_wrist_z,left_pinky_z,right_pinky_z,left_index_z,right_index_z,left_thumb_z,right_thumb_z,left_hip_z,right_hip_z,left_knee_z,right_knee_z,left_ankle_z,right_ankle_z,left_heel_z,right_heel_z,left_foot_index_z,right_foot_index_z,nose_score,left_eye_inner_score,left_eye_score,left_eye_outer_score,right_eye_inner_score,right_eye_score,right_eye_outer_score,left_ear_score,right_ear_score,mouth_left_score,mouth_right_score,left_shoulder_score,right_shoulder_score,left_elbow_score,right_elbow_score,left_wrist_score,right_wrist_score,left_pinky_score,right_pinky_score,left_index_score,right_index_score,left_thumb_score,right_thumb_score,left_hip_score,right_hip_score,left_knee_score,right_knee_score,left_ankle_score,right_ankle_score,left_heel_score,right_heel_score,left_foot_index_score,right_foot_index_score
0,0,880.9664154052734,891.7801094055176,899.0517425537109,905.859375,869.1953086853027,860.1642608642578,851.4419174194336,913.4703254699707,840.2237319946289,893.7170791625977,868.601131439209,990.6614685058594,782.0054054260254,1037.6313400268555,759.0236663818359,1029.6876525878906,690.8213996887207,1025.189208984375,663.6275482177734,1016.4738464355469,659.6929550170898,1013.4037399291992,672.553539276123,995.8640670776367,874.262638092041,1099.3369674682617,841.915168762207,1051.0808944702148,828.6843681335449,1019.8862457275391,837.2302436828613,1052.7067565917969,801.1833000183105,68.42268258333206,45.93347445130348,44.775323420763016,43.54033514857292,47.14815303683281,47.062959372997284,46.958148032426834,46.6626638174057,51.181734055280685,86.47658586502075,87.50620812177658,169.6897655725479,194.06679689884186,311.70512080192566,354.79171872138977,317.4816656112671,480.1742935180664,326.58703565597534,527.1518540382385,310.9283638000488,529.4689929485321,310.40024757385254,515.8655261993408,494.23609614372253,509.6628963947296,678.4709286689758,748.3182907104492,881.5110182762146,987.6576161384583,895.3864288330078,1020.6032109260559,981.7098712921143,1070.6152510643005,-0.3100159764289856,-0.2945020794868469,-0.294888973236084,-0.2948879897594452,-0.29892697930336,-0.2993123233318329,-0.2995036244392395,-0.18313513696193695,-0.19767171144485474,-0.2631169557571411,-0.26984867453575134,-0.11194265633821487,-0.10857624560594559,-0.21303057670593262,-0.0648539811372757,-0.49299854040145874,-0.1457829475402832,-0.5532680153846741,-0.17550624907016754,-0.5756509304046631,-0.2178027182817459,-0.5084435343742371,-0.16554279625415802,0.0030509638600051403,-0.0032682602759450674,-0.14521363377571106,-0.09160180389881134,0.08988164365291595,0.03136022388935089,0.10728028416633606,0.037749603390693665,-0.0056130788289010525,-0.1016087532043457,0.890565037727356,0.7688395380973816,0.7704307436943054,0.8293890357017517,0.8186005353927612,0.8431923985481262,0.8769782185554504,0.8753695487976074,0.7893374562263489,0.9437857866287231,0.9297130703926086,0.9996428489685059,0.9974823594093323,0.6459546089172363,0.5887694358825684,0.7007962465286255,0.6107783913612366,0.6853874921798706,0.6008761525154114,0.7106536626815796,0.6059580445289612,0.6731788516044617,0.5946158170700073,0.9997172355651855,0.9996208548545837,0.5885821580886841,0.6150834560394287,0.5752495527267456,0.6547801494598389,0.2220018059015274,0.2714889645576477,0.4871058762073517,0.5402855277061462
1,1,881.1904907226562,892.2640800476074,899.2810821533203,906.089973449707,869.5251274108887,860.5982208251953,852.8082847595215,914.1735649108887,841.7744064331055,896.8599128723145,868.8990211486816,1003.4223175048828,796.5972518920898,1150.6467819213867,741.5600395202637,1093.8823699951172,639.2484283447266,1090.015869140625,610.1009559631348,1079.4718551635742,608.1904220581055,1078.2707977294922,623.8703727722168,1036.6082382202148,912.8401565551758,1135.1086807250977,862.1898078918457,1192.122459411621,824.4919967651367,1176.7992782592773,833.2340240478516,1232.6633834838867,801.9862747192383,68.30830782651901,45.76176345348358,44.51952114701271,43.19386348128319,47.02960208058357,46.76898390054703,46.52527570724487,46.61263793706894,50.8331461250782,86.3065767288208,87.15205997228622,154.70821738243103,195.77929615974426,200.1522195339203,360.4992878437042,34.27227437496185,481.67721033096313,-0.29412452364340425,525.2796614170074,-10.164259895682335,527.2178363800049,10.350271761417389,515.1000988483429,495.02015948295593,513.3678531646729,711.1361145973206,762.7744746208191,929.8989915847778,995.1116251945496,972.8482174873352,1023.9639973640442,995.4174613952637,1070.4925560951233,-0.3450559675693512,-0.3327573537826538,-0.33295726776123047,-0.33295661211013794,-0.33536431193351746,-0.33574867248535156,-0.3359396755695343,-0.22799423336982727,-0.23776787519454956,-0.3007414638996124,-0.3060404062271118,-0.15362243354320526,-0.15091653168201447,-0.2958817183971405,-0.16560086607933044,-0.5374898910522461,-0.2774304747581482,-0.589715838432312,-0.307647705078125,-0.5932268500328064,-0.3413521945476532,-0.5449813008308411,-0.2954036593437195,0.0030946009792387486,-0.0033375765196979046,-0.002933413488790393,0.00573820760473609,0.12992917001247406,0.1173616275191307,0.13121876120567322,0.12031545490026474,-0.00417298823595047,-0.03567530959844589,0.9014320969581604,0.7915421724319458,0.792775571346283,0.8459441065788269,0.8366169929504395,0.858769953250885,0.8892177939414978,0.8871837854385376,0.810231626033783,0.9492747187614441,0.9366793632507324,0.999649167060852,0.9977269172668457,0.6665050983428955,0.6249885559082031,0.7059724926948547,0.6461327075958252,0.6822277903556824,0.6334055662155151,0.7043681144714355,0.6385458111763,0.6598047614097595,0.6256529092788696,0.9997376203536987,0.9996545910835266,0.6162804961204529,0.6385098695755005,0.6089056134223938,0.6830690503120422,0.2658955156803131,0.30776041746139526,0.5280022621154785,0.5758457183837891
2,2,894.5414543151855,900.0355339050293,906.3775634765625,912.0510292053223,878.7052345275879,869.7623634338379,861.4841651916504,914.9677276611328,847.8577995300293,908.10791015625,881.4157104492188,1006.2896347045898,803.1279945373535,1157.2509384155273,736.519947052002,1097.8118133544922,636.0452842712402,1096.9396591186523,606.1899375915527,1083.9667510986328,603.9095306396484,1081.9132232666016,617.2854995727539,1043.5212707519531,918.9679527282715,1139.7428512573242,866.3813209533691,1183.6355209350586,818.1148338317871,1171.007308959961,827.1873664855957,1209.1521835327148,794.4895362854004,67.58195489645004,44.61281776428223,43.58082175254822,42.42710441350937,45.97548991441727,46.19523927569389,46.42536073923111,46.54437035322189,50.78287482261658,85.11176526546478,87.02374041080475,150.137540102005,197.03466653823853,187.18530535697937,359.6874797344208,21.71559937298298,481.0212171077728,-14.050996005535126,524.7486484050751,-24.75655049085617,526.07257604599,-2.8742441162467003,514.0467631816864,496.858491897583,517.3360633850098,724.1628313064575,766.4311838150024,952.4865174293518,1009.0256595611572,999.7090172767639,1041.6884636878967,1000.6501507759094,1080.0059223175049,-0.3061392903327942,-0.2937723696231842,-0.2941136658191681,-0.29413503408432007,-0.2959304451942444,-0.29633060097694397,-0.29655441641807556,-0.20373426377773285,-0.20442289113998413,-0.2637494206428528,-0.2686398923397064,-0.12095038592815399,-0.12952663004398346,-0.2470121830701828,-0.15161524713039398,-0.47783249616622925,-0.2550116181373596,-0.5264179706573486,-0.28323858976364136,-0.5294654965400696,-0.3139227032661438,-0.4853290915489197,-0.271471232175827,0.006810332648456097,-0.007084675133228302,0.00021399022080004215,-0.012459984049201012,0.12905719876289368,0.0908396914601326,0.13112257421016693,0.09458721429109573,-0.01536257378757,-0.042349282652139664,0.9108865857124329,0.8098556399345398,0.809834897518158,0.8584073185920715,0.8522207140922546,0.8723018765449524,0.899951696395874,0.8951879143714905,0.8284115791320801,0.9536648392677307,0.9426953792572021,0.9996083974838257,0.99793541431427,0.6684495210647583,0.6550396680831909,0.6830149292945862,0.6743342876434326,0.6530002951622009,0.6562304496765137,0.6723242998123169,0.6617289185523987,0.6243422031402588,0.6462429761886597,0.999751627445221,0.9996827244758606,0.6314039826393127,0.6504920721054077,0.6334063410758972,0.7050915956497192,0.2968170642852783,0.3320753276348114,0.5559936165809631,0.6005655527114868
3,3,904.8457717895508,909.6366119384766,915.703067779541,921.0506629943848,886.6338157653809,876.5481376647949,866.9246864318848,919.3149375915527,849.1340446472168,917.0516395568848,890.2396202087402,1007.7962493896484,804.2715454101562,1153.2829284667969,735.3096199035645,1100.178565979004,633.7460517883301,1094.857177734375,606.218204498291,1084.031639099121,601.0335731506348,1081.4928817749023,613.6160087585449,1045.902214050293,921.4776420593262,1140.025405883789,867.1590614318848,1184.699935913086,818.1016159057617,1170.8672332763672,823.6241912841797,1218.248062133789,793.7482452392578,66.21626928448677,42.24958777427673,41.147513687610626,39.94336813688278,43.901306837797165,44.28743630647659,44.85987737774849,44.5466785132885,50.63048779964447,83.61147969961166,86.37852162122726,148.63470375537872,196.79291367530823,185.5149382352829,360.60131907463074,22.615256533026695,482.1716594696045,-15.498906075954437,523.7274670600891,-27.177696079015732,525.6475210189819,-3.9046260248869658,515.1630878448486,499.68260049819946,520.0817334651947,727.3194265365601,764.3163371086121,953.0468201637268,1005.0821685791016,1001.0806131362915,1036.9466829299927,1007.9375624656677,1079.453022480011,-0.3018731474876404,-0.2862147390842438,-0.28657814860343933,-0.2865857183933258,-0.2926461100578308,-0.293035626411438,-0.2932368218898773,-0.18810248374938965,-0.20528508722782135,-0.256615549325943,-0.2670484483242035,-0.11156397312879562,-0.13415373861789703,-0.2513630986213684,-0.1677042692899704,-0.492170125246048,-0.27396297454833984,-0.5429607629776001,-0.3024599254131317,-0.5437095761299133,-0.3328695297241211,-0.4994643032550812,-0.2905218303203583,0.01169105339795351,-0.01198177132755518,-0.01064209546893835,-0.022967316210269928,0.12292619794607162,0.08380641788244247,0.12563785910606384,0.08768042176961899,-0.029252372682094574,-0.055632151663303375,0.9191615581512451,0.8251021504402161,0.8234114646911621,0.8684589862823486,0.8657979369163513,0.8840547204017639,0.9093538522720337,0.900891125202179,0.8440975546836853,0.9572412967681885,0.9479058384895325,0.9995671510696411,0.9981145262718201,0.6594970226287842,0.676617443561554,0.6562448143959045,0.690821647644043,0.6212462186813354,0.6627621054649353,0.6379663348197937,0.6694040894508362,0.5869625806808472,0.6494513750076294,0.9997641444206238,0.9997068047523499,0.6313661932945251,0.6457425951957703,0.6500256061553955,0.7177377939224243,0.3203839361667633,0.34215202927589417,0.5762453079223633,0.6137298941612244
4,4,903.2257461547852,909.308910369873,915.8921241760254,921.6522789001465,886.2319564819336,876.4763832092285,867.1006965637207,921.7951583862305,850.0991249084473,915.9581565856934,889.5821571350098,1016.3464736938477,810.4022026062012,1162.3881912231445,732.0866203308105,1095.3797149658203,625.4358673095703,1081.6312408447266,598.1366157531738,1075.1978302001953,592.9189109802246,1079.791488647461,605.2677154541016,1057.3469924926758,936.8544387817383,1135.9374618530273,888.7039947509766,1161.9501113891602,829.3037223815918,1144.7813415527344,823.2803535461426,1193.434181213379,818.8319778442383,65.9986200928688,42.03024476766586,40.93757316470146,39.76876839995384,43.91779035329819,44.44824814796448,45.1671177148819,44.44088950753212,51.947064846754074,83.78246247768402,87.23840832710266,143.66002142429352,197.94430553913116,131.99525266885757,359.8325765132904,-8.127484079450369,481.724910736084,-41.03142097592354,523.4714877605438,-48.01485925912857,525.109555721283,-27.54681095480919,515.4566609859467,500.0081670284271,520.3460168838501,740.344340801239,771.6086411476135,973.1731724739075,1014.0441155433655,1007.7074289321899,1043.6004710197449,1045.2018785476685,1099.8677015304565,-0.29209354519844055,-0.27639344334602356,-0.27654919028282166,-0.2765396237373352,-0.28153467178344727,-0.28190723061561584,-0.2820701599121094,-0.18449927866458893,-0.20401500165462494,-0.251600444316864,-0.261477530002594,-0.11125650256872177,-0.12646280229091644,-0.2698608934879303,-0.1546270251274109,-0.4887971878051758,-0.25420692563056946,-0.5379995107650757,-0.28083711862564087,-0.5329295992851257,-0.310397207736969,-0.4933145344257355,-0.270179808139801,0.01418344210833311,-0.014485885389149189,0.01218685507774353,-0.01998886838555336,0.14388710260391235,0.08035480976104736,0.1475987732410431,0.08415737003087997,-0.017008332535624504,-0.07389728724956512,0.9244071841239929,0.8266440629959106,0.8192700743675232,0.8632097840309143,0.8740335702896118,0.8916704654693604,0.9161251187324524,0.894656777381897,0.8556337356567383,0.9569223523139954,0.9510108232498169,0.9992426037788391,0.9982312917709351,0.654975175857544,0.6968807578086853,0.6176009774208069,0.7102431654930115,0.5794606804847717,0.6755551099777222,0.5938369035720825,0.6829656362533569,0.544557511806488,0.6605357527732849,0.9997522830963135,0.9997172951698303,0.6260267496109009,0.6434945464134216,0.6580808758735657,0.7267404198646545,0.3342440724372864,0.34439194202423096,0.583867073059082,0.6186038255691528
5,5,905.1105880737305,910.2566528320312,916.3956069946289,922.0414924621582,889.317626953125,880.5503082275391,871.4226722717285,922.877082824707,855.2299690246582,916.2881469726562,894.6212768554688,1022.4857711791992,815.8312225341797,1161.8101501464844,730.0070571899414,1084.7948455810547,623.3956146240234,1063.9678573608398,594.1314697265625,1055.4686737060547,590.6049156188965,1063.502311706543,603.761100769043,1067.5299453735352,956.184196472168,1142.501106262207,925.5547714233398,1178.035011291504,854.736385345459,1166.1393356323242,839.0196990966797,1234.914894104004,885.1416206359863,63.86782094836235,41.1673928797245,40.043798089027405,38.82260575890541,43.3126075565815,43.83558198809624,44.50264737010002,44.25452157855034,51.82572975754738,81.79299831390381,86.66552066802979,138.9567357301712,198.54562997817993,121.0197177529335,355.6176567077637,-6.153632886707783,477.08229660987854,-38.983208388090134,514.2744827270508,-39.32820349931717,518.3547985553741,-22.6071435213089,511.08837246894836,492.6680660247803,514.1095590591431,739.152410030365,768.8072562217712,975.004391670227,1009.159426689148,1014.8707294464111,1027.6468420028687,1052.5728464126587,1096.198182106018,-0.2462531179189682,-0.2303575873374939,-0.23072947561740875,-0.23053188621997833,-0.23627275228500366,-0.23665755987167358,-0.23684440553188324,-0.13198484480381012,-0.15828803181648254,-0.20577369630336761,-0.21576213836669922,-0.08091936260461807,-0.11024776846170425,-0.23912674188613892,-0.15330161154270172,-0.4550338387489319,-0.26684147119522095,-0.5029995441436768,-0.29554176330566406,-0.5201981663703918,-0.3212001919746399,-0.462432324886322,-0.2816613018512726,0.020242150872945786,-0.020559893921017647,0.010384589433670044,-0.020293615758419037,0.14560920000076294,0.0734798014163971,0.15014444291591644,0.07697315514087677,-0.012174990028142929,-0.09133441001176834,0.9315884709358215,0.8417510390281677,0.8342345952987671,0.8742331266403198,0.8859180808067322,0.9019773602485657,0.924174964427948,0.9031848907470703,0.8695083856582642,0.9605912566184998,0.9555824398994446,0.9992110133171082,0.9983746409416199,0.6729856729507446,0.7227329015731812,0.6202969551086426,0.7346835732460022,0.5718210935592651,0.6986979246139526,0.5833135843276978,0.7060213088989258,0.5325131416320801,0.6832416653633118,0.9997625350952148,0.9997365474700928,0.6469186544418335,0.6667556166648865,0.6826871633529663,0.7464805841445923,0.3671647608280182,0.3624926805496216,0.6133846640586853,0.6434244513511658
6,6,904.786205291748,910.8047676086426,917.60009765625,923.792896270752,889.7321319580078,881.253490447998,872.4587631225586,929.113712310791,856.7639350891113,918.3043670654297,895.9010696411133,1025.9051513671875,816.3880348205566,1161.375503540039,721.2361907958984,1132.6398468017578,615.1887702941895,1129.2321395874023,584.8888206481934,1110.1338958740234,586.9639778137207,1107.8295135498047,600.1346397399902,1084.8163604736328,969.371337890625,1233.3602142333984,1005.8761596679688,1269.305534362793,1007.8274917602539,1253.7943267822266,1001.8583679199219,1328.6450958251953,1044.6726608276367,69.70594257116318,47.0918507874012,45.46738162636757,43.855823278427124,49.42935571074486,49.81025889515877,50.26377081871033,47.62481912970543,58.8540481030941,86.4458155632019,91.23974651098251,141.12253367900848,198.44536900520325,144.57996010780334,344.6300196647644,58.68439704179764,466.46129608154297,32.18711569905281,501.8883419036865,27.420953661203384,507.8140711784363,40.43487623333931,501.62827491760254,472.65169501304626,505.6418037414551,690.8564901351929,748.126974105835,964.449212551117,1029.2258477210999,1008.0778312683105,1045.3524470329285,1046.3463020324707,1095.9195756912231,-0.18547746539115906,-0.1679297387599945,-0.16813059151172638,-0.16812016069889069,-0.17515704035758972,-0.17554612457752228,-0.17564433813095093,-0.06286515295505524,-0.09541677683591843,-0.1428491473197937,-0.15468858182430267,-0.0032830354757606983,-0.04105433076620102,-0.11900459975004196,-0.05913376063108444,-0.36555004119873047,-0.16840070486068726,-0.4119105637073517,-0.1934153437614441,-0.4220418334007263,-0.22717557847499847,-0.37559974193573,-0.1866476982831955,0.028081269934773445,-0.028423011302947998,-0.060869310051202774,-0.12315027415752411,0.009377798065543175,-0.0760258361697197,0.0084205511957407,-0.0781233087182045,-0.13852980732917786,-0.23649924993515015,0.9384179711341858,0.8575140237808228,0.8507381677627563,0.886749804019928,0.8973007798194885,0.9117587804794312,0.9317409992218018,0.9128148555755615,0.8825181722640991,0.964518129825592,0.9600155353546143,0.9992860555648804,0.9985340237617493,0.7027945518493652,0.7486609816551208,0.6562456488609314,0.7595748901367188,0.6110101342201233,0.725307047367096,0.6214677691459656,0.7322989106178284,0.5742194056510925,0.711254358291626,0.9997627139091492,0.9997461438179016,0.6603097319602966,0.6841059327125549,0.6814145445823669,0.7469608783721924,0.36869126558303833,0.3516295254230499,0.6176349520683289,0.6418771147727966
7,7,913.9846801757812,918.1227493286133,924.4454383850098,930.8797645568848,898.6467361450195,891.0641098022461,882.612133026123,935.1664352416992,864.7592353820801,925.9557151794434,906.4698028564453,1027.2724914550781,815.7629013061523,1158.2948684692383,712.9775047302246,1190.5431747436523,601.1180877685547,1208.1099700927734,572.0681190490723,1190.7333755493164,576.2727928161621,1179.4284439086914,591.2953948974609,1089.0293884277344,974.9384307861328,1267.4626922607422,1048.5417938232422,1305.5185317993164,1067.7037811279297,1284.8760223388672,1071.167221069336,1370.3374099731445,1081.6972732543945,72.01925128698349,51.86289310455322,51.25781491398811,50.40476784110069,53.157792538404465,53.53058874607086,53.781486600637436,58.08808967471123,64.47923988103867,91.60251259803772,94.61490422487259,161.78197503089905,205.20500242710114,230.99130392074585,340.85795402526855,128.75811874866486,461.7366063594818,111.66326880455017,497.4673640727997,99.45124089717865,502.3742938041687,107.31503248214722,495.85517406463623,466.85757637023926,505.813068151474,648.8301157951355,733.194944858551,908.5579204559326,1023.2461094856262,956.6845393180847,1042.2819828987122,977.5516319274902,1080.138144493103,-0.13890093564987183,-0.11824747174978256,-0.11844325065612793,-0.11844312399625778,-0.12739703059196472,-0.12779101729393005,-0.12788794934749603,-0.009968778118491173,-0.0516175702214241,-0.096370168030262,-0.11088891327381134,0.04074019566178322,-0.009677251800894737,-0.06404508650302887,-0.04390304908156395,-0.3145730197429657,-0.157539501786232,-0.35741332173347473,-0.18295620381832123,-0.37596672773361206,-0.2175997793674469,-0.32886943221092224,-0.17652596533298492,0.03033195063471794,-0.030678212642669678,-0.0906081274151802,-0.15953654050827026,-0.01395359355956316,-0.11023054271936417,-0.014052653685212135,-0.11147717386484146,-0.14419104158878326,-0.2520471513271332,0.9445745944976807,0.8717551827430725,0.865655243396759,0.8980674743652344,0.9075676798820496,0.9205803275108337,0.9385648965835571,0.9215250611305237,0.894260585308075,0.9680635929107666,0.9640125036239624,0.9993557333946228,0.9986798167228699,0.7268498539924622,0.7726171016693115,0.6874170899391174,0.7827428579330444,0.6451132893562317,0.7508676052093506,0.6548944115638733,0.7574033141136169,0.6110903024673462,0.7380918264389038,0.9997809529304504,0.9997678995132446,0.6848943829536438,0.7084053158760071,0.6961946487426758,0.759800910949707,0.3892078995704651,0.35916441679000854,0.6383317708969116,0.658586859703064
8,8,915.0796508789062,921.5745162963867,928.4202003479004,935.7012176513672,902.3714447021484,895.9319114685059,888.4338569641113,942.3544692993164,870.1732635498047,928.6534309387207,908.0471420288086,1027.3412704467773,817.1468925476074,1152.2648620605469,709.1870498657227,1235.3147506713867,587.3716163635254,1268.448600769043,552.711067199707,1256.6183853149414,553.3136558532715,1240.6187438964844,568.8229751586914,1092.9701614379883,981.3654327392578,1294.4525527954102,1063.6548614501953,1382.4201965332031,1083.4297943115234,1361.341896057129,1080.201644897461,1453.6133193969727,1101.0189056396484,88.30313801765442,67.93353617191315,67.24165499210358,66.547432243824,70.31433999538422,70.74396550655365,70.92639863491058,76.2348148226738,79.77134764194489,107.05045938491821,110.48430919647217,190.56949138641357,215.66613256931305,277.9378044605255,341.29353404045105,213.22159945964813,459.06776547431946,189.20552372932434,494.2287576198578,171.06338918209076,497.66241431236267,178.3085560798645,491.39225721359253,470.18659472465515,512.7788722515106,622.3395895957947,735.5439805984497,892.3714542388916,1026.7283034324646,946.3730764389038,1042.5338101387024,968.6581778526306,1122.7711057662964,-0.10307352244853973,-0.08144368976354599,-0.08164096623659134,-0.08164115995168686,-0.08849678933620453,-0.08889314532279968,-0.0889911949634552,0.024805042892694473,-0.006647988222539425,-0.06184692308306694,-0.0733240470290184,0.07073486596345901,0.03064064122736454,-0.002174221910536289,0.0040756468661129475,-0.21004724502563477,-0.10129692405462265,-0.24419832229614258,-0.1227823942899704,-0.2715897262096405,-0.1606234759092331,-0.2275250107049942,-0.12187851965427399,0.02791876159608364,-0.02826993353664875,-0.13345694541931152,-0.14968471229076385,-0.08575921505689621,-0.11472290009260178,-0.08859241753816605,-0.11705224961042404,-0.21514275670051575,-0.2504524886608124,0.9501148462295532,0.8845689296722412,0.8790775537490845,0.9082501530647278,0.916806161403656,0.9285184741020203,0.9447053670883179,0.9293627142906189,0.904826819896698,0.9712517261505127,0.9676082134246826,0.9994165301322937,0.9988104104995728,0.7444429993629456,0.7945009469985962,0.7125778794288635,0.8038612008094788,0.6724206805229187,0.7744119167327881,0.6822975873947144,0.780498743057251,0.6422015428543091,0.762970507144928,0.9997948408126831,0.9997860193252563,0.7107605338096619,0.7324089407920837,0.7112202644348145,0.7719005346298218,0.4095124900341034,0.367891401052475,0.6571977138519287,0.6729217767715454
9,9,928.5947799682617,934.7207450866699,942.0841598510742,951.2706756591797,914.7008514404297,907.5599098205566,898.4658622741699,958.5421371459961,879.3365478515625,940.5868721008301,916.4630126953125,1033.516616821289,818.6008644104004,1156.4699935913086,698.375415802002,1314.2015075683594,558.6971282958984,1361.6956329345703,514.7598266601562,1364.750862121582,512.9888534545898,1345.528907775879,533.0285453796387,1096.724624633789,975.0249481201172,1342.6835632324219,1022.5649642944336,1566.3824844360352,1070.1039505004883,1568.5701370239258,1083.52294921875,1704.3300247192383,1089.1345596313477,105.40988892316818,85.527663230896,86.90609067678452,87.7653256058693,85.35842657089233,85.81459790468216,86.42060548067093,99.50330257415771,94.08280491828918,126.14000380039215,129.42036420106888,223.87243688106537,231.33297979831696,338.14067244529724,341.43628120422363,295.62480568885803,444.8593854904175,288.73425364494324,471.6454803943634,266.0961949825287,471.94658517837524,270.0458335876465,466.03118777275085,494.8646020889282,540.4691505432129,646.4677548408508,766.8707871437073,850.7319617271423,1027.5677275657654,900.3447604179382,1045.1534700393677,879.6758723258972,1128.1389141082764,-0.23816841840744019,-0.21520505845546722,-0.21538981795310974,-0.21539336442947388,-0.22383949160575867,-0.22424016892910004,-0.22420687973499298,-0.0812792107462883,-0.1255359798669815,-0.18659470975399017,-0.20109796524047852,0.015068572014570236,-0.040499620139598846,-0.019994018599390984,-0.07032780349254608,-0.1555141806602478,-0.18897853791713715,-0.17707866430282593,-0.21055598556995392,-0.2193300426006317,-0.2551439106464386,-0.1772415041923523,-0.21388506889343262,0.02689703181385994,-0.027219656854867935,-0.05121453478932381,-0.14038406312465668,-0.027737241238355637,-0.07393646985292435,-0.03572035953402519,-0.10158237814903259,-0.17722675204277039,-0.1713891327381134,0.9551032781600952,0.8961117267608643,0.8911694288253784,0.9174247980117798,0.9251253008842468,0.9356664419174194,0.9502346515655518,0.9364259243011475,0.9143433570861816,0.9741258025169373,0.9708468317985535,0.9994736909866333,0.9989280700683594,0.7680492997169495,0.8141997456550598,0.7397171854972839,0.8218905329704285,0.7017942070960999,0.7935863137245178,0.7114071249961853,0.7997474074363708,0.6751161217689514,0.7839975357055664,0.9998123049736023,0.9998043775558472,0.7372140884399414,0.7570676207542419,0.7370538115501404,0.7882333397865295,0.4560653865337372,0.3959934115409851,0.6890495419502258,0.6983131170272827
