Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
376.13,,-1292,20,72,,,58.8,-42.3,-88.2
376.17,,-1280,-88,272,,,58.65,-42.45,-87.6
376.21,,-1260,-260,-44,,,58.65,-42.75,-87.75
376.28,,-880,-60,340,,,58.05,-41.7,-88.65
376.32,,-868,-164,212,,,57.6,-41.25,-87.15
376.35,,-980,-260,40,,,58.5,-39.45,-86.85
376.39,,-868,-188,96,,,57.15,-40.65,-85.95
376.42,,-868,-244,104,,,56.55,-38.7,-85.95
376.46,,-832,-232,160,,,57.45,-38.55,-84.75
376.53,,-920,-152,220,,,55.65,-38.55,-85.2
376.57,,-920,-124,56,,,56.55,-37.2,-85.05
376.60,,-904,-140,136,,,57,-38.1,-84.45
376.64,,-960,-284,180,,,56.55,-38.25,-85.05
376.68,,-968,-236,168,,,56.7,-38.4,-84.45
376.71,,-992,-248,72,,,56.55,-37.05,-85.35
376.78,,-988,-208,112,,,55.65,-37.05,-85.2
376.82,,-964,-260,136,,,55.8,-37.95,-85.65
376.86,,-984,-304,112,,,55.8,-37.5,-85.5
376.90,,-944,-240,156,,,55.5,-37.5,-86.4
376.93,,-944,-232,96,,,56.1,-37.65,-86.4
376.97,,-984,-208,72,,,55.95,-37.5,-86.4
377.04,,-1180,-208,116,,,55.8,-37.65,-86.4
377.08,,-1064,-220,112,,,55.65,-37.8,-85.95
377.11,,-1136,-152,220,,,54.9,-37.5,-86.1
377.15,,-1136,-164,212,,,55.95,-37.05,-86.25
377.18,,-1060,-288,96,,,55.65,-37.05,-87
377.22,,-996,-312,76,,,55.35,-36.15,-85.8
377.29,,-924,-272,128,,,55.2,-34.95,-84
377.33,,-896,-248,112,,,55.2,-35.7,-83.4
377.36,,-936,-228,76,,,55.2,-35.25,-82.8
377.40,,-928,-308,72,,,55.2,-33.75,-82.65
377.44,,-928,-256,92,,,54,-34.65,-82.8
377.47,,-936,-304,92,,,53.85,-33.45,-82.2
377.55,,-908,-300,136,,,54.15,-33.9,-82.2
377.58,,-900,-300,96,,,54.75,-33.75,-82.8
377.62,,-912,-272,152,,,54.15,-34.8,-82.05
377.66,,-968,-300,80,,,54.75,-34.05,-81.75
377.69,,-976,-268,136,,,54.3,-34.8,-82.05
377.73,,-868,-216,84,,,54.3,-34.05,-81.45
377.80,,-924,-144,88,,,54.9,-34.5,-82.2
377.84,,-872,-220,16,,,54.9,-36.6,-83.55
377.87,,-980,-252,188,,,55.05,-36.75,-84.3
377.91,,-908,-256,64,,,56.4,-36.75,-83.25
377.95,,-992,-144,72,,,56.4,-38.85,-85.65
377.98,,-1076,-96,160,,,56.7,-38.4,-85.95
378.05,,-1216,-148,100,,,56.55,-39.6,-87
378.09,,-1120,-16,220,,,57.6,-40.5,-87.15
378.13,,-1096,-228,60,,,57.45,-40.35,-86.85
378.16,,-1068,-252,184,,,56.55,-40.2,-87.3
378.20,,-1016,-252,36,,,57.15,-41.4,-86.85
378.24,,-956,-200,100,,,57,-39.15,-87.3
378.31,,-984,-192,92,,,56.55,-40.2,-86.4
378.34,,-1028,-164,64,,,57.3,-39.3,-87.15
378.38,,-1024,-88,48,,,57.15,-40.65,-86.1
378.42,,-988,-224,36,,,57,-39.75,-87
378.45,,-976,-296,84,,,57.6,-39.15,-86.25
378.49,,-1024,-156,68,,,56.7,-39.75,-85.65
378.56,,-996,-92,76,,,57.3,-37.95,-85.35
378.60,,-968,-144,32,,,56.85,-38.4,-85.35
378.63,,-968,-172,40,,,57.15,-38.55,-85.05
378.67,,-988,-236,68,,,58.35,-39.3,-85.35
378.70,,-1020,-40,92,,,58.2,-39,-85.5
378.74,,-904,-260,60,,,57.45,-38.85,-86.25
378.78,,-944,-280,96,,,58.05,-39.75,-86.25
378.85,,-1000,-84,84,,,56.85,-38.7,-86.25
378.89,,-1036,-108,92,,,57.3,-39.6,-87.45
378.92,,-984,-248,104,,,56.85,-39.75,-86.85
378.96,,-924,268,140,,,56.55,-39.6,-88.2
379.00,,-1104,424,204,,,56.55,-39.75,-87.6
379.03,,-1036,-92,60,,,57,-40.2,-88.5
379.10,,-1080,-112,136,,,57.3,-40.2,-90.75
379.14,,-992,-16,80,,,57.45,-39.9,-90.75
379.18,,-1032,-188,108,,,56.55,-42,-92.1
379.21,,-1100,-40,140,,,57.15,-41.85,-92.4
379.25,,-1004,-152,104,,,57,-42.6,-93.3
379.28,,-1036,-88,88,,,57.15,-42.9,-94.05
379.36,,-1016,-120,120,,,58.2,-42.9,-94.05
379.39,,-1060,-84,120,,,57.9,-44.55,-94.5
379.43,,-1040,-112,152,,,57.75,-43.5,-94.65
379.47,,-1104,204,120,,,59.1,-44.55,-94.8
379.50,,-1028,-228,116,,,59.25,-44.4,-94.05
379.54,,-1036,-4,108,,,58.05,-45,-93.9
379.73,,-1012,0,140,,,58.95,-45.9,-92.7
379.76,,-972,-176,88,,,59.25,-45.45,-91.8
379.80,,-992,-104,52,,,58.8,-46.8,-91.35
379.84,,-940,-88,68,,,58.35,-45.9,-90.9
379.87,,-1044,48,92,,,58.95,-44.4,-90.15
379.91,,-1032,24,76,,,58.05,-43.8,-88.8
379.98,,-1012,168,-8,,,58.35,-44.55,-87.9
380.02,,-1080,156,0,,,58.05,-44.25,-88.65
380.05,,-1040,-404,-96,,,58.65,-43.5,-88.2
380.09,,-1012,-88,-32,,,58.35,-44.4,-88.95
380.12,,-1028,44,-64,,,58.2,-44.25,-88.35
380.16,,-1024,104,-28,,,58.05,-45,-89.25
380.24,,-1048,-184,-4,,,58.2,-44.4,-89.1
380.27,,-1012,-96,-48,,,57.45,-45.3,-89.85
380.31,,-1036,96,-32,,,58.65,-45.6,-90.3
380.35,,-1044,-48,-12,,,58.95,-45.75,-90.15
380.38,,-1024,-24,-32,,,58.5,-45.6,-90.15
380.42,,-1024,-116,8,,,58.35,-45,-88.95
380.49,,-1044,48,-24,,,58.95,-46.05,-90.15
380.52,,-1020,-32,-12,,,59.1,-45.45,-89.7
380.56,,-1032,32,24,,,59.4,-46.2,-90
380.60,,-1048,-4,-12,,,59.55,-46.65,-90.3
380.63,,-976,-8,4,,,58.65,-46.05,-90.75
380.67,,-996,68,16,,,59.85,-46.05,-89.7
380.70,,-1008,96,32,,,59.25,-46.05,-89.25
380.78,,-1008,-96,24,,,59.25,-46.05,-90.15
380.81,,-1036,-68,20,,,58.8,-45,-91.35
380.85,,-1024,-48,-4,,,58.5,-45.9,-90.45
380.89,,-1032,-32,44,,,58.5,-46.8,-91.2
380.92,,-1016,-8,4,,,60,-46.8,-90.9
380.96,,-988,-4,-12,,,58.95,-45.75,-91.05
381.03,,-992,12,-24,,,58.8,-46.05,-90.45
381.07,,-1040,-76,16,,,59.25,-45.3,-90.3
381.10,,-1004,-84,4,,,58.2,-46.05,-90.3
381.14,,-968,-148,-4,,,58.65,-46.65,-88.5
381.18,,-968,-180,-8,,,58.8,-45.3,-89.1
381.21,,-1128,348,-24,,,58.5,-45.15,-87.75
381.28,,-1044,-60,-36,,,58.8,-45.75,-88.65
381.32,,-1008,-136,0,,,58.35,-46.05,-88.2
381.36,,-976,4,-68,,,59.4,-45.45,-88.5
381.39,,-912,-200,-60,,,58.65,-45.3,-88.35
381.43,,-1016,-68,-20,,,57.9,-44.85,-89.25
381.47,,-980,-116,-20,,,58.65,-45,-88.5
381.54,,-1148,316,12,,,59.55,-44.25,-88.05
381.58,,-1048,16,-16,,,58.5,-44.55,-87.45
381.61,,-1000,-72,4,,,58.35,-45.15,-88.35
381.65,,-1028,68,-44,,,58.65,-45.3,-87.9
381.68,,-1020,-112,-20,,,58.5,-45.45,-88.5
381.72,,-1048,148,20,,,59.55,-45.45,-88.2
381.79,,-980,-160,12,,,58.5,-45.75,-90
381.83,,-1036,52,-16,,,59.25,-46.5,-89.55
381.86,,-1024,-84,-20,,,60.15,-46.05,-89.85
381.90,,-1032,-76,-12,,,59.85,-46.2,-89.7
381.94,,-1020,4,-36,,,58.35,-45.75,-89.25
381.97,,-1064,20,16,,,58.35,-45.75,-89.1
382.01,,-1072,60,8,,,58.8,-46.2,-89.7
382.08,,-1060,-8,-4,,,58.95,-45.3,-88.8
382.12,,-988,-128,-16,,,59.25,-45.45,-89.4
382.16,,-1020,-56,4,,,59.1,-45.9,-90.6
382.19,,-1092,68,-52,,,58.8,-46.05,-89.4
382.23,,-1088,-36,-88,,,58.95,-45.6,-88.8
382.26,,-1028,-112,-68,,,59.55,-45.6,-89.4
382.34,,-976,-168,-116,,,58.2,-46.5,-88.05
382.37,,-1016,-60,-76,,,58.95,-46.05,-87.3
382.41,,-988,-140,-72,,,57.75,-45.3,-86.85
382.44,,-964,-184,-76,,,57.45,-44.25,-84.9
382.48,,-1084,196,-64,,,58.35,-44.4,-83.85
382.52,,-1068,136,-68,,,58.65,-44.25,-83.4
382.59,,-920,-292,-96,,,58.5,-44.25,-83.85
382.62,,-1180,396,-44,,,57.9,-43.65,-84.45
382.66,,-960,-204,-132,,,58.65,-43.05,-83.1
382.70,,-972,-240,-88,,,57.9,-44.7,-84.75
382.73,,-936,-344,-128,,,58.05,-43.95,-83.7
382.77,,-1060,144,-100,,,57.6,-44.4,-82.65
382.84,,-996,-228,-84,,,57.45,-45.15,-84
382.88,,-1016,-72,-120,,,57.9,-43.8,-83.25
382.92,,-996,-20,-120,,,57.15,-43.95,-83.25
382.95,,-1028,-28,-124,,,57.9,-43.8,-82.95
382.99,,-984,-164,-132,,,57.75,-44.85,-82.8
383.02,,-972,-116,-132,,,58.5,-44.25,-83.85
383.10,,-1036,56,-100,,,57.6,-43.2,-82.5
383.13,,-1012,88,-52,,,57.9,-43.05,-83.25
383.17,,-988,-96,-112,,,57.6,-43.35,-82.95
383.20,,-1044,-52,-104,,,57,-43.2,-83.25
383.24,,-1072,-12,-116,,,56.7,-42.9,-83.25
383.28,,-1012,-92,-108,,,58.8,-43.5,-83.4
383.35,,-1028,-172,-100,,,57.75,-43.35,-83.7
383.39,,-996,-144,-88,,,58.35,-43.35,-84.75
383.42,,-984,-8,-100,,,57.15,-43.35,-83.85
383.46,,-1040,-108,-84,,,56.85,-42.9,-84.15
383.50,,-988,-32,-96,,,57.15,-43.5,-84.75
383.53,,-1036,-80,-44,,,56.55,-43.05,-85.2
383.60,,-1012,-116,-56,,,58.2,-43.2,-85.8
383.64,,-980,-412,-256,,,58.2,-42.3,-86.25
383.68,,-1096,76,-24,,,57,-43.65,-85.8
383.71,,-1052,16,-28,,,58.05,-42.9,-86.85
383.75,,-1024,-68,-28,,,57.15,-43.65,-86.25
383.78,,-1036,-104,0,,,57.75,-43.2,-86.4
383.96,,-1064,-24,20,,,58.05,-45,-89.1
384.00,,-948,80,24,,,57.9,-45.45,-89.7
384.03,,-964,-64,84,,,57.45,-43.95,-89.1
384.07,,-1012,-92,72,,,57.3,-45.3,-90
384.11,,-1020,-48,48,,,58.5,-44.7,-90.9
384.14,,-1008,-60,92,,,57.75,-45.45,-89.85
384.22,,-1040,-292,172,,,57.9,-43.2,-90.75
384.25,,-1032,-352,100,,,58.2,-43.5,-90.6
384.29,,-1040,76,64,,,58.05,-43.8,-90.45
384.32,,-992,-72,160,,,57,-43.65,-88.95
384.36,,-1012,-100,116,,,57.75,-43.35,-89.85
384.40,,-1052,-12,112,,,56.7,-43.5,-89.25
384.47,,-1036,-100,132,,,58.35,-42.6,-89.55
384.50,,-996,-100,144,,,58.2,-43.05,-89.85
384.54,,-984,-164,156,,,58.35,-43.2,-89.85
384.58,,-1000,-356,212,,,57.9,-42.75,-90.75
384.61,,-1020,-256,216,,,56.85,-43.2,-90.45
384.65,,-936,-312,244,,,57.9,-42.45,-89.55
384.72,,-948,-208,192,,,57.45,-42.3,-89.1
384.76,,-972,-276,160,,,57.6,-43.05,-89.25
384.80,,-1040,-212,152,,,57.45,-43.5,-90.15
384.83,,-964,-132,140,,,57.9,-43.65,-90.45
384.87,,-1012,-156,148,,,57.6,-43.2,-91.8
384.90,,-976,-24,96,,,57.6,-43.05,-91.05
384.98,,-984,-256,156,,,57.45,-42.6,-92.4
385.01,,-1004,0,124,,,57.15,-43.65,-91.5
385.05,,-996,-80,144,,,57.3,-43.2,-92.1
385.08,,-1000,-72,144,,,58.05,-43.65,-92.4
385.12,,-1004,-132,204,,,57.45,-44.1,-94.35
385.16,,-1000,-76,164,,,57.6,-43.8,-94.35
385.23,,-1008,24,244,,,57.3,-44.55,-95.7
385.26,,-980,48,176,,,57.3,-43.95,-96.75
385.30,,-984,-116,184,,,57.6,-45.3,-97.65
385.34,,-1000,4,240,,,58.05,-45.9,-97.8
385.37,,-960,-308,208,,,57.75,-46.35,-98.4
385.41,,-992,-240,308,,,58.2,-45.75,-97.05
385.48,,-988,-140,240,,,57.75,-45.9,-96.75
385.52,,-976,-116,232,,,58.65,-46.65,-95.85
385.56,,-952,-156,188,,,58.05,-45.6,-95.4
385.59,,-980,-72,208,,,57.75,-44.25,-94.65
385.63,,-900,-112,200,,,57.75,-42.75,-92.85
385.66,,-1028,-160,276,,,57.45,-43.05,-91.95
385.74,,-964,-136,208,,,57.15,-42,-90.45
385.77,,-1008,-84,180,,,57.6,-41.7,-89.55
385.81,,-1004,-196,216,,,58.05,-41.4,-88.95
385.84,,-980,144,108,,,57.3,-41.4,-88.5
385.88,,-1052,-120,160,,,56.7,-41.25,-88.2
385.92,,-952,-88,152,,,56.1,-41.85,-88.65
385.99,,-1024,-140,192,,,57,-40.5,-88.8
386.02,,-936,-176,228,,,57.3,-40.65,-88.2
386.06,,-1044,-120,184,,,56.4,-40.95,-88.2
386.10,,-996,-180,240,,,57.15,-41.85,-90.45
386.14,,-1016,-100,192,,,57.15,-40.95,-89.4
386.17,,-960,-168,216,,,57.15,-42.3,-91.35
386.24,,-932,-152,212,,,58.2,-43.8,-92.85
386.28,,-1008,-68,216,,,56.85,-44.4,-93.45
386.32,,-1044,-60,228,,,57.45,-44.4,-94.05
386.35,,-992,-180,264,,,57.3,-44.55,-93.9
386.39,,-972,-152,276,,,58.5,-45.45,-95.55
386.42,,-992,-4,160,,,58.95,-46.05,-94.95
386.50,,-984,-144,280,,,58.95,-46.05,-96.3
386.53,,-1100,-272,404,,,57.6,-46.05,-96
386.57,,-960,52,196,,,57.75,-46.5,-97.35
386.60,,-1008,56,200,,,57.9,-47.4,-96.9
386.64,,-1060,152,260,,,58.65,-48.9,-98.1
386.68,,-928,-44,204,,,58.95,-48.15,-98.7
386.72,,-1016,-16,208,,,57.9,-49.5,-98.85
386.79,,-1016,108,240,,,58.35,-49.05,-100.35
386.82,,-1024,156,232,,,58.8,-49.95,-100.65
386.86,,-1040,-24,164,,,57.75,-50.1,-100.5
386.90,,-1008,36,212,,,58.35,-50.4,-100.95
386.93,,-952,100,228,,,58.95,-50.1,-102
386.97,,-976,116,244,,,58.95,-50.7,-101.55
387.04,,-924,-4,188,,,58.95,-51.45,-102.15
387.08,,-932,-56,256,,,58.95,-51.75,-101.85
387.11,,-988,-16,316,,,58.8,-51.6,-102
387.15,,-1004,-76,248,,,59.1,-51.75,-101.55
387.18,,-1004,132,288,,,58.35,-52.2,-102
387.22,,-1012,0,264,,,58.8,-53.1,-102.6
387.29,,-976,124,324,,,59.25,-53.4,-102.3
387.33,,-956,96,272,,,59.4,-53.55,-102.6
387.37,,-964,112,260,,,60,-55.5,-103.05
387.40,,-976,120,216,,,59.7,-55.65,-102.3
387.44,,-968,180,252,,,60.15,-57.6,-101.85
387.48,,-884,32,228,,,60.45,-56.7,-101.85
387.55,,-968,312,184,,,61.35,-57.3,-101.85
387.58,,-996,236,244,,,61.35,-57.15,-101.55
387.62,,-1044,364,204,,,60.6,-57.6,-100.2
387.66,,-1108,204,224,,,61.35,-57,-100.95
387.69,,-1100,264,180,,,62.4,-56.4,-100.95
387.73,,-1012,136,204,,,61.35,-55.05,-101.25
387.80,,-1020,460,264,,,60.9,-53.25,-100.05
387.84,,-996,308,288,,,60.3,-53.7,-99.3
387.87,,-956,32,224,,,59.7,-51.9,-99.6
387.91,,-1016,128,316,,,59.85,-51.45,-99.6
387.94,,-972,-28,300,,,59.25,-50.4,-99.75
387.98,,-928,-4,312,,,58.8,-50.55,-99.9
388.17,,-1004,-76,352,,,58.65,-48.75,-99.75
388.21,,-1020,-88,352,,,59.1,-48,-99.15
388.25,,-976,4,328,,,57.6,-48.3,-99
388.28,,-976,52,316,,,58.05,-48.3,-99.45
388.32,,-948,-4,324,,,58.65,-48,-99.6
388.35,,-916,0,320,,,58.65,-48.75,-99
388.42,,-924,-80,260,,,58.8,-49.5,-99.6
388.46,,-984,-116,296,,,59.1,-50.55,-99
388.50,,-996,204,320,,,59.55,-50.7,-98.55
388.53,,-1080,76,292,,,59.25,-50.55,-98.55
388.57,,-1128,172,244,,,59.25,-50.4,-98.7
388.60,,-1120,172,240,,,59.4,-50.55,-98.55
388.66,,-1108,24,272,,,59.25,-51,-98.55
388.70,,-1016,128,232,,,60,-49.8,-97.65
388.74,,-920,56,288,,,59.1,-49.8,-96.9
388.78,,-896,-12,252,,,58.8,-48.3,-97.5
388.82,,-904,-36,300,,,58.2,-48.6,-96.75
388.85,,-904,-36,212,,,58.65,-48,-96.15
388.89,,-920,48,188,,,58.35,-46.8,-96.15
388.96,,-948,-28,228,,,57.6,-45.3,-96
389.00,,-972,-180,312,,,57,-45.6,-96.15
389.03,,-916,-152,248,,,57.75,-46.2,-96.3
389.07,,-912,-36,220,,,56.55,-43.95,-96.45
389.10,,-908,-40,256,,,57.15,-43.5,-96.15
389.14,,-972,-96,252,,,57.3,-44.25,-96.9
389.21,,-980,-8,288,,,56.25,-43.5,-95.85
389.25,,-968,-188,284,,,57,-43.65,-96.75
389.28,,-996,-160,256,,,56.1,-44.55,-97.35
389.32,,-980,-12,288,,,55.95,-43.35,-98.25
389.36,,-1032,-116,316,,,56.1,-42.45,-97.35
389.40,,-1032,-108,220,,,55.95,-42.9,-97.8
389.47,,-1056,-132,332,,,55.35,-43.5,-97.35
389.50,,-940,-40,304,,,56.25,-44.4,-97.95
389.54,,-960,16,344,,,56.4,-45.3,-98.1
389.58,,-936,8,292,,,57.3,-44.7,-97.95
389.61,,-916,-32,192,,,57.75,-45.6,-97.65
389.65,,-1096,-44,220,,,57.3,-45.9,-97.65
389.72,,-1192,52,208,,,57.6,-47.7,-96.9
389.76,,-1104,-48,236,,,58.2,-46.2,-95.55
389.79,,-992,-68,64,,,58.8,-45.75,-95.4
389.83,,-924,-60,220,,,57.3,-46.35,-95.25
389.86,,-840,36,228,,,57.15,-45.3,-94.5
389.90,,-884,108,212,,,57.3,-44.7,-94.5
389.94,,-968,-60,220,,,57.45,-43.95,-94.2
390.01,,-916,-180,224,,,55.95,-42.9,-94.8
390.05,,-916,-96,240,,,56.25,-43.2,-95.25
390.08,,-924,-120,256,,,56.25,-42.75,-95.1
390.12,,-932,-172,220,,,56.55,-42.45,-95.1
390.16,,-948,-176,172,,,54.9,-41.85,-94.35
390.19,,-1008,-156,192,,,54.9,-41.55,-93.15
390.26,,-1108,-104,140,,,55.2,-40.5,-93.75
390.30,,-1124,-180,164,,,55.35,-40.05,-94.05
390.34,,-1032,-116,128,,,54.3,-40.35,-93.6
390.37,,-948,0,120,,,55.8,-41.25,-94.8
390.41,,-892,-120,136,,,55.8,-42,-96.15
390.44,,-888,-152,168,,,55.05,-42.6,-95.25
390.52,,-868,-40,104,,,55.8,-44.85,-95.4
390.55,,-972,-48,180,,,57,-45.3,-94.2
390.59,,-1048,-40,276,,,56.4,-45.75,-95.4
390.62,,-1176,40,28,,,57.15,-46.2,-94.65
390.66,,-1132,84,256,,,57.9,-45.75,-94.5
390.70,,-1052,148,152,,,58.35,-45.75,-94.2
390.77,,-1036,-4,172,,,57.15,-47.25,-93.6
390.81,,-964,20,108,,,57.45,-45.6,-94.65
390.84,,-968,-68,172,,,57,-46.05,-94.35
390.88,,-952,-60,236,,,57,-44.7,-94.8
390.92,,-928,-132,132,,,57.3,-43.65,-94.5
390.95,,-976,-224,240,,,55.8,-43.5,-94.65
391.02,,-980,64,132,,,55.5,-42.3,-93.75
391.06,,-1056,-48,192,,,54.9,-42.15,-93.3
391.10,,-1136,-372,48,,,55.35,-41.7,-93.45
391.13,,-1172,-164,-36,,,56.25,-42.45,-93.9
391.17,,-1228,-44,204,,,55.5,-41.4,-93
391.20,,-856,-32,-40,,,55.8,-42,-93
391.28,,-948,-80,64,,,56.4,-44.1,-91.35
391.31,,-824,-60,44,,,57.15,-44.85,-92.1
391.35,,-932,16,96,,,58.2,-44.85,-91.2
391.39,,-1020,116,48,,,58.35,-46.5,-91.95
391.42,,-1104,-12,152,,,57.6,-46.8,-90.9
391.46,,-1148,144,40,,,57.9,-46.2,-91.65
391.50,,-1136,232,100,,,58.2,-46.5,-91.65
391.57,,-1064,-4,108,,,57.9,-46.95,-91.2
391.60,,-928,64,96,,,57.9,-45.6,-91.95
391.64,,-872,44,32,,,57,-45.3,-92.4
391.68,,-1040,-152,140,,,57.15,-44.7,-91.65
391.71,,-988,-56,-4,,,56.85,-44.1,-91.8
391.75,,-976,-268,108,,,57.15,-43.8,-91.8
391.82,,-1080,-76,156,,,56.85,-42.75,-91.35
391.86,,-1004,-116,-4,,,55.65,-42.15,-90.6
391.89,,-1080,-144,120,,,55.5,-41.55,-90.15
391.93,,-1144,-40,76,,,56.4,-42.6,-91.5
391.97,,-1072,28,24,,,56.4,-42,-91.2
392.01,,-920,-56,0,,,56.7,-43.2,-91.35
392.08,,-928,-112,76,,,56.4,-43.2,-92.1
392.11,,-1008,0,48,,,57.45,-43.8,-92.55
392.15,,-1052,204,16,,,57,-43.8,-90.9
392.18,,-1032,192,48,,,57.75,-45.3,-92.4
392.22,,-1036,20,132,,,57.3,-45.3,-92.25
392.26,,-1052,0,168,,,57.45,-45.45,-90.6
392.29,,-1032,80,12,,,57.6,-45.45,-91.35
392.47,,-1012,-36,176,,,58.05,-45.45,-92.85
392.50,,-980,-96,96,,,57.45,-44.4,-92.7
392.54,,-1016,-92,52,,,57.9,-44.4,-93
392.58,,-1000,-128,120,,,57.3,-43.95,-93.15
392.61,,-1000,-188,172,,,56.7,-42.75,-93.15
392.65,,-1052,-148,156,,,57.3,-43.2,-92.7
392.72,,-1056,-8,28,,,55.95,-42.9,-91.8
392.76,,-1100,-240,136,,,56.55,-43.65,-91.2
392.80,,-1048,52,112,,,57.6,-42.6,-91.35
392.83,,-1028,68,144,,,56.25,-43.95,-92.25
392.87,,-976,-96,160,,,56.85,-43.5,-91.05
392.90,,-976,-72,84,,,57.15,-42.9,-91.8
392.98,,-1020,-12,160,,,57.75,-44.4,-92.85
393.01,,-956,60,96,,,57.9,-46.65,-92.4
393.05,,-976,-116,8,,,57.15,-44.85,-92.55
393.08,,-1068,176,168,,,58.5,-45.6,-92.55
393.12,,-1016,20,52,,,58.05,-47.55,-93
393.16,,-996,-32,64,,,58.35,-46.8,-92.25
393.23,,-1124,100,104,,,58.2,-46.8,-92.4
393.26,,-1020,-28,52,,,58.2,-46.5,-93
393.30,,-1000,100,112,,,57.9,-46.5,-92.7
393.34,,-964,-56,120,,,58.5,-46.95,-93.15
393.38,,-1036,-72,120,,,58.2,-47.1,-93.45
393.41,,-1020,36,124,,,57.6,-46.5,-92.85
393.48,,-1016,-20,116,,,57.9,-47.1,-93
393.52,,-1044,-20,160,,,58.2,-46.2,-94.05
393.56,,-1040,-184,128,,,57.6,-44.85,-93.9
393.59,,-1020,-8,152,,,57.6,-45.15,-93.45
393.63,,-952,-144,112,,,57.75,-44.4,-92.4
393.66,,-952,-132,100,,,57.15,-45,-91.8
393.70,,-1024,-40,132,,,56.55,-43.5,-91.65
393.77,,-1080,48,124,,,56.55,-43.35,-91.05
393.81,,-1000,12,48,,,55.95,-42.75,-90.75
393.84,,-936,-40,76,,,56.85,-42.75,-90.3
393.88,,-964,-16,104,,,57.6,-42.9,-90.6
393.92,,-1012,-80,80,,,57,-44.25,-90.45
393.95,,-996,-4,48,,,57.45,-44.25,-90.9
394.03,,-1020,-44,116,,,56.7,-44.7,-90.45
394.06,,-1000,20,48,,,57.45,-44.7,-89.25
394.10,,-1028,76,72,,,57.3,-45,-90.15
394.14,,-1048,20,68,,,59.1,-45.75,-90.15
394.17,,-1012,-12,44,,,57.3,-46.5,-89.85
394.21,,-1008,0,136,,,58.05,-46.65,-90.15
394.28,,-1008,56,60,,,57.6,-46.2,-88.95
394.32,,-1060,-12,84,,,58.05,-47.25,-90
394.35,,-1028,-32,100,,,58.35,-46.5,-90.15
394.39,,-988,-16,44,,,58.5,-47.1,-89.85
394.42,,-976,44,56,,,58.2,-46.65,-90.15
394.46,,-1056,12,140,,,58.2,-45.75,-90.75
394.53,,-968,32,0,,,58.2,-47.25,-90.6
394.57,,-1076,8,156,,,58.95,-46.95,-91.35
394.60,,-1040,-24,56,,,57.6,-47.55,-91.8
394.64,,-1060,-140,132,,,58.2,-46.2,-92.7
394.68,,-1000,-52,92,,,57.15,-46.35,-92.25
394.72,,-1016,8,108,,,58.35,-46.35,-92.1
394.75,,-1040,-72,104,,,57.9,-45.75,-91.65
394.82,,-1052,-44,104,,,58.05,-45.9,-91.05
394.86,,-1060,12,72,,,57.6,-44.7,-91.35
394.90,,-1076,8,84,,,58.05,-43.95,-90.75
394.93,,-956,-76,100,,,58.05,-44.25,-90.6
394.97,,-1028,-8,40,,,57,-43.65,-89.85
395.00,,-1008,-48,52,,,57.15,-43.95,-89.1
395.08,,-1008,-64,80,,,57,-45.15,-87.75
395.11,,-992,-4,-4,,,57.45,-44.55,-88.35
395.15,,-1032,-8,116,,,56.7,-46.2,-87.6
395.18,,-1004,-36,0,,,56.85,-44.1,-87.9
395.22,,-996,-32,0,,,57.15,-45.3,-88.05
395.26,,-1028,-36,4,,,56.85,-45.15,-87.15
395.33,,-996,-4,8,,,57.75,-46.5,-87.75
395.37,,-1060,52,-20,,,58.35,-45.6,-87.75
395.40,,-1048,80,4,,,57.45,-45.75,-87.15
395.44,,-1080,56,128,,,57.75,-47.1,-87.75
395.48,,-1128,48,-44,,,57.9,-46.5,-88.65
395.51,,-1112,68,20,,,58.05,-47.1,-87.6
395.58,,-1096,0,24,,,58.05,-47.1,-87.15
395.62,,-976,-72,0,,,58.65,-46.95,-87.3
395.66,,-872,76,8,,,57,-46.05,-87
395.69,,-1012,16,80,,,57.9,-45.45,-88.2
395.73,,-1044,28,84,,,58.5,-45.6,-87.75
395.77,,-984,-24,-8,,,58.05,-44.7,-89.1
395.80,,-1036,-44,48,,,56.55,-45.15,-89.4
395.87,,-988,-60,-32,,,56.55,-44.7,-90
395.91,,-984,-80,-36,,,57,-43.95,-90.9
395.95,,-1012,-108,48,,,56.7,-44.1,-90.6
395.98,,-1040,-128,36,,,57.15,-42.75,-91.2
396.02,,-1016,-172,88,,,56.55,-43.35,-91.65
396.06,,-992,-52,40,,,57.15,-42.15,-91.35
396.13,,-1036,-76,64,,,56.4,-42.45,-91.65
396.16,,-1044,-88,148,,,56.7,-41.85,-93
396.20,,-1004,-16,64,,,56.7,-42.3,-92.7
396.24,,-996,-16,76,,,57.15,-42.9,-93
396.27,,-1004,-52,68,,,56.7,-42.9,-93.6
396.31,,-1008,-24,140,,,56.55,-43.65,-94.35
396.38,,-1016,-28,144,,,56.85,-44.1,-95.4
396.42,,-1012,-72,164,,,56.7,-44.25,-95.4
396.45,,-992,-12,88,,,57.6,-44.1,-96.15
396.49,,-976,-44,124,,,56.55,-44.85,-96
396.52,,-980,-68,124,,,56.4,-45.3,-96.6
396.56,,-964,-4,72,,,57.6,-45.75,-97.05
396.60,,-968,-8,152,,,57.15,-45.9,-99.15
396.79,,-1060,-52,28,,,57.15,-46.65,-97.95
