Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
406.01,,-936,-96,-132,,,57.6,-87,-122.4
406.05,,-944,-136,-96,,,57,-87.75,-122.55
406.08,,-888,-76,-160,,,57.9,-87.75,-123
406.15,,-1008,-76,-120,,,57.9,-87.3,-125.1
406.19,,-968,-48,-128,,,58.5,-88.05,-125.25
406.23,,-1024,-124,-128,,,57.9,-89.1,-125.4
406.26,,-980,-96,-180,,,57.3,-89.85,-126.3
406.30,,-928,-20,-144,,,57.75,-90.3,-125.7
406.33,,-996,-24,-168,,,57.3,-90.75,-126.9
406.51,,-1116,44,-208,,,55.5,-94.2,-127.5
406.55,,-1360,524,-692,,,55.65,-93.75,-126.6
406.59,,-1096,88,-152,,,55.65,-93.3,-126.15
406.62,,-1272,56,-180,,,55.2,-93.3,-124.95
406.66,,-1320,292,-96,,,55.65,-92.25,-125.1
406.69,,-1164,152,-228,,,55.35,-92.1,-124.8
406.77,,-976,184,-264,,,55.05,-92.4,-122.55
406.80,,-892,132,-124,,,54.6,-91.65,-121.65
406.84,,-856,260,-188,,,54.3,-92.1,-121.5
406.87,,-892,148,-108,,,54,-92.7,-121.05
406.91,,-972,220,-104,,,53.55,-91.95,-119.7
406.98,,-1024,240,-188,,,53.55,-91.35,-118.05
407.02,,-1000,72,-188,,,54,-90.15,-116.7
407.05,,-1024,84,-172,,,54.9,-89.7,-115.2
407.09,,-1024,144,-272,,,54.6,-89.1,-114.6
407.13,,-1000,84,-176,,,55.35,-87.3,-114.15
407.17,,-948,68,-160,,,54.9,-86.7,-113.1
407.24,,-1040,4,-228,,,56.4,-85.2,-112.2
407.27,,-1056,20,-240,,,55.95,-85.95,-111.45
407.31,,-1004,68,-192,,,55.95,-85.8,-111.45
407.35,,-980,68,-192,,,55.35,-85.2,-111.45
407.38,,-1028,44,-232,,,55.05,-84.45,-111.45
407.42,,-992,-72,-212,,,54.9,-85.05,-110.85
407.49,,-1000,64,-196,,,56.1,-84.3,-111.6
407.53,,-1000,8,-232,,,55.95,-84.9,-111.6
407.56,,-1012,-4,-224,,,55.35,-83.85,-112.35
407.60,,-1020,-8,-188,,,56.1,-85.05,-112.05
407.63,,-1012,8,-180,,,55.35,-84.15,-111.75
407.67,,-1008,4,-184,,,56.25,-84.15,-112.8
407.74,,-1016,4,-168,,,55.8,-84.6,-112.5
407.78,,-1016,0,-172,,,56.85,-83.7,-112.2
407.82,,-1024,4,-180,,,56.7,-84.3,-112.8
407.85,,-1008,-4,-172,,,57.6,-84.45,-112.05
407.89,,-1020,-8,-172,,,57,-85.05,-112.95
407.93,,-1012,-4,-180,,,56.85,-83.7,-112.8
408.00,,-1020,0,-188,,,56.7,-84.15,-112.35
408.03,,-1016,-20,-180,,,56.55,-84.15,-113.25
408.07,,-1012,28,-172,,,56.1,-84.15,-113.25
408.11,,-1004,20,-208,,,57.15,-84.45,-113.25
408.14,,-1008,20,-176,,,56.4,-84.3,-112.95
408.18,,-1020,0,-192,,,56.7,-85.2,-113.1
408.25,,-1012,0,-188,,,57.75,-84,-113.4
408.29,,-1008,8,-188,,,56.85,-84.3,-112.95
408.32,,-1020,20,-204,,,57,-84.15,-113.25
408.36,,-1012,16,-196,,,57,-84.15,-113.4
408.39,,-1020,12,-180,,,56.85,-84.6,-112.95
408.43,,-992,28,-192,,,56.85,-84.6,-113.25
408.51,,-1016,20,-188,,,56.25,-84,-112.95
408.54,,-996,20,-200,,,56.85,-84,-111.9
408.58,,-1024,-4,-188,,,57.45,-84,-112.95
408.61,,-1020,-4,-172,,,56.55,-83.25,-112.35
408.65,,-1016,-8,-180,,,56.55,-83.25,-112.35
408.69,,-1004,4,-188,,,56.85,-83.55,-112.35
408.76,,-1020,-4,-176,,,56.1,-83.55,-112.8
408.79,,-1020,8,-184,,,56.4,-83.85,-111.9
408.83,,-1012,0,-176,,,56.7,-84,-112.5
408.87,,-1004,12,-180,,,55.8,-84,-112.05
408.90,,-1016,-12,-136,,,57.15,-83.55,-112.05
408.94,,-1016,8,-192,,,56.55,-83.25,-111.75
409.01,,-1012,-4,-176,,,56.85,-83.7,-112.35
409.05,,-1024,-8,-176,,,55.95,-83.4,-111.75
409.08,,-996,8,-188,,,56.85,-83.85,-112.5
409.12,,-1020,-12,-172,,,57.45,-82.65,-112.35
409.16,,-1016,-4,-164,,,55.65,-82.5,-112.05
409.19,,-1016,4,-184,,,56.7,-83.4,-111.75
409.27,,-1008,0,-176,,,56.85,-84.15,-111.9
409.30,,-1016,8,-172,,,57,-82.95,-112.65
409.34,,-1020,0,-164,,,57.45,-83.55,-112.35
409.37,,-1032,0,-168,,,57,-83.85,-111.9
409.41,,-1012,-4,-148,,,57.45,-82.95,-112.35
409.45,,-1020,12,-180,,,57.3,-82.8,-112.5
409.52,,-1008,-12,-176,,,55.8,-83.1,-112.65
409.55,,-1008,0,-160,,,56.85,-83.4,-112.35
409.59,,-1020,4,-160,,,57,-83.25,-113.1
409.63,,-1012,4,-144,,,56.7,-83.1,-112.95
409.66,,-1024,0,-140,,,56.7,-83.1,-112.65
409.70,,-1032,0,-144,,,56.85,-83.7,-112.5
409.77,,-1008,4,-160,,,57,-83.4,-112.65
409.81,,-1020,-4,-172,,,56.85,-83.55,-112.95
409.85,,-1012,-4,-144,,,57.75,-82.8,-112.8
409.88,,-1016,28,-152,,,56.85,-83.55,-113.1
409.92,,-1036,0,-160,,,57.45,-83.55,-112.8
409.95,,-1012,0,-144,,,57.3,-84,-113.1
410.03,,-1016,-4,-140,,,57.15,-82.65,-113.55
410.06,,-1020,4,-132,,,57,-83.1,-112.8
410.10,,-1012,0,-136,,,57.6,-83.85,-112.95
410.13,,-1004,-4,-136,,,57.6,-83.4,-112.35
410.17,,-1016,8,-152,,,57.15,-83.55,-112.95
410.21,,-1020,8,-152,,,56.25,-84.15,-112.5
410.28,,-1020,-20,-148,,,57,-83.85,-113.1
410.31,,-1008,32,-164,,,57.15,-83.1,-113.7
410.35,,-1028,-4,-164,,,56.55,-84,-113.25
410.39,,-1028,8,-168,,,57.45,-84,-113.25
410.43,,-1016,24,-168,,,56.7,-84.6,-113.1
410.46,,-1012,32,-168,,,57.3,-83.7,-112.8
410.65,,-1028,-12,-156,,,56.1,-84,-112.5
410.69,,-996,-16,-172,,,56.85,-83.7,-112.95
410.72,,-1012,0,-148,,,57.15,-83.85,-112.95
410.76,,-1008,12,-132,,,57.45,-84.45,-114.15
410.79,,-1020,8,-116,,,57,-83.85,-112.8
410.83,,-1032,4,-112,,,57.15,-84.15,-113.4
410.90,,-1036,28,-92,,,56.1,-84.15,-115.2
410.94,,-1036,24,-80,,,57.75,-85.35,-115.65
410.97,,-1016,36,-96,,,57.3,-85.05,-115.5
411.01,,-992,16,-116,,,57,-86.25,-115.95
411.05,,-1016,4,-124,,,57.3,-85.05,-116.1
411.08,,-1020,-4,-112,,,57.75,-85.95,-117.15
411.16,,-1040,8,-120,,,56.85,-86.4,-116.7
411.19,,-1016,32,-120,,,56.55,-85.8,-118.65
411.23,,-1032,28,-100,,,56.85,-86.25,-119.1
411.27,,-1036,16,-76,,,57.15,-86.85,-120.45
411.30,,-1020,-4,-76,,,57.9,-86.55,-119.85
411.34,,-1020,4,-100,,,57.3,-86.7,-119.55
411.41,,-1036,20,-96,,,57.3,-86.55,-122.1
411.45,,-1032,48,-104,,,57.3,-87.3,-122.7
411.48,,-1020,72,-100,,,57.15,-88.2,-123.9
411.52,,-1032,48,-96,,,57,-87.6,-124.95
411.55,,-1012,48,-96,,,56.85,-88.35,-124.5
411.59,,-1016,72,-104,,,56.7,-88.2,-125.1
411.66,,-1024,88,-128,,,58.05,-88.5,-126.75
411.70,,-1016,48,-112,,,56.55,-88.65,-126.75
411.73,,-1016,92,-136,,,57.45,-88.95,-127.35
411.77,,-1024,80,-116,,,57.15,-89.25,-127.5
411.81,,-1020,84,-124,,,56.85,-89.7,-127.8
411.85,,-1020,92,-124,,,57.75,-89.7,-127.2
411.92,,-1036,80,-120,,,57,-88.8,-126.45
411.95,,-1020,88,-116,,,57.15,-89.55,-126.75
411.99,,-1016,52,-120,,,57.15,-89.4,-126.9
412.03,,-1024,56,-108,,,56.55,-88.05,-125.7
412.06,,-1032,48,-112,,,57,-88.5,-125.25
412.10,,-1028,40,-108,,,57.15,-87.75,-125.25
412.17,,-1016,28,-100,,,57.15,-88.2,-123.45
412.21,,-1012,28,-116,,,57.9,-87.9,-122.4
412.24,,-1024,40,-108,,,57.9,-88.05,-122.4
412.28,,-1024,32,-116,,,57,-88.35,-122.4
412.31,,-1016,16,-120,,,57.15,-88.05,-121.95
412.35,,-1028,-4,-112,,,57.45,-88.35,-121.35
412.42,,-1032,24,-112,,,56.55,-87.3,-121.2
412.46,,-1012,24,-112,,,56.4,-87.9,-121.05
412.50,,-1020,28,-124,,,57.3,-87.3,-122.1
412.53,,-1008,24,-132,,,57.3,-87.75,-122.25
412.57,,-1016,40,-128,,,57,-88.05,-122.85
412.61,,-1032,28,-120,,,57.3,-87.9,-122.7
412.68,,-1028,44,-124,,,58.05,-88.5,-123.9
412.71,,-1024,36,-128,,,57,-87.45,-123.15
412.75,,-1040,60,-108,,,56.7,-87.75,-123.3
412.79,,-1016,60,-124,,,57.45,-88.05,-123.45
412.82,,-1024,44,-120,,,56.7,-88.5,-123.6
412.86,,-1004,52,-132,,,57.6,-88.05,-123.15
412.93,,-1036,32,-108,,,57.75,-87.9,-123.45
412.97,,-1036,12,-104,,,57.3,-87.75,-123.3
413.00,,-1036,36,-128,,,57.6,-87.45,-124.35
413.04,,-1028,4,-128,,,58.05,-87.45,-124.05
413.08,,-1016,24,-148,,,58.8,-87.45,-122.4
413.11,,-1020,28,-188,,,56.7,-87.9,-123.6
413.19,,-1024,-84,-164,,,57,-86.25,-121.95
413.22,,-1040,32,-160,,,57.3,-87.45,-122.25
413.26,,-1024,76,-160,,,57,-87,-121.8
413.29,,-992,0,-180,,,57.6,-86.85,-122.25
413.33,,-1000,104,-200,,,57.75,-87.3,-121.65
413.37,,-1020,8,-168,,,58.2,-86.85,-120.9
413.44,,-1024,4,-152,,,56.7,-86.4,-119.85
413.47,,-1028,40,-124,,,57.3,-86.1,-119.25
413.51,,-1020,-28,-140,,,57.75,-84.3,-118.35
413.55,,-1032,-8,-184,,,57.15,-85.05,-117.45
413.58,,-1020,-28,-192,,,57,-84.75,-116.85
413.62,,-1036,-32,-152,,,57.9,-84.15,-115.95
413.69,,-1008,-24,-200,,,57.75,-84.3,-116.25
413.73,,-1024,-16,-188,,,58.35,-83.55,-114.9
413.77,,-1024,-24,-188,,,58.2,-83.25,-115.2
413.80,,-1008,-80,-176,,,57.75,-82.95,-115.2
413.84,,-1024,-32,-184,,,57.75,-82.95,-113.55
413.91,,-1024,-8,-156,,,59.25,-82.2,-114.15
413.95,,-1004,-72,-140,,,58.2,-82.35,-114.15
413.98,,-992,-48,-228,,,57.75,-81,-113.55
414.02,,-1088,-72,-248,,,58.5,-80.55,-113.7
414.05,,-912,-28,-172,,,58.05,-80.7,-113.1
414.09,,-1040,-44,-200,,,58.2,-81.45,-112.95
414.16,,-1036,-36,-196,,,58.35,-81,-111.75
414.20,,-1008,-32,-124,,,57.9,-80.55,-111
414.23,,-1036,-60,-140,,,57.15,-79.05,-109.95
414.27,,-1024,-108,-180,,,58.35,-79.5,-108.6
414.31,,-976,-116,-132,,,57.45,-78.6,-107.4
414.35,,-1008,-136,-148,,,57.9,-78.45,-106.65
414.42,,-940,-120,-132,,,56.7,-77.7,-106.05
414.45,,-1036,-96,-168,,,57.15,-78,-106.2
414.49,,-1024,-68,-172,,,56.55,-79.35,-105.6
414.53,,-1008,-72,-236,,,57.15,-78.45,-106.05
414.56,,-1024,-60,-244,,,56.85,-79.65,-106.05
414.60,,-1084,-68,-172,,,56.25,-79.5,-105.9
414.77,,-996,52,-264,,,54.45,-81.9,-105
414.81,,-916,-60,-216,,,55.2,-80.55,-105.9
414.85,,-1072,-48,-248,,,55.2,-81,-105.45
414.88,,-892,20,-228,,,54.75,-81.9,-105.75
414.92,,-976,-64,-192,,,54.45,-82.65,-106.2
414.95,,-916,84,-248,,,54.6,-82.65,-105.75
415.03,,-1016,132,-212,,,54.15,-82.65,-105.9
415.06,,-868,-8,-184,,,54.6,-81.9,-105.9
415.10,,-944,92,-144,,,54.3,-82.05,-105.45
415.14,,-1020,80,-208,,,54.15,-82.2,-105.3
415.17,,-996,16,-176,,,53.55,-82.8,-106.05
415.21,,-1028,4,-188,,,54.6,-82.8,-106.2
415.28,,-948,100,-140,,,54.9,-81.75,-105.15
415.32,,-972,124,-216,,,53.85,-81.9,-106.05
415.35,,-936,52,-180,,,53.7,-81.15,-105.6
415.39,,-1008,68,-132,,,53.7,-81.75,-104.7
415.43,,-856,60,-144,,,55.5,-80.85,-105
415.46,,-948,164,-104,,,55.65,-81.3,-104.4
415.53,,-1092,180,-100,,,54.45,-79.35,-104.25
415.57,,-1088,104,-16,,,55.05,-80.1,-104.1
415.61,,-1036,124,116,,,55.2,-79.2,-103.35
415.64,,-1108,-24,96,,,55.2,-79.05,-102.45
415.68,,-976,-64,76,,,55.2,-79.5,-103.5
415.72,,-584,72,-248,,,54.75,-79.8,-105.15
415.79,,-124,56,-68,,,55.05,-82.05,-109.95
415.83,,-128,-32,-208,,,55.5,-82.5,-110.1
415.86,,-128,-144,-20,,,55.5,-82.65,-111.75
415.90,,-148,-40,-64,,,55.35,-82.05,-112.2
415.93,,-416,-20,-156,,,56.1,-81.75,-112.8
415.97,,-440,-4,-204,,,55.2,-81.15,-113.55
416.04,,-832,36,-236,,,56.1,-82.2,-116.4
416.08,,-952,-36,-136,,,56.85,-82.05,-117.6
416.11,,-1480,44,-104,,,56.7,-81.3,-118.65
416.15,,-1444,40,-132,,,56.4,-80.1,-118.8
416.19,,-1556,88,-320,,,55.95,-79.65,-120
416.22,,-1704,-8,-1336,,,56.4,-79.35,-118.95
416.29,,-728,100,168,,,54.75,-79.35,-121.35
416.33,,-1840,-432,-640,,,54.3,-80.25,-122.4
416.37,,-1540,-104,-188,,,53.55,-80.1,-123.45
416.41,,-2040,820,-592,,,52.8,-81.15,-124.5
416.44,,-540,288,120,,,53.55,-81.3,-123.3
416.51,,-1296,80,-280,,,53.4,-82.05,-123.9
416.55,,-2032,-560,-1132,,,52.65,-81.45,-124.95
416.59,,-1740,8,-428,,,52.95,-81.45,-125.55
416.62,,-956,304,-264,,,52.05,-82.05,-125.7
416.66,,-1336,248,-160,,,52.95,-83.1,-126.9
416.69,,-1080,160,-196,,,52.05,-84.3,-127.2
416.77,,-1204,132,0,,,51.3,-84.3,-127.2
416.80,,-1348,296,-132,,,51.6,-84.9,-127.65
416.84,,-1400,340,-64,,,51.9,-86.25,-127.65
416.87,,-1268,536,-72,,,51.15,-86.25,-127.05
416.91,,-1340,516,-40,,,51,-86.4,-125.25
416.95,,-1528,364,-184,,,50.7,-85.65,-124.2
417.02,,-1160,512,-36,,,49.95,-85.05,-121.2
417.06,,-1072,404,-72,,,49.65,-84.75,-117
417.09,,-904,416,-48,,,48.45,-85.2,-115.2
417.13,,-864,480,-140,,,48,-84.6,-113.4
417.17,,-988,408,-268,,,48,-84,-112.05
417.20,,-1140,408,-172,,,48,-83.85,-110.25
417.27,,-1204,468,-424,,,46.65,-82.2,-105.9
417.31,,-1484,496,-468,,,45,-81.45,-103.95
417.35,,-1456,656,-556,,,43.8,-80.85,-102.15
417.38,,-1492,544,-496,,,43.2,-80.4,-100.95
417.42,,-1560,544,-720,,,42.15,-78.75,-98.85
417.45,,-1668,592,-600,,,39.3,-78.6,-96.9
417.53,,-496,420,-472,,,36.6,-77.55,-94.8
417.56,,-16,488,-360,,,34.65,-76.35,-92.7
417.60,,-320,72,-484,,,33.15,-74.85,-90.6
417.63,,-316,408,-704,,,30.3,-73.8,-88.5
417.67,,-444,200,-736,,,28.5,-73.05,-87.45
417.71,,-368,128,-812,,,27.15,-70.95,-86.55
417.78,,-256,268,-836,,,25.8,-69,-83.7
417.82,,-236,264,-892,,,24.75,-68.4,-82.95
417.85,,-496,72,-804,,,24.3,-66.45,-82.2
417.89,,-484,-4,-960,,,22.65,-65.85,-82.5
417.93,,-512,444,-908,,,22.65,-67.8,-83.4
417.96,,-692,208,-664,,,21.9,-70.05,-84.9
418.03,,-312,512,-660,,,21.3,-74.25,-89.55
418.07,,12,368,-824,,,20.25,-78.6,-93.9
418.11,,-48,644,-768,,,19.2,-83.25,-98.1
418.14,,-144,764,-752,,,19.35,-84,-99.75
418.18,,-172,760,-820,,,19.8,-85.65,-102.75
418.21,,-148,796,-948,,,19.05,-88.05,-105
418.29,,-212,872,-596,,,19.5,-89.85,-106.8
418.32,,-232,740,-692,,,18.75,-89.7,-106.8
418.36,,-116,744,-800,,,19.05,-90.15,-106.5
418.40,,-336,1196,-664,,,19.35,-90.3,-106.8
418.43,,-508,1136,-720,,,18,-88.8,-105.9
418.47,,-596,568,-544,,,17.4,-87.3,-103.5
418.54,,-180,672,-856,,,18,-84,-98.7
418.58,,-24,548,-932,,,17.7,-80.7,-97.05
418.61,,-304,560,-780,,,16.95,-79.35,-93.45
418.65,,-116,612,-924,,,17.7,-77.55,-93
418.69,,-312,512,-1000,,,16.65,-75.75,-90.6
418.72,,-756,488,-660,,,17.55,-71.7,-86.25
418.76,,-740,308,-748,,,17.7,-66.45,-83.4
418.95,,-268,-240,-520,,,17.7,-32.7,-68.85
418.98,,-124,-500,-476,,,17.25,-27.6,-68.4
419.02,,12,-632,-476,,,15.75,-24.75,-69.6
419.06,,-52,-480,-688,,,15.45,-21.75,-72.15
419.09,,60,-560,-588,,,15.3,-19.5,-72.9
419.13,,-32,-812,-472,,,15.15,-18.75,-75.45
419.20,,-128,-872,-520,,,13.65,-16.95,-78.9
419.24,,8,-932,-552,,,13.8,-16.65,-80.55
419.27,,84,-1108,-516,,,13.95,-16.5,-81.15
419.31,,8,-1244,-472,,,12.6,-16.5,-82.35
419.35,,-80,-1284,-544,,,13.8,-16.35,-82.35
419.38,,-448,-1476,-184,,,12.6,-17.1,-82.35
419.45,,-696,-872,-312,,,9.6,-21.3,-79.65
419.49,,20,-616,-424,,,8.4,-24,-78.6
419.53,,532,-424,-836,,,6.9,-27.9,-79.05
419.56,,112,-588,-624,,,5.85,-32.1,-77.55
419.60,,-36,-552,-736,,,5.4,-33.3,-77.4
419.63,,-68,-252,-736,,,6.15,-37.8,-76.65
419.71,,32,-48,-780,,,6,-47.7,-79.5
419.75,,-152,136,-892,,,6.3,-52.5,-80.4
419.78,,40,364,-964,,,6.45,-60.75,-83.25
419.82,,-172,536,-840,,,6.9,-66,-88.05
419.85,,4,548,-776,,,7.5,-72.3,-91.5
419.89,,4,696,-768,,,6.75,-73.65,-93.6
419.96,,104,804,-612,,,7.95,-82.05,-101.1
420.00,,192,848,-684,,,9,-85.05,-104.55
420.03,,136,896,-780,,,8.25,-86.55,-106.8
420.07,,60,688,-760,,,8.55,-89.55,-108
420.11,,64,844,-668,,,8.1,-89.7,-110.1
420.14,,16,880,-668,,,8.7,-90.6,-110.1
420.18,,120,948,-796,,,9.6,-91.2,-111.6
420.25,,56,984,-560,,,8.85,-92.85,-112.95
420.29,,-32,1024,-652,,,9,-91.8,-112.2
420.32,,-100,1048,-840,,,9,-91.8,-110.85
420.36,,-332,1224,-724,,,9.15,-89.85,-109.05
420.40,,-324,1140,-788,,,8.1,-85.5,-104.7
420.43,,-520,900,-864,,,7.8,-81.45,-98.25
420.51,,372,248,-676,,,6.45,-74.85,-93.3
420.54,,-64,280,-972,,,5.4,-70.5,-90.75
420.58,,-24,320,-864,,,3.75,-65.4,-88.35
420.61,,88,12,-1140,,,2.4,-60.15,-85.95
420.65,,140,92,-904,,,2.55,-57,-85.05
420.69,,-112,16,-888,,,2.25,-54.3,-82.35
420.76,,4,-96,-792,,,3.15,-49.2,-80.25
420.79,,136,-504,-976,,,2.7,-44.85,-79.5
420.83,,84,-280,-728,,,4.65,-39.15,-78.15
420.87,,-108,-684,-732,,,5.4,-34.65,-75.6
420.90,,-44,-668,-728,,,5.7,-31.2,-75.9
420.94,,152,-584,-704,,,6,-29.25,-75.6
420.98,,-56,-456,-744,,,7.05,-27.15,-75.75
421.05,,108,-768,-668,,,8.55,-22.5,-77.55
421.09,,240,-760,-624,,,8.7,-22.8,-77.1
421.12,,228,-880,-612,,,9.3,-21,-78.75
421.16,,-40,-976,-588,,,8.85,-19.8,-78
421.19,,204,-872,-612,,,9.3,-19.35,-78.9
421.23,,172,-916,-560,,,9.3,-18.75,-78.6
421.30,,8,-1196,-500,,,10.5,-17.85,-78.75
421.34,,4,-1232,-580,,,11.1,-18.15,-78.3
421.37,,-240,-1292,-300,,,10.8,-17.7,-77.55
421.41,,-312,-1292,-348,,,9.6,-20.25,-77.1
421.45,,-464,-984,-580,,,7.65,-22.8,-77.55
421.48,,-680,-1108,-36,,,6.6,-26.55,-76.5
421.55,,264,-536,-768,,,5.7,-33.6,-77.1
421.59,,228,-440,-736,,,3.75,-38.25,-78.3
421.63,,152,-424,-812,,,3.15,-41.4,-79.5
421.67,,224,-408,-880,,,2.85,-43.65,-79.05
421.70,,8,-200,-796,,,3.6,-47.85,-80.1
421.74,,176,12,-924,,,4.05,-52.5,-82.05
421.81,,200,256,-744,,,5.1,-64.65,-86.4
421.85,,-208,520,-1060,,,5.55,-66.9,-88.65
421.88,,168,516,-892,,,6.9,-72.3,-92.25
421.92,,180,776,-824,,,7.35,-78,-96.75
421.95,,24,964,-824,,,7.2,-81,-100.95
421.99,,100,588,-860,,,9,-85.35,-102.9
422.03,,28,772,-352,,,10.35,-87.9,-106.2
422.10,,92,692,-716,,,9,-90.45,-108.75
422.13,,88,672,-728,,,10.05,-90.45,-109.35
422.17,,208,904,-656,,,9.9,-90.3,-109.8
422.21,,184,700,-556,,,10.35,-90.15,-108.75
422.24,,96,816,-616,,,8.85,-90.45,-109.35
422.28,,88,952,-732,,,10.35,-90.3,-108.45
422.35,,104,1036,-732,,,9.3,-89.7,-108.15
422.39,,-8,804,-740,,,10.8,-88.5,-106.8
422.43,,-20,1036,-892,,,10.8,-88.95,-105.75
422.46,,-148,1164,-768,,,10.2,-87.6,-104.55
422.50,,-192,1252,-708,,,9.15,-84.45,-100.95
422.53,,-436,416,-776,,,8.1,-79.2,-95.7
422.61,,368,728,-824,,,4.95,-70.05,-89.55
422.64,,-4,348,-768,,,5.4,-67.5,-88.2
422.68,,148,60,-884,,,4.65,-61.35,-84.45
422.71,,144,140,-988,,,3.45,-58.5,-83.85
422.75,,228,32,-960,,,3,-54.45,-81.6
422.79,,44,0,-964,,,2.85,-51.15,-80.25
422.86,,236,-440,-996,,,1.95,-40.8,-77.85
422.89,,140,-336,-900,,,2.85,-38.4,-76.8
422.93,,184,-568,-668,,,4.05,-33.6,-75.3
422.97,,68,-504,-532,,,6,-28.95,-74.55
423.01,,-184,-656,-552,,,6.3,-24.45,-74.85
423.04,,84,-728,-724,,,7.2,-22.8,-76.05
423.22,,44,-968,-464,,,11.4,-16.65,-78.9
423.25,,184,-940,-444,,,11.4,-16.65,-78.3
423.29,,160,-904,-496,,,11.25,-16.2,-79.05
423.33,,136,-892,-560,,,11.85,-15.6,-78.9
423.36,,40,-1044,-392,,,11.55,-16.5,-79.65
423.40,,32,-1260,-476,,,12.15,-15.9,-79.35
423.47,,-4,-1280,-532,,,11.85,-16.65,-79.2
423.51,,-268,-1232,-224,,,10.65,-17.1,-80.55
423.54,,-436,-1020,-528,,,9.9,-19.2,-78.6
423.58,,-540,-1124,-404,,,7.8,-22.8,-77.25
423.61,,-420,-1216,-244,,,5.85,-26.85,-77.25
423.65,,432,-196,-436,,,6.15,-28.5,-77.1
423.73,,156,-468,-656,,,4.95,-37.65,-78.3
423.76,,140,-368,-872,,,2.7,-41.4,-78.75
423.80,,160,-432,-752,,,2.25,-44.7,-80.85
423.83,,260,-288,-760,,,3.6,-50.1,-82.65
423.87,,88,-52,-908,,,4.2,-53.85,-83.1
423.91,,108,68,-908,,,5.55,-60.9,-85.95
423.94,,-16,340,-916,,,5.1,-62.55,-87.6
424.01,,-64,532,-904,,,7.35,-75.9,-97.5
424.05,,184,596,-752,,,7.2,-80.55,-102.15
424.09,,44,896,-868,,,8.7,-85.8,-107.1
424.12,,276,516,-676,,,8.7,-88.65,-111.6
424.16,,-8,580,-600,,,10.95,-93.6,-117.45
424.19,,84,1304,-1004,,,10.8,-95.7,-119.4
424.27,,136,832,-548,,,10.95,-96.9,-123.15
424.30,,196,880,-696,,,12,-98.7,-124.05
424.34,,-72,976,-684,,,11.85,-98.7,-124.2
424.38,,144,936,-604,,,12.15,-98.4,-124.5
424.41,,104,912,-784,,,12.3,-98.4,-124.2
424.45,,84,1080,-716,,,11.7,-97.65,-124.2
424.52,,36,1044,-624,,,11.85,-97.8,-123
424.56,,-60,964,-848,,,12.9,-97.05,-120.6
424.59,,-88,1216,-488,,,12.45,-95.4,-118.8
424.63,,-404,1176,-708,,,11.55,-92.4,-113.7
424.67,,-576,760,-648,,,11.7,-87.45,-107.55
424.70,,-220,208,-248,,,9.3,-85.35,-106.35
424.77,,-132,336,-756,,,8.1,-78.75,-99.45
424.81,,176,260,-872,,,6.9,-73.65,-96.6
424.85,,168,188,-952,,,4.95,-70.5,-93.9
424.88,,248,180,-968,,,5.25,-66.45,-90.75
424.92,,156,-24,-960,,,4.95,-60,-88.2
424.96,,92,-204,-912,,,4.05,-55.35,-85.35
425.03,,200,-248,-832,,,4.8,-43.8,-79.5
425.07,,136,-580,-668,,,6.6,-41.4,-78.15
425.10,,32,-528,-584,,,7.95,-35.25,-76.8
425.14,,-112,-740,-484,,,8.7,-30.6,-76.5
425.17,,44,-712,-552,,,9,-28.2,-76.65
425.21,,244,-884,-724,,,9.75,-26.1,-76.8
425.25,,232,-916,-216,,,10.95,-23.25,-77.25
425.32,,100,-820,-568,,,11.4,-22.5,-78.3
425.35,,-4,-864,-488,,,12.75,-21.15,-79.5
425.39,,-44,-980,-692,,,12.45,-20.85,-78.3
425.43,,284,-864,-456,,,12.6,-20.7,-79.35
425.46,,12,-900,-520,,,12.45,-19.35,-80.25
425.50,,48,-1176,-460,,,13.5,-20.7,-80.25
425.57,,216,-1240,-488,,,13.05,-19.2,-81.75
425.61,,-76,-1232,-460,,,12.3,-19.5,-81.6
425.65,,-304,-1188,-228,,,11.55,-20.85,-80.85
425.69,,-484,-1208,-392,,,11.1,-21.45,-80.25
425.72,,-516,-952,-372,,,8.55,-24.45,-79.8
425.76,,-496,-1144,-224,,,8.25,-27.15,-78.3
425.83,,388,-452,-632,,,5.1,-35.25,-80.1
425.87,,112,-592,-736,,,3.75,-39.75,-80.7
425.90,,316,-352,-856,,,3.45,-42.6,-82.5
425.94,,280,-520,-844,,,3.15,-45,-83.4
425.97,,248,-312,-860,,,3.15,-49.8,-82.95
426.01,,248,-8,-1084,,,3.6,-54.15,-85.65
426.08,,76,184,-740,,,5.7,-63.45,-90.15
426.12,,148,556,-1064,,,5.85,-69.3,-92.85
426.15,,-60,448,-928,,,6,-75,-97.5
426.19,,112,564,-512,,,6.15,-77.1,-99
426.23,,188,768,-1224,,,7.2,-81.15,-103.35
426.27,,124,516,-720,,,8.55,-86.55,-108.9
426.34,,132,904,-584,,,9.3,-93,-116.25
426.37,,856,700,-688,,,10.05,-94.5,-118.35
426.41,,88,860,-636,,,9.45,-96,-119.7
426.45,,-36,932,-516,,,10.5,-96.75,-122.25
426.48,,300,836,-476,,,9.15,-96.9,-121.8
426.52,,68,824,-700,,,10.05,-97.8,-122.1
426.59,,128,1144,-732,,,10.95,-98.7,-122.1
426.63,,28,1128,-744,,,9.9,-97.05,-121.65
