Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
234.47,,4,-784,-660,,,6.6,-25.05,-68.25
234.50,,16,-824,-728,,,6,-23.4,-67.95
234.54,,40,-792,-708,,,6.15,-21.75,-65.4
234.58,,-8,-760,-528,,,7.2,-18.45,-64.95
234.65,,-192,-644,-620,,,10.65,-15.6,-60.75
234.69,,-336,-568,-672,,,11.1,-14.25,-59.55
234.72,,-184,-620,-648,,,11.25,-13.35,-60.6
234.76,,-20,-452,-820,,,8.4,-11.55,-59.85
234.80,,-104,-528,-756,,,8.4,-8.7,-61.95
234.83,,-176,-508,-640,,,8.55,-4.65,-64.35
234.90,,-8,-792,-428,,,10.35,-0.9,-66.15
234.94,,-188,-668,-380,,,11.25,0,-64.8
234.98,,-96,-780,-380,,,11.55,1.05,-65.4
235.01,,-144,-840,-456,,,12.15,1.5,-66.75
235.05,,-224,-768,-380,,,12.15,1.95,-68.55
235.08,,-36,-924,-288,,,10.8,3.15,-69
235.16,,-92,-940,-348,,,11.55,4.2,-69.15
235.19,,-140,-832,-244,,,12,4.05,-69
235.23,,48,-1068,-296,,,12.15,4.2,-68.4
235.27,,-144,-860,-320,,,12.15,3.9,-69.3
235.30,,-16,-1000,-296,,,11.1,4.05,-67.65
235.34,,-28,-984,-292,,,10.8,5.1,-68.85
235.53,,112,-1044,-244,,,6.75,3.6,-65.7
235.56,,68,-984,-332,,,5.25,2.4,-65.85
235.60,,112,-984,-308,,,4.5,2.55,-65.1
235.64,,8,-884,-448,,,4.8,2.1,-65.55
235.67,,244,-896,-360,,,2.85,1.5,-65.55
235.71,,352,-964,-392,,,2.4,2.4,-66
235.74,,204,-760,-360,,,1.65,1.5,-65.4
235.82,,244,-792,-264,,,1.8,2.25,-63.9
235.85,,312,-864,-440,,,2.25,3,-61.8
235.89,,248,-880,-328,,,1.5,3.9,-62.7
235.92,,176,-868,-396,,,3,4.05,-60.75
235.96,,44,-772,-492,,,3.75,3.9,-59.1
236.00,,132,-824,-556,,,4.05,4.2,-56.7
236.04,,40,-700,-548,,,6.6,3.9,-56.1
236.11,,204,-752,-552,,,4.35,4.5,-55.8
236.14,,220,-696,-420,,,4.2,3.9,-56.85
236.18,,420,-844,-484,,,3.45,4.35,-57
236.22,,204,-744,-460,,,3.45,3.15,-57.6
236.25,,232,-756,-364,,,4.05,3.45,-56.25
236.29,,312,-936,-460,,,2.85,1.8,-56.55
236.36,,204,-768,-364,,,2.85,1.5,-55.95
236.40,,456,-848,-428,,,2.1,1.65,-56.55
236.43,,320,-796,-400,,,2.1,1.05,-54.9
236.47,,-140,-832,-280,,,1.8,1.8,-54.45
236.50,,152,-496,-364,,,0.6,2.55,-56.4
236.54,,676,-840,-520,,,-3.3,3.15,-61.2
236.58,,244,-456,-200,,,-4.2,1.05,-58.05
236.65,,880,-696,-704,,,-12.75,-11.4,-62.25
236.69,,952,-980,-60,,,-18.3,-18.75,-68.55
236.72,,900,-484,-408,,,-17.4,-16.35,-64.8
236.76,,684,-780,-1000,,,-15.6,-13.35,-60.15
236.80,,544,-260,-524,,,-7.35,-9.15,-47.25
236.83,,456,-200,-608,,,13.05,-0.15,-33.15
236.90,,-524,-252,-804,,,26.7,-11.55,-30.6
236.94,,-120,-604,-756,,,22.35,-8.25,-30.75
236.98,,8,-640,-820,,,18.3,-6.45,-29.85
237.01,,160,-760,-860,,,17.1,-4.2,-30.3
237.05,,-36,-636,-728,,,16.2,-4.05,-29.85
237.08,,-80,-532,-828,,,17.4,-5.85,-31.35
237.16,,0,-632,-792,,,16.8,-5.55,-31.5
237.19,,-12,-600,-808,,,18,-5.7,-29.85
237.23,,-24,-580,-820,,,16.35,-5.1,-31.35
237.27,,-12,-600,-808,,,17.25,-5.55,-32.1
237.30,,-16,-588,-812,,,17.7,-5.55,-30.9
237.34,,-20,-596,-816,,,17.4,-6.75,-30.6
237.41,,-16,-592,-812,,,16.65,-6.15,-31.35
237.45,,-12,-596,-820,,,16.65,-6.75,-30.3
237.48,,-12,-596,-808,,,16.95,-6.3,-30.15
237.52,,-12,-596,-808,,,17.1,-5.4,-31.5
237.56,,-36,-576,-804,,,16.2,-5.85,-31.2
237.59,,-12,-596,-816,,,17.85,-5.7,-30.9
237.66,,-16,-592,-812,,,16.65,-5.85,-31.35
237.70,,-16,-584,-808,,,16.8,-6.6,-31.5
237.74,,-16,-596,-812,,,17.1,-5.7,-30.9
237.77,,-16,-596,-808,,,16.95,-5.85,-30.9
237.81,,-12,-588,-820,,,16.5,-5.7,-30.45
237.84,,-8,-588,-816,,,16.8,-5.7,-30.6
237.92,,-8,-596,-808,,,16.35,-5.7,-31.5
237.96,,-8,-592,-812,,,16.2,-6,-31.05
237.99,,-12,-588,-812,,,16.5,-6,-30.75
238.03,,-12,-596,-812,,,17.4,-5.55,-30.45
238.06,,-8,-588,-820,,,16.95,-5.85,-30.75
238.10,,-12,-588,-816,,,16.65,-6.75,-31.65
238.14,,-12,-592,-808,,,17.1,-5.25,-30.6
238.21,,12,-596,-828,,,16.2,-5.7,-30.45
238.24,,-8,-580,-824,,,16.95,-6.15,-30.9
238.28,,-16,-592,-808,,,16.35,-6.3,-30.75
238.32,,-8,-588,-828,,,16.5,-6.75,-31.35
238.35,,-12,-584,-808,,,16.05,-6.15,-30.75
238.39,,0,-588,-816,,,16.05,-5.7,-30.6
238.46,,-8,-588,-820,,,16.35,-5.85,-30.75
238.50,,-12,-596,-816,,,16.65,-6.15,-31.2
238.53,,-12,-588,-816,,,17.25,-5.55,-29.85
238.57,,-16,-588,-816,,,16.35,-6.15,-30.75
238.61,,-8,-592,-816,,,16.5,-6.15,-30.75
238.64,,-4,-592,-820,,,16.05,-6,-31.05
238.72,,-8,-592,-812,,,15.9,-6.75,-31.5
238.75,,-8,-588,-820,,,16.65,-6.45,-31.65
238.79,,0,-592,-812,,,15.6,-5.85,-30.6
238.82,,-28,-580,-808,,,16.35,-6.6,-30.9
238.86,,68,-612,-880,,,16.05,-5.7,-30.75
238.90,,8,-660,-784,,,17.4,-5.55,-30.75
238.97,,32,-604,-924,,,16.5,-5.85,-30.15
239.00,,-48,-564,-828,,,17.7,-5.25,-30
239.04,,-32,-592,-812,,,16.8,-5.55,-30.9
239.08,,-40,-600,-756,,,16.95,-6.3,-30.6
239.11,,-44,-556,-836,,,17.1,-6.75,-30.75
239.15,,36,-580,-912,,,17.85,-8.25,-30.6
239.19,,-80,-508,-836,,,17.4,-8.7,-30.6
239.26,,-24,-536,-820,,,16.35,-7.2,-30.6
239.30,,32,-596,-816,,,15.45,-7.2,-30.9
239.33,,8,-548,-860,,,15.75,-7.5,-30.3
239.37,,8,-560,-808,,,15.6,-7.95,-30.9
239.40,,0,-540,-788,,,15,-6.3,-30.45
239.44,,-16,-596,-772,,,14.4,-6.9,-31.65
239.51,,140,-552,-964,,,11.1,-6.9,-32.1
239.55,,44,-496,-744,,,10.65,-8.55,-32.25
239.58,,128,-596,-804,,,10.8,-8.7,-31.8
239.62,,144,-564,-904,,,9.9,-9,-33.45
239.66,,60,-508,-860,,,10.8,-10.2,-33.15
239.69,,128,-572,-864,,,10.2,-9.6,-32.55
239.87,,40,-624,-772,,,12.6,-6.75,-31.65
239.90,,-8,-548,-760,,,12.15,-5.25,-31.65
239.94,,120,-652,-792,,,11.7,-4.95,-31.95
239.98,,48,-568,-748,,,11.55,-4.05,-32.1
240.02,,48,-604,-824,,,11.55,-6,-32.7
240.05,,72,-592,-700,,,10.35,-5.4,-33
240.09,,128,-636,-892,,,9.9,-5.25,-33.6
240.16,,100,-644,-780,,,9,-4.05,-33.9
240.20,,92,-660,-816,,,9.3,-2.25,-35.4
240.23,,64,-648,-652,,,9.75,-1.2,-34.35
240.27,,140,-668,-764,,,8.25,-1.2,-35.4
240.30,,160,-696,-812,,,8.25,-1.05,-35.25
240.34,,92,-676,96,,,9.15,-0.6,-35.55
