Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
299.63,,-72,36,-984,,,13.05,-60.3,-86.4
299.66,,-72,48,-1048,,,13.5,-60.15,-85.35
299.70,,-88,76,-1056,,,13.2,-59.4,-86.85
299.74,,-24,84,-1080,,,12.3,-60.45,-86.85
299.77,,-32,116,-1092,,,10.8,-61.35,-87.75
299.85,,0,164,-1112,,,11.55,-61.65,-88.95
299.88,,-28,200,-1128,,,11.25,-62.55,-89.7
299.92,,-136,52,-1380,,,11.7,-62.85,-88.65
299.95,,132,64,-1300,,,14.1,-62.1,-88.2
299.99,,-400,228,-532,,,16.8,-62.1,-86.25
300.03,,-556,244,-424,,,21.45,-62.85,-84.45
300.10,,-432,136,-712,,,27.6,-61.5,-83.25
300.14,,-192,44,-892,,,29.25,-62.1,-82.95
300.17,,-388,20,-1004,,,31.35,-61.5,-84.3
300.21,,-316,144,-1140,,,33.75,-61.5,-83.85
300.24,,-280,-64,-1216,,,34.65,-63.45,-86.25
300.28,,-300,100,-1076,,,35.25,-63,-87.15
300.35,,-608,276,-808,,,35.1,-64.35,-87.15
300.39,,-548,152,-532,,,34.5,-64.8,-87.15
300.42,,-760,92,-652,,,33.9,-64.35,-85.95
300.46,,-700,168,-696,,,32.55,-64.8,-86.55
300.50,,-304,96,-920,,,29.1,-65.55,-87
300.53,,-272,244,-832,,,27,-64.2,-86.25
300.57,,-296,196,-1000,,,24.3,-64.2,-85.95
300.64,,-168,168,-1076,,,19.65,-64.05,-86.25
300.68,,-24,100,-1080,,,18.3,-63.15,-87.15
300.72,,-76,-40,-1028,,,16.05,-63.45,-87.3
300.75,,-336,88,-1376,,,16.35,-62.4,-87.9
300.79,,-564,468,-1308,,,15.6,-62.7,-87.9
300.82,,-668,272,-1212,,,15,-61.95,-88.5
300.90,,-308,276,-884,,,14.25,-62.7,-88.8
300.93,,-224,324,-448,,,15,-62.55,-87.9
300.97,,-52,76,-1016,,,14.25,-62.25,-87.75
301.00,,100,208,-992,,,14.25,-62.25,-88.35
301.04,,-8,52,-1044,,,14.4,-62.25,-88.2
301.08,,-60,180,-1060,,,13.95,-63.75,-89.1
301.15,,44,240,-1024,,,12.9,-64.95,-90.75
301.18,,12,200,-960,,,12.3,-64.5,-90.45
301.22,,108,120,-1028,,,12,-64.95,-91.2
301.26,,220,192,-1000,,,11.4,-63.9,-90.75
301.29,,132,148,-1016,,,12,-64.65,-90.3
301.33,,76,196,-988,,,11.7,-64.2,-90.45
301.40,,60,204,-1024,,,13.35,-65.25,-91.05
301.44,,-16,244,-1072,,,12.3,-64.2,-90.45
301.48,,-28,220,-1080,,,12.45,-64.5,-90.45
301.51,,100,96,-1208,,,12.15,-63.9,-90.6
301.55,,-32,260,-1052,,,12.6,-63.6,-89.25
301.58,,-24,156,-1088,,,12.15,-63.15,-89.85
301.66,,44,192,-1104,,,12.3,-61.65,-88.2
301.69,,24,84,-996,,,11.85,-61.35,-87.45
301.73,,-8,128,-1016,,,12.15,-62.1,-87.45
301.76,,0,144,-1064,,,12.6,-60.15,-87.75
301.80,,-8,124,-1020,,,12.6,-59.7,-87.15
301.84,,-52,64,-1012,,,11.25,-59.7,-86.4
301.91,,-44,132,-1108,,,11.4,-60,-86.55
301.95,,-32,140,-1064,,,10.35,-60.6,-87.45
301.98,,-100,60,-1084,,,11.1,-61.2,-88.65
302.02,,-92,152,-1172,,,10.65,-62.55,-89.55
302.06,,-40,152,-1220,,,11.1,-62.7,-88.95
302.09,,-16,260,-1188,,,11.25,-62.7,-88.8
302.16,,-244,84,-1052,,,14.25,-62.25,-86.85
302.20,,-488,204,-592,,,18.6,-60.75,-83.85
302.24,,-512,172,-624,,,23.1,-61.8,-82.65
302.27,,-576,124,-788,,,26.55,-61.8,-82.65
302.31,,-532,140,-684,,,28.95,-61.2,-82.05
302.34,,-72,168,-756,,,31.35,-61.95,-83.1
302.52,,-592,224,-788,,,37.2,-64.8,-86.4
302.56,,-648,-20,-812,,,36.75,-64.05,-84.9
302.59,,-716,160,-636,,,34.35,-64.65,-85.35
302.63,,-656,172,-708,,,33.45,-63.6,-84.15
302.67,,-520,196,-816,,,31.2,-63.9,-84.15
302.70,,-336,68,-840,,,28.5,-64.2,-82.95
302.78,,4,172,-1100,,,23.25,-62.55,-82.95
302.81,,-100,208,-1012,,,21.15,-60.45,-82.95
302.85,,-136,-208,-984,,,20.55,-59.55,-82.35
302.88,,-396,-296,-1036,,,17.55,-59.55,-82.05
302.92,,-508,412,-1284,,,16.65,-58.8,-83.55
302.96,,-568,600,-1380,,,15.75,-60.3,-84.45
303.03,,-916,316,-960,,,15,-62.25,-85.5
303.06,,-252,356,-248,,,14.85,-61.65,-86.1
303.10,,72,100,-1188,,,14.25,-62.55,-85.35
303.14,,116,256,-1056,,,14.25,-62.1,-86.85
303.17,,116,196,-1080,,,12.9,-60.9,-85.8
303.21,,40,240,-1096,,,12.75,-62.55,-86.55
303.28,,52,184,-1088,,,12.45,-64.35,-88.5
303.32,,-44,124,-988,,,11.4,-63.15,-87.6
303.36,,216,228,-1000,,,10.5,-63.9,-87.75
303.39,,76,144,-1060,,,11.1,-63,-89.1
303.43,,0,128,-984,,,11.4,-62.7,-87.9
303.46,,80,188,-996,,,11.85,-62.85,-87.9
303.52,,120,232,-1032,,,11.1,-63.6,-87.75
303.56,,32,192,-1088,,,11.4,-63.15,-87.9
303.60,,32,136,-1044,,,11.25,-63.75,-87.75
303.64,,24,208,-1100,,,10.95,-63.15,-88.35
303.67,,56,236,-1104,,,10.8,-64.2,-88.65
303.71,,20,200,-1128,,,10.8,-63.75,-87.9
303.74,,64,200,-1128,,,10.95,-63.15,-87.45
303.82,,4,240,-1092,,,11.55,-62.85,-87.6
303.85,,28,268,-1176,,,11.25,-62.55,-87.3
303.89,,120,204,-1008,,,11.1,-61.35,-86.55
303.92,,36,148,-1052,,,10.95,-61.2,-86.7
303.96,,12,100,-1024,,,11.55,-60.75,-86.25
304.00,,-4,220,-1000,,,11.25,-60.3,-85.35
304.07,,-44,168,-996,,,11.7,-60.3,-84.9
304.11,,12,204,-1048,,,10.35,-60.45,-85.8
304.14,,-4,80,-1040,,,9.75,-59.4,-85.95
304.18,,-68,92,-1100,,,9.45,-60.9,-85.65
304.22,,20,180,-1156,,,9.3,-60.15,-86.55
304.25,,16,128,-1136,,,9.45,-61.05,-86.7
304.32,,-76,264,-1092,,,8.25,-61.2,-87.15
304.36,,20,200,-1164,,,9.9,-62.25,-87
304.40,,-8,112,-1164,,,11.7,-62.4,-85.35
304.43,,-260,248,-772,,,15.15,-61.95,-82.5
304.47,,-476,144,-656,,,18,-59.85,-81.3
304.50,,-336,44,-612,,,20.7,-60,-80.25
304.58,,-392,80,-800,,,29.7,-61.2,-79.2
304.61,,-396,40,-900,,,31.95,-61.8,-80.25
304.65,,-336,28,-928,,,34.05,-63.6,-81
304.69,,-148,72,-900,,,36.6,-63.15,-81.9
304.72,,-736,0,-1000,,,37.35,-63.75,-82.95
304.76,,-324,472,-1024,,,37.35,-64.65,-83.7
304.83,,-656,240,-648,,,36.6,-65.7,-84
304.87,,-764,112,-656,,,35.1,-64.35,-82.65
304.90,,-540,176,-848,,,30.75,-65.4,-81.6
304.94,,-356,192,-852,,,28.8,-63.9,-80.55
304.98,,-384,120,-928,,,25.2,-63.15,-80.25
305.01,,-152,128,-1032,,,22.65,-62.1,-80.25
305.06,,-224,92,-1000,,,19.95,-61.05,-79.95
305.11,,-148,12,-1020,,,17.55,-60.15,-80.7
305.15,,-296,-16,-1120,,,14.85,-59.85,-81.6
305.19,,-440,388,-1268,,,14.4,-60.6,-81.9
305.22,,-552,344,-1412,,,13.05,-60.45,-82.95
305.26,,-736,128,-1092,,,12.75,-61.2,-82.95
305.33,,-540,164,-384,,,12.6,-61.65,-83.55
305.37,,168,68,-968,,,13.95,-61.95,-83.4
305.40,,112,160,-1016,,,13.05,-60.75,-83.25
305.44,,236,36,-1228,,,10.8,-60.6,-82.65
305.48,,-16,284,-1052,,,11.25,-59.25,-82.2
305.51,,68,-4,-1096,,,10.95,-60,-83.55
305.58,,32,44,-1044,,,10.2,-61.2,-83.1
305.62,,56,-44,-976,,,10.2,-60.45,-84
305.66,,132,36,-988,,,9.6,-61.5,-84.45
305.69,,-12,172,-984,,,10.8,-61.95,-85.5
305.73,,8,112,-1028,,,9.45,-62.7,-85.95
305.76,,40,88,-1080,,,9.9,-63,-85.05
305.80,,36,176,-992,,,10.2,-64.05,-85.95
305.87,,36,44,-1088,,,8.55,-64.5,-88.35
305.91,,72,244,-1096,,,9.75,-65.4,-87
305.95,,44,316,-1100,,,9.9,-65.85,-88.05
305.98,,24,104,-1200,,,10.05,-65.1,-87.6
306.02,,52,224,-1088,,,9.15,-66.6,-87.3
306.06,,72,244,-1260,,,9.3,-65.25,-87
306.13,,20,208,-1012,,,9.9,-64.05,-85.5
306.16,,16,124,-904,,,10.8,-64.05,-86.1
306.20,,-64,200,-1008,,,9.9,-62.7,-85.65
306.24,,-44,52,-988,,,10.95,-62.7,-85.2
306.27,,-28,88,-1028,,,11.1,-62.85,-84.75
306.31,,-56,72,-1056,,,10.8,-63.75,-85.5
306.34,,-100,76,-1084,,,10.2,-63.45,-84.75
306.42,,-76,132,-1136,,,9.3,-65.55,-86.25
306.45,,-92,184,-1100,,,11.25,-67.35,-86.85
306.49,,-140,176,-1240,,,11.55,-67.35,-87.75
306.53,,-216,144,-1064,,,12.9,-66.9,-87
306.56,,-264,128,-1160,,,14.85,-67.05,-85.8
306.60,,-260,256,-844,,,16.65,-67.65,-84.9
306.79,,-244,160,-936,,,30.6,-65.85,-81
306.82,,-320,20,-920,,,33.6,-65.4,-81.6
306.86,,-364,-140,-1108,,,34.65,-65.85,-81.75
306.90,,-104,-4,-992,,,36.75,-67.35,-83.1
306.93,,-340,216,-924,,,38.1,-66,-84.45
306.97,,-700,352,-952,,,38.55,-67.95,-85.05
307.04,,-636,-92,-604,,,37.35,-67.35,-84.3
307.08,,-636,112,-700,,,36.15,-66.15,-82.05
307.11,,-668,132,-680,,,34.2,-66.15,-82.05
307.15,,-516,120,-804,,,31.35,-64.8,-80.25
307.18,,-368,-24,-936,,,30.15,-64.05,-79.2
307.22,,-508,84,-916,,,26.7,-64.2,-79.8
307.29,,-128,-64,-1168,,,23.25,-63.75,-79.65
307.33,,-312,-48,-992,,,21.45,-63.9,-80.85
307.37,,-344,-76,-1148,,,18.6,-64.2,-81.45
307.40,,-340,172,-1344,,,16.5,-63.75,-81.9
307.44,,-652,348,-1384,,,15,-65.1,-83.1
307.48,,-696,152,-872,,,14.85,-64.2,-83.4
307.55,,-720,44,-844,,,15.15,-65.1,-83.4
307.58,,64,176,-840,,,13.95,-63.75,-83.55
307.62,,20,196,-1144,,,13.95,-64.35,-84.6
307.66,,224,-24,-1008,,,13.8,-64.95,-83.7
307.69,,-112,180,-988,,,13.95,-64.95,-83.7
307.73,,184,104,-1116,,,13.65,-66.75,-85.05
307.80,,-132,236,-1116,,,13.35,-67.5,-86.25
307.84,,104,164,-1032,,,12.75,-68.1,-86.55
307.87,,164,220,-992,,,12.9,-67.2,-86.4
307.91,,104,164,-1044,,,12.9,-67.05,-86.85
307.95,,92,140,-1024,,,12.6,-67.5,-85.8
307.98,,68,136,-1004,,,12.9,-66.9,-85.2
308.06,,56,184,-1064,,,13.2,-65.25,-85.05
308.09,,60,172,-1036,,,13.95,-66.3,-84
308.13,,64,172,-1044,,,13.65,-65.25,-84.3
308.16,,36,160,-1084,,,13.95,-65.25,-84.15
308.20,,24,168,-1128,,,14.55,-65.1,-84.6
308.24,,-4,168,-1116,,,14.25,-65.25,-83.4
308.31,,16,132,-1160,,,15.45,-64.35,-83.4
308.34,,32,212,-1120,,,15.3,-62.7,-82.95
308.38,,4,140,-1096,,,16.2,-63.75,-82.2
308.42,,-44,124,-1060,,,17.85,-63.15,-82.65
308.45,,-12,60,-1084,,,16.8,-62.85,-81.3
308.49,,-84,136,-1068,,,17.4,-60.6,-79.95
308.56,,-12,0,-1068,,,17.7,-59.4,-79.8
308.60,,-52,88,-1084,,,17.55,-57.75,-77.85
308.64,,-112,-12,-980,,,18.3,-57,-77.85
308.67,,-124,-8,-1076,,,17.4,-57.15,-78.45
308.71,,-64,60,-1016,,,16.8,-57.6,-78.9
308.74,,-116,52,-1084,,,16.95,-57.75,-79.35
308.82,,-104,64,-1128,,,16.65,-59.25,-80.1
308.85,,-120,116,-1048,,,15.45,-59.1,-81.3
308.89,,-140,128,-1148,,,16.35,-60.15,-80.85
308.92,,-164,196,-1132,,,18.3,-61.05,-80.4
308.96,,-24,108,-1312,,,20.4,-60.75,-79.2
309.00,,-428,84,-900,,,21.15,-60.75,-79.05
309.07,,-440,116,-688,,,29.1,-60,-78.3
309.10,,-368,136,-752,,,31.95,-58.35,-78.75
309.14,,-268,36,-764,,,34.2,-59.25,-80.1
309.18,,-264,104,-832,,,38.55,-60.3,-80.85
309.22,,-372,192,-852,,,39.75,-60.45,-81.45
309.25,,-204,152,-932,,,41.85,-61.2,-82.8
309.32,,-352,116,-1064,,,41.4,-60.15,-83.25
309.36,,-572,236,-920,,,42.3,-60.45,-82.65
309.40,,-544,144,-812,,,42,-61.95,-83.1
309.43,,-740,132,-608,,,40.5,-61.05,-82.65
309.47,,-768,144,-636,,,39.9,-61.05,-81.3
309.50,,-648,88,-740,,,38.7,-59.1,-80.25
309.56,,-340,-56,-932,,,36.6,-58.95,-78.75
309.60,,-424,176,-976,,,33.15,-58.5,-76.95
309.64,,-404,80,-1016,,,31.35,-58.8,-77.85
309.68,,-272,44,-1028,,,29.7,-57.45,-77.25
309.71,,-220,56,-1044,,,28.65,-57.6,-77.4
309.75,,-172,-8,-1092,,,26.55,-57.45,-77.1
309.82,,-276,-64,-1108,,,22.95,-56.1,-76.95
309.86,,-428,344,-1336,,,21.75,-57,-77.25
309.90,,-564,272,-1304,,,19.8,-57,-78.6
309.93,,-664,220,-972,,,18.75,-57.45,-77.85
309.97,,-600,192,-1224,,,19.35,-57.15,-79.35
310.00,,-304,188,-460,,,19.5,-58.05,-78.45
310.08,,316,256,-1100,,,18,-57.15,-78.3
310.11,,52,100,-924,,,19.05,-58.05,-79.35
310.15,,-60,-24,-1004,,,17.85,-58.8,-80.1
310.18,,0,208,-1000,,,17.1,-60,-81
310.22,,116,216,-1024,,,16.35,-61.2,-81.6
310.26,,228,88,-1112,,,15.3,-60.75,-82.8
310.29,,84,212,-948,,,16.05,-61.2,-82.35
310.36,,108,192,-1012,,,15,-61.65,-82.65
310.40,,152,144,-1056,,,14.55,-61.2,-83.1
310.44,,96,164,-988,,,15.3,-61.95,-83.1
310.48,,44,208,-1008,,,16.35,-62.55,-82.2
310.51,,20,240,-1032,,,16.2,-63.75,-82.8
310.55,,112,224,-1064,,,16.5,-63.75,-82.5
310.62,,-16,252,-1064,,,16.65,-64.05,-83.4
310.66,,-28,280,-1052,,,17.55,-64.35,-84.15
310.69,,-32,272,-1084,,,18.75,-66.45,-82.8
310.73,,-44,268,-1052,,,18.75,-66.9,-83.7
310.76,,-76,268,-1016,,,18.75,-66.9,-83.85
310.80,,-104,328,-1008,,,19.95,-67.8,-84.75
310.98,,-164,400,-1036,,,21.75,-72.45,-87
311.01,,-148,388,-1012,,,22.35,-75,-88.5
311.05,,-220,456,-992,,,22.5,-75.3,-89.1
311.08,,-168,532,-992,,,22.5,-76.8,-91.35
311.12,,-180,480,-980,,,24.3,-78,-92.4
311.16,,-208,496,-944,,,24.3,-78.6,-93.75
311.23,,-252,604,-948,,,25.95,-80.85,-94.2
311.27,,-252,568,-968,,,27.3,-81.3,-94.2
311.30,,-368,580,-908,,,27,-81.6,-94.65
311.34,,-292,624,-924,,,27.3,-81.45,-95.1
311.38,,-316,600,-908,,,28.8,-82.5,-96.45
311.41,,-256,592,-868,,,30.15,-83.85,-96.75
311.48,,-200,628,-888,,,30.15,-85.2,-96.9
311.52,,-80,608,-808,,,31.2,-84.9,-97.65
311.56,,-116,624,-760,,,31.5,-85.2,-98.25
311.59,,-128,564,-740,,,31.35,-85.35,-97.8
311.63,,-176,544,-612,,,33.15,-84.15,-99.15
311.66,,-216,540,-620,,,34.95,-84.6,-99.15
311.74,,-224,376,-524,,,35.85,-83.85,-97.35
311.77,,-344,352,-420,,,37.8,-82.35,-97.8
311.81,,-512,328,-468,,,41.25,-82.65,-100.35
311.85,,-824,260,-388,,,44.25,-82.5,-101.85
311.88,,-852,192,-248,,,51.75,-80.55,-107.1
311.92,,-1028,52,-168,,,52.5,-78.3,-106.35
311.99,,-1076,-32,-116,,,58.2,-72.75,-109.95
312.03,,-1156,16,24,,,60.6,-69.45,-112.5
312.06,,-1188,-144,48,,,62.25,-64.5,-112.65
312.10,,-1132,-172,-24,,,63,-59.4,-112.95
312.14,,-1092,-228,52,,,63.45,-55.95,-111.3
312.17,,-1032,-216,56,,,62.85,-53.55,-111.15
312.24,,-876,-388,100,,,61.5,-44.4,-108.9
312.28,,-804,-468,84,,,61.8,-42.45,-108
312.32,,-836,-580,108,,,61.65,-39.6,-107.1
312.35,,-820,-668,56,,,60.75,-36.75,-106.35
312.39,,-828,-788,88,,,59.7,-33.6,-103.5
312.42,,-868,-872,116,,,59.7,-32.55,-102.45
312.50,,-692,-836,56,,,58.35,-28.35,-97.95
312.54,,-800,-792,-80,,,56.7,-27.3,-96.3
312.57,,-836,-804,-324,,,56.4,-26.1,-93.75
312.61,,-876,-712,-144,,,54.75,-24.9,-90
312.64,,-884,-688,-252,,,54.75,-25.2,-88.5
312.68,,-860,-716,-360,,,53.85,-26.1,-86.55
312.75,,-804,-648,-472,,,52.95,-26.7,-83.25
312.79,,-776,-676,-408,,,52.8,-27.6,-81.6
312.82,,-792,-632,-480,,,52.5,-29.25,-82.05
312.86,,-812,-564,-560,,,52.05,-30.45,-79.8
312.90,,-760,-444,-504,,,50.7,-31.5,-78.45
312.93,,-796,-332,-580,,,50.1,-32.25,-76.95
313.00,,-972,-240,-660,,,49.65,-34.65,-76.5
313.04,,-556,-424,-560,,,48.3,-37.05,-75.3
313.08,,32,-604,-1060,,,47.85,-37.35,-75
313.11,,104,-312,-1060,,,46.8,-39.6,-75.75
313.15,,-24,-380,-1068,,,46.5,-40.95,-75
313.19,,-80,-388,-1000,,,44.4,-42,-75.15
313.26,,-196,-196,-948,,,44.7,-46.8,-77.4
313.30,,-160,-256,-956,,,43.8,-47.7,-76.65
313.33,,-176,-240,-1048,,,43.5,-48.9,-77.4
313.37,,-80,-128,-928,,,44.4,-50.25,-77.7
313.40,,-92,-148,-1076,,,42.9,-52.35,-78.75
313.44,,-116,-108,-976,,,43.2,-53.85,-79.05
313.51,,-60,8,-1044,,,43.2,-57.3,-80.7
313.55,,-56,-16,-1040,,,42.9,-58.65,-81.6
313.58,,-60,8,-1064,,,42.75,-58.35,-81.75
313.62,,-72,16,-1012,,,42,-60.3,-82.95
313.66,,-92,28,-1076,,,42,-61.5,-83.25
313.69,,-4,72,-1140,,,40.95,-62.4,-84.3
313.77,,-20,108,-1084,,,41.85,-64.65,-84.75
313.80,,-92,144,-1028,,,42.3,-64.2,-85.2
313.84,,24,124,-1148,,,41.7,-65.4,-85.8
313.88,,-36,160,-1080,,,40.5,-66.15,-84.75
313.91,,-16,120,-1104,,,40.95,-66,-85.35
313.95,,-56,104,-1040,,,40.95,-63.75,-85.65
314.02,,-76,140,-1012,,,41.1,-65.7,-85.35
314.06,,-140,200,-928,,,42.6,-65.1,-85.65
314.09,,4,224,-1068,,,42,-64.95,-86.55
314.13,,-88,144,-1052,,,41.85,-64.8,-84.75
314.16,,-156,132,-1020,,,42.45,-64.5,-85.8
314.20,,-164,184,-1004,,,42.6,-65.55,-84.6
314.27,,-200,212,-1032,,,42.75,-64.5,-85.35
314.31,,-148,132,-1080,,,41.55,-64.5,-84.3
314.34,,-132,112,-1096,,,41.4,-66.75,-84.3
314.38,,-228,140,-1152,,,41.85,-65.7,-85.05
314.42,,-168,212,-1136,,,41.55,-65.25,-86.55
314.46,,-184,208,-1164,,,42.45,-64.95,-85.65
314.53,,-204,208,-1192,,,45.45,-66.75,-87.6
314.56,,-388,352,-892,,,48.15,-66.15,-90.45
314.60,,-416,148,-388,,,51,-66.3,-92.55
314.64,,-456,-44,-592,,,53.25,-63.9,-94.05
314.67,,-364,80,-812,,,54.75,-63.15,-96.15
314.71,,-296,108,-772,,,56.25,-63.6,-97.2
314.78,,-392,-64,-1000,,,58.65,-62.55,-101.25
314.82,,-248,120,-932,,,59.4,-63,-101.55
314.85,,-628,-192,-1180,,,59.55,-63.3,-103.2
314.89,,-604,284,-748,,,60.15,-64.05,-103.2
314.92,,-556,240,-1108,,,59.85,-62.4,-104.25
314.96,,-620,200,-472,,,59.7,-63.15,-103.65
315.15,,-348,340,-1016,,,52.5,-65.1,-93.15
315.19,,-260,56,-1092,,,51.15,-64.05,-89.7
315.22,,-264,148,-1016,,,49.05,-63.45,-88.05
315.26,,-84,172,-1108,,,48.6,-63,-86.85
315.30,,-96,-32,-1076,,,46.95,-61.8,-84
315.33,,-160,-208,-1136,,,45.6,-60.9,-84.15
315.40,,-756,396,-1272,,,42.6,-62.4,-83.55
315.44,,-444,124,-988,,,43.8,-62.55,-83.7
315.48,,-600,236,-1020,,,44.4,-64.5,-84.6
315.51,,-716,128,-600,,,43.8,-66.45,-85.65
315.55,,-36,36,-980,,,42.6,-66.6,-85.2
315.58,,328,364,-988,,,42.3,-66.9,-86.55
315.66,,-196,220,-1008,,,42.15,-68.7,-86.55
315.69,,32,224,-1048,,,42.45,-68.55,-87
315.73,,224,276,-1068,,,41.25,-69.15,-86.85
315.76,,-8,320,-840,,,41.7,-69.15,-86.55
315.80,,20,272,-940,,,41.4,-68.55,-87.45
315.84,,8,236,-912,,,42.45,-69.15,-87.3
315.91,,68,252,-1092,,,43.35,-67.35,-86.85
315.95,,12,276,-1032,,,43.2,-67.35,-86.55
315.98,,12,272,-1060,,,43.65,-67.05,-86.25
316.02,,56,148,-1076,,,43.95,-65.85,-86.1
316.06,,12,280,-1204,,,44.7,-66.6,-85.65
316.09,,-52,244,-996,,,45.6,-65.55,-85.65
316.16,,-4,284,-1080,,,45.3,-62.4,-84.9
316.20,,-52,116,-1016,,,45.9,-61.35,-84
316.24,,-52,200,-1016,,,45.6,-61.2,-83.85
316.27,,-32,192,-1076,,,46.05,-59.7,-84
316.31,,-8,176,-1024,,,45.9,-59.1,-83.25
316.34,,-116,68,-1000,,,45.6,-57.9,-83.1
316.38,,-136,72,-1056,,,45.3,-58.8,-82.35
316.45,,-84,116,-1148,,,45.15,-60,-83.1
316.49,,-160,176,-1112,,,44.1,-60.75,-82.8
316.53,,-152,168,-1108,,,44.7,-61.2,-83.1
316.56,,-212,284,-1172,,,45.75,-60.9,-84
316.60,,60,288,-1384,,,45.3,-61.95,-84.45
316.64,,-268,188,-872,,,48.45,-61.2,-86.7
316.71,,-524,152,-608,,,55.05,-61.35,-93.3
316.74,,-412,72,-708,,,57,-59.85,-96.75
316.78,,-200,144,-848,,,58.2,-59.7,-99.75
316.82,,-360,44,-1000,,,59.25,-60.3,-102.15
316.85,,-320,-12,-1004,,,60.9,-59.85,-105
316.89,,-232,44,-1008,,,61.2,-61.05,-107.4
316.96,,-304,224,-828,,,60.75,-61.2,-109.35
317.00,,-696,76,-772,,,60.6,-60.75,-108.45
317.03,,-604,80,-672,,,60.6,-61.5,-107.55
317.07,,-696,132,-696,,,60.6,-59.55,-106.35
317.11,,-672,124,-720,,,60.15,-60.6,-103.8
317.14,,-408,76,-848,,,58.65,-61.2,-101.1
317.22,,-296,172,-1024,,,55.8,-61.5,-95.1
317.25,,-304,60,-1036,,,54.75,-60.3,-93.15
317.29,,-132,68,-968,,,53.1,-60.45,-91.35
317.32,,-204,-128,-1012,,,51.15,-59.25,-88.65
317.36,,-116,-248,-1084,,,49.35,-59.7,-87.15
317.40,,-400,92,-1180,,,47.85,-59.4,-85.05
317.47,,-696,284,-876,,,46.5,-62.25,-85.65
317.50,,-772,292,-1056,,,45.45,-63.6,-87
317.54,,-388,-4,-1308,,,45.75,-64.8,-87.9
317.58,,-80,60,-280,,,45.75,-65.85,-88.95
317.61,,28,332,-1256,,,45.6,-66.15,-89.1
317.65,,100,292,-1044,,,44.85,-69,-90.6
317.72,,120,264,-956,,,42.75,-70.2,-90.6
317.76,,136,268,-984,,,42,-71.4,-90.75
317.80,,208,308,-1100,,,42,-72,-90.75
317.83,,88,276,-1032,,,41.85,-72.15,-90.6
317.87,,280,340,-936,,,41.4,-71.7,-91.05
317.91,,208,332,-1044,,,41.85,-71.25,-91.2
317.98,,28,352,-1028,,,42.3,-70.8,-90.6
318.01,,92,276,-1108,,,42.6,-71.25,-90.9
318.05,,128,320,-1108,,,42.3,-70.2,-90.45
318.08,,120,256,-1080,,,42.3,-67.95,-88.5
318.12,,132,148,-1084,,,42.45,-67.65,-88.2
318.16,,108,248,-1192,,,41.85,-66.9,-87.75
318.23,,32,136,-848,,,43.2,-63.6,-85.65
318.26,,80,172,-1052,,,43.95,-63.3,-85.65
318.30,,-4,176,-1036,,,44.4,-62.7,-85.35
318.34,,32,184,-1028,,,43.35,-63.3,-85.8
318.37,,-32,100,-1044,,,43.65,-61.95,-85.05
318.41,,-56,72,-1000,,,43.5,-62.55,-85.8
318.46,,40,168,-1036,,,43.35,-62.4,-85.65
318.51,,-68,148,-1100,,,43.05,-62.85,-85.35
318.55,,-76,68,-1092,,,42.15,-64.05,-85.2
318.58,,-52,184,-1172,,,42.45,-63.6,-86.1
318.62,,-52,224,-1276,,,43.65,-63,-86.4
318.66,,-16,248,-1260,,,43.8,-63.45,-87.15
318.69,,-112,76,-1128,,,47.25,-64.5,-90.45
318.76,,-508,140,-724,,,53.4,-64.95,-96.9
318.80,,-332,220,-704,,,55.05,-63.75,-99
318.84,,-404,100,-652,,,57.6,-63.75,-103.05
318.87,,-300,0,-1012,,,58.2,-63.3,-105.15
318.91,,-184,64,-980,,,58.8,-62.85,-106.8
318.94,,32,32,-976,,,59.7,-64.65,-109.5
319.02,,-320,288,-816,,,59.55,-66.3,-112.65
319.05,,-404,360,-788,,,60.15,-65.55,-111.6
319.09,,-568,104,-624,,,58.65,-64.95,-110.1
319.13,,-632,24,-708,,,58.5,-65.1,-107.55
319.16,,-632,100,-804,,,57,-65.55,-104.85
319.20,,-588,136,-876,,,57,-65.4,-104.1
319.38,,-68,192,-1140,,,50.1,-64.65,-92.55
319.41,,-100,8,-1120,,,48.6,-63,-91.95
319.45,,-376,-60,-1020,,,47.4,-63.75,-90.45
319.48,,-224,144,-1400,,,45.45,-62.7,-90
319.52,,-524,520,-1456,,,43.95,-64.35,-88.8
319.56,,-580,164,-1044,,,44.25,-64.5,-89.7
319.63,,-412,276,-708,,,44.7,-66.3,-90.45
319.66,,-204,56,-496,,,44.85,-64.8,-89.25
319.70,,232,220,-1072,,,43.95,-65.1,-89.85
319.74,,92,152,-956,,,42.75,-66.45,-90.3
319.77,,-32,276,-1036,,,42.6,-67.35,-90.9
319.81,,160,300,-1140,,,42.9,-68.25,-92.1
319.88,,-16,216,-936,,,41.85,-69.6,-91.65
319.92,,-24,220,-988,,,42.75,-68.1,-91.65
319.96,,120,208,-1020,,,42.75,-68.85,-91.5
319.99,,104,276,-964,,,42.45,-69.45,-91.5
320.03,,36,232,-996,,,42,-69.75,-91.95
320.06,,56,236,-1056,,,43.05,-69.6,-92.55
320.14,,32,260,-1120,,,42.3,-69.75,-92.25
320.17,,24,328,-1100,,,43.5,-70.05,-92.7
320.21,,32,244,-1120,,,43.5,-69.15,-93
320.24,,12,204,-1088,,,43.5,-68.55,-92.55
