-36 -45 -50 -53 -50 -47 -44 -43 -45 -45 -45 -44 -49 -50 -54 -54
-45 -45 -45 -44 -49 -50 -54 -54 -50 -48 -47 -47 -50 -51 -51 -51
-50 -48 -47 -47 -50 -51 -51 -51 -52 -51 -51 -48 -46 -47 -49 -45
-52 -51 -51 -48 -46 -47 -49 -45 -41 -40 -37 -36 -36 -36 -37 -39
-41 -40 -37 -36 -36 -36 -37 -39 -43 -47 -47 -37 -35 -35 -36 -44
-43 -47 -47 -37 -35 -35 -36 -44 -46 -48 -45 -44 -44 -47 -45 -43
-46 -48 -45 -44 -44 -47 -45 -43 -36 -38 -48 -56 -58 -53 -38 -32
-36 -38 -48 -56 -58 -53 -38 -32 -34 -39 -41 -55 -60 -60 -65 -62
-34 -39 -41 -55 -60 -60 -65 -62 -50 -51 -52 -45 -45 -44 -49 -49
-50 -51 -52 -45 -45 -44 -49 -49 -43 -40 -43 -57 -58 -48 -55 -59
-43 -40 -43 -57 -58 -48 -55 -59 -53 -39 -23 -26 -44 -52 -67 -57
-53 -39 -23 -26 -44 -52 -67 -57 -39 -36 -34 -35 -42 -41 -37 -42
-39 -36 -34 -35 -42 -41 -37 -42 -40 -25 -22 -27 -26 -29 -56 -51
-40 -25 -22 -27 -26 -29 -56 -51 -46 -42 -41 -38 -38 -38 -32 -33
-46 -42 -41 -38 -38 -38 -32 -33 -34 -32 -30 -31 -37 -47 -49 -49
-34 -32 -30 -31 -37 -47 -49 -49 -49 -44 -44 -44 -42 -40 -40 -44
-49 -44 -44 -44 -42 -40 -40 -44 -46 -45 -49 -55 -51 -56 -68 -63
-46 -45 -49 -55 -51 -56 -68 -63 -54 -46 -47 -50 -42 -35 -38 -39
-54 -46 -47 -50 -42 -35 -38 -39 -43 -51 -37 -35 -36 -35 -40 -40
-43 -51 -37 -35 -36 -35 -40 -40 -39 -40 -39 -38 -38 -34 -37 -38
-39 -40 -39 -38 -38 -34 -37 -38 -38 -35 -35 -38 -35 -39 -39 -37
-38 -35 -35 -38 -35 -39 -39 -37 -35 -35 -37 -37 -36 -37 -38 -36
-35 -35 -37 -37 -36 -37 -38 -36 -39 -30 -38 -31 -33 -37 -32 -43
-39 -30 -38 -31 -33 -37 -32 -43 -47 -39 -35 -43 -35 -28 -33 -34
-47 -39 -35 -43 -35 -28 -33 -34 -35 -35 -41 -41 -43 -41 -43 -44
-35 -35 -41 -41 -43 -41 -43 -44 -57 -66 -65 -52 -69 -58 -56 -45
-57 -66 -65 -52 -69 -58 -56 -45 -49 -49 -37 -29 -17 -10 -2 1
-49 -49 -37 -29 -17 -10 -2 1 5 10 11 9 16 17 19 19
5 10 11 9 16 17 19 19 25 29 31 35 35 52 84 87
25 29 31 35 35 52 84 87 21 1 -19 -128 -94 47 78 10
21 1 -19 -128 -94 47 78 10 -42 8 25 12 17 15 13 12
-42 8 25 12 17 15 13 12 14 8 15 18 12 11 15 14
14 8 15 18 12 11 15 14 13 11 19 7 16 16 19 12
13 11 19 7 16 16 19 12 4 20 2 15 22 32 23 11
4 20 2 15 22 32 23 11 24 25 -21 21 19 17 18 15
24 25 -21 21 19 17 18 15 19 13 15 12 10 16 11 8
19 13 15 12 10 16 11 8 9 5 7 9 6 6 10 12
9 5 7 9 6 6 10 12 6 5 7 11 7 4 4 1
6 5 7 11 7 4 4 1 -2 7 5 1 4 -23 -18 -32
-2 7 5 1 4 -23 -18 -32 -31 -53 -83 -81 -53 -30 -63 -60
-31 -53 -83 -81 -53 -30 -63 -60 -27 -35 -27 -25 -22 -10 -1 -9
-27 -35 -27 -25 -22 -10 -1 -9 -11 3 -49 26 10 -18 -25 -41
-11 3 -49 26 10 -18 -25 -41 -51 -54 -41 -39 -55 -78 -69 -56
